version 1, schema warscape_animated_lod_tables
Random_Index(string)	Path(string)	Meters_to_x0020_Lod_transition(float)	Filename_x0020_WA_ID(string)
"-1122184608"	"EngineModels/Rocket/rocket_LOD3.animatable_rigid_model"	30	"rocket_Austria"
"-1120652524"	"unitmodels/ottoman_colonel_lod2.variant_weighted_mesh"	10	"ottoman_naval_officer"
"-1117825006"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece03_destruct02_anim.rigid_model_animation"	0	"fort_stockade_piece03_destruct02"
"-1115804518"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_mining_silver_lvl3_blend.rigid_model_animation"	0	"IND_resource_mining_silver_lvl3"
"-1114486870"	"UnitModels\\campaign_Washington_lod2.variant_weighted_mesh"	0	"campaign_washington"
"-1107248141"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_townhall_piece01_destruct01"
"-1095074038"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_ita_parma"
"-1089158270"	"UnitModels\\horse\\horse_F_basic_lod1.variant_weighted_mesh"	10	"horse_basic_brown"
"-1086172040"	"unitmodels/euro_admiral_lod2.variant_weighted_mesh"	10	"euro_admiral"
"-1084903040"	"RigidModels\\Buildings\\napoleon_filler_building03\\napoleon_filler_building03_piece01_destruct01_anim.rigid_model_animation"	0	"napoleon_filler_building03_piece01_destruct01"
"-1083484632"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece07_destruct02_anim.rigid_model_animation"	0	"fort_indian_piece07_destruct02"
"-1082171201"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl4_metalworks.rigid_model_animation"	0	"ott_town_ind_lvl4_metalworks"
"-1079773456"	"EngineModels/Field_Cannon_6lb/field_cannon_6lb_destruction.rigid_model_animation"	0	"Field_Cannon_6lb_Prussia_destruction"
"-1079162518"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_farm_lvl4_sheep.rigid_model_animation"	0	"Ott_resource_farm_lvl4_sheep"
"-1078667166"	"RigidModels\\Buildings\\european_warehouse03\\european_warehouse03_piece02_destruct02_anim.rigid_model_animation"	0	"european_warehouse03_piece02_destruct02"
"-1076759572"	"RigidModels\\Buildings\\ottoman_hut04\\ottoman_hut04_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_hut04_piece01_destruct01"
"-1071447771"	"RigidModels\\Buildings\\prop_town_ottoman_food_baskets\\prop_town_ottoman_food_baskets_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_ottoman_food_baskets_piece01_destruct01"
"-1070795042"	"UnitModels/Euro_Able_Seamen_LOD4.variant_weighted_mesh"	0	"euro_able_seamen"
"-1069466794"	"unitmodels/campaign_euro_general1_lod2.variant_weighted_mesh"	0	"campaign_euro_general2_belgium"
"-1067447992"	"RigidModels\\Buildings\\ottoman_house02\\ottoman_house02_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_house02_piece01_destruct01"
"-1066656910"	"EngineModels/Field_Cannon_6lb/field_cannon_6lb_destruction.rigid_model_animation"	0	"Field_Cannon_6lb_Britain_destruction"
"-1063408414"	"RigidModels\\Buildings\\ottoman_hut03\\ottoman_hut03_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_hut03_piece01_destruct01"
"-1062557025"	"unitmodels/campaign_euro_general1_lod2.variant_weighted_mesh"	0	"campaign_euro_general1"
"-1059578823"	"RigidModels\\CampaignTradeRoutes\\EU_campaign_horse.rigid_model_animation"	0	"campaign_trade_horse"
"-1054309693"	"UnitModels\\horse\\horse_B_artillery_lod2.variant_weighted_mesh"	20	"horse_artillery_grey"
"-1050016499"	"EngineModels/Unicorn_20/Unicorn_20_alphatest_LOD1.animatable_rigid_model"	10	"unicorn_20_Russia"
"-1047289707"	"EngineModels/Limber/limber_model_alphatest_lod1.animatable_rigid_model"	10	"limber_model_Russia"
"-1044153322"	"unitmodels/campaign_euro_general1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_scotland"
"-1043730207"	"RigidModels\\Buildings\\west_euro_house08\\west_euro_house08_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_house08_piece01_destruct01"
"-1039213789"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece05_destruct02_anim.rigid_model_animation"	0	"fort_indian_small_piece05_destruct02"
"-1037984149"	"RigidModels\\CampaignBuildings\\Buildings\\OTT\\ott_rHorse1_stables_blend.rigid_model_animation"	0	"ott_rHorse1_stables_blend"
"-1027402588"	"EngineModels/Field_Cannon_12lb/Field_Cannon_12lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_12lb_Russia"
"-1024503402"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece08_destruct01_anim.rigid_model_animation"	0	"fort_indian_small_piece08_destruct01"
"-1019376725"	"EngineModels/Rocket/rocket_LOD3.animatable_rigid_model"	30	"rocket_Prussia"
"-1016851910"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_piedmont_savoy"
"-1015952326"	"UnitModels\\horse\\horse_F_artillery_lod1.variant_weighted_mesh"	10	"horse_artillery_brown"
"-1011915771"	"RigidModels\\Buildings\\south_euro_rural02\\south_euro_rural02_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_rural02_piece01_destruct01"
"-1009552302"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_slavic_rebels"
"-1003070685"	"EngineModels/Howitzer_6/Howitzer_6_alphatest_LOD2.animatable_rigid_model"	20	"howitzer_6_France"
"-994243960"	"unitmodels/ottoman_commodore_lod2.variant_weighted_mesh"	10	"ottoman_commodore"
"-983432373"	"EngineModels/Ott_Howitzer/Ottoman_howitzer_LOD2.animatable_rigid_model"	20	"Ott_howitzer"
"-981134212"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_ita_papal_states"
"-972669164"	"RigidModels\\Buildings\\indian_large_fort_armoury01\\indian_large_fort_armoury01_piece01_destruct01_anim.rigid_model_animation"	0	"indian_large_fort_armoury01_piece01_destruct01"
"-969863728"	"RigidModels/CampaignBuildings/Buildings/EU/EU_rIron2_steampumped_iron_mine.rigid_model_animation"	0	"EU_rIron2_steampumped_iron_mine"
"-961310005"	"RigidModels\\Buildings\\native_house03\\native_house03_piece01_destruct01_anim.rigid_model_animation"	0	"native_house03_piece01_destruct01"
"-958321437"	"RigidModels\\Buildings\\prop_town_stone_pillar\\prop_town_stone_pillar_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_stone_pillar_piece01_destruct01"
"-953172130"	"EngineModels/Unicorn_10/Unicorn_10_alphatest_LOD2.animatable_rigid_model"	20	"unicorn_10_Russia"
"-951300684"	"UnitModels/Campaign_euro_protestant_missionary_Lod1.variant_weighted_mesh"	40	"Campaign_euro_protestant_missionary"
"-949977011"	"RigidModels\\Buildings\\native_townhall\\native_townhall_piece01_destruct01_anim.rigid_model_animation"	0	"native_townhall_piece01_destruct01"
"-948290084"	"EngineModels/Field_Cannon_9lb/Field_Cannon_9lb_LOD3.animatable_rigid_model"	0	"Field_Cannon_9lb"
"-942188197"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_ind_lvl4_weavers.rigid_model_animation"	0	"IND_town_ind_lvl4_weavers"
"-940890146"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece02_destruct01_anim.rigid_model_animation"	0	"european_warehouse01_piece02_destruct01"
"-940449703"	"RigidModels\\Buildings\\south_euro_rural04\\south_euro_rural04_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_rural04_piece01_destruct01"
"-940110088"	"RigidModels/CampaignBuildings/Buildings/ott/ott_resource_plantation_sugar_lvl4.rigid_model_animation"	0	"ott_resource_plantation_sugar_lvl4"
"-939598410"	"UnitModels\\horse\\horse_C_artillery_lod1.variant_weighted_mesh"	10	"horse_artillery_black"
"-937682137"	"RigidModels\\Buildings\\north_euro_rural04\\north_euro_rural04_destruct01_anim.rigid_model_animation"	0	"north_euro_rural04_destruct01"
"-933719073"	"unitmodels/campaign_euro_general1_lod2.variant_weighted_mesh"	0	"campaign_euro_general2_scotland"
"-931052235"	"RigidModels\\Buildings\\fort_town\\fort_town_piece02_destruct01_anim.rigid_model_animation"	0	"fort_town_piece02_destruct01"
"-924025702"	"unitmodels/campaign_euro_captain2_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_crimean_khanate"
"-918154250"	"unitmodels/ottoman_commodore_lod4.variant_weighted_mesh"	0	"ottoman_commodore"
"-910619483"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece10_destruct02_anim.rigid_model_animation"	0	"fort_indian_small_piece10_destruct02"
"-905099414"	"EngineModels/Field_Cannon_12lb/Field_Cannon_12lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_12lb"
"-904136447"	"EngineModels/Limber/limber_model_alphatest_lod1.animatable_rigid_model"	10	"limber_model_Austria"
"-898817519"	"EngineModels/Howitzer_5/howitzer_5_destruction.rigid_model_animation"	0	"howitzer_5_Britain_destruction"
"-886558154"	"RigidModels\\Buildings\\south_euro_house06b\\south_euro_house06b_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house06b_piece01_destruct01"
"-882591913"	"RigidModels\\Buildings\\west_euro_house02b\\west_euro_house02b_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_house02b_piece01_destruct01"
"-882474574"	"RigidModels\\Buildings\\prop_town_plant_pot03\\prop_town_plant_pot03_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_plant_pot03_piece01_destruct01"
"-881395684"	"EngineModels/Ott_Field_Cannon_18lb/Ottoman_Field_Cannon_18lb_LOD3.animatable_rigid_model"	30	"Ott_Field_Cannon_18lb"
"-875257656"	"UnitModels/Campaign_indian_colonel_lod2.variant_weighted_mesh"	0	"campaign_indian_colonel"
"-875029203"	"EngineModels/Howitzer_6/Howitzer_6_destruction.rigid_model_animation"	0	"howitzer_6_France_destruction"
"-873791536"	"RigidModels\\Buildings\\ottoman_house04\\ottoman_house04_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_house04_piece01_destruct01"
"-871661667"	"unitmodels/campaign_euro_captain2_lod2.variant_weighted_mesh"	0	"campaign_euro_general2_cossack_rebels"
"-868311273"	"UnitModels/campaign_ottoman_scholar_lod1.variant_weighted_mesh"	40	"campaign_ottoman_scholar"
"-865449414"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_farm_lvl3_corn.rigid_model_animation"	0	"EU_resource_farm_lvl3_corn"
"-863228887"	"EngineModels/Field_Cannon_12lb/Field_Cannon_12lb_LOD3.animatable_rigid_model"	0	"Field_Cannon_12lb_Russia"
"-861593113"	"RigidModels\\Buildings\\north_euro_house12c\\north_euro_house12c_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house12c_piece01_destruct01"
"-860492967"	"UnitModels\\horse\\horse_D_hussar_lod4.variant_weighted_mesh"	0	"horse_hussar_dark_brown"
"-859500923"	"RigidModels\\Buildings\\indian_large_fort_armoury01\\indian_large_fort_armoury01_piece01_destruct02_anim.rigid_model_animation"	0	"indian_large_fort_armoury01_piece01_destruct02"
"-856816886"	"RigidModels/CampaignBuildings/Buildings/eu/eu_town_ind_lvl4_metalworks.rigid_model_animation"	0	"eu_town_ind_lvl4_metalworks"
"-856300761"	"RigidModels\\CampaignBuildings\\Buildings\\OTT\\ott_rIron2_steam-pumped_iron_mine.rigid_model_animation"	0	"ott_rIron2_steam-pumped_iron_mine"
"-852296607"	"RigidModels\\Buildings\\north_euro_house12\\north_euro_house12_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house12_piece01_destruct01"
"-847408423"	"RigidModels\\Buildings\\north_euro_church\\north_euro_church_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_church_piece01_destruct01"
"-844642392"	"RigidModels\\Buildings\\fort_ottoman_small\\fort_ottoman_small_piece06_destruct01_gate_opening_anim.rigid_model_animation"	0	"fort_ottoman_small_piece06_destruct01_gate_opening"
"-844461811"	"RigidModels\\Buildings\\star_fort_armoury_v2\\star_fort_armoury_v2_piece01_destruct01_anim.rigid_model_animation"	0	"star_fort_armoury_v2_piece01_destruct01"
"-843306829"	"RigidModels\\Buildings\\south_euro_house02b\\south_euro_house02b_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house02b_piece01_destruct01"
"-840372203"	"EngineModels/Ott_Field_Cannon_9lb/Ottoman_Field_Cannon_9lb_LOD4.animatable_rigid_model"	0	"Ott_Field_Cannon_9lb"
"-821630868"	"EngineModels/Rocket/rocket_LOD2.animatable_rigid_model"	20	"rocket_Britain"
"-821060716"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl4_weavers.rigid_model_animation"	0	"ott_town_ind_lvl4_weavers"
"-818022616"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece07_destruct01_anim.rigid_model_animation"	0	"fort_indian_small_piece07_destruct01"
"-814079955"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece06_destruct01_anim.rigid_model_animation"	0	"fort_indian_piece06_destruct01"
"-808141613"	"EngineModels/Field_Cannon_12lb/field_cannon_12lb_destruction.rigid_model_animation"	0	"Field_Cannon_12lb_Prussia_destruction"
"-806658553"	"EngineModels/Naval_Cannon_18lb/Naval_Cannon_18lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_18lb"
"-805111164"	"RigidModels\\CampaignBuildings\\Buildings\\OTT\\ott_rGold1_gold_mine.rigid_model_animation"	0	"ott_rGold1_gold_mine"
"-802129276"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_sardinia"
"-801388782"	"EngineModels/Limber/limber_model_alphatest_lod1.animatable_rigid_model"	10	"limber_model"
"-797248237"	"UnitModels\\horse\\horse_B_covered_lod2.variant_weighted_mesh"	20	"horse_covered_grey"
"-796357854"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_italian_rebels"
"-794917868"	"RigidModels\\Buildings\\european_warehouse03\\european_warehouse03_piece01_destruct02_anim.rigid_model_animation"	0	"european_warehouse03_piece01_destruct02"
"-793988033"	"EngineModels/Limber/limber_destruction.rigid_model_animation"	0	"Ammo_Caisson_Prussia_destruction"
"-793504086"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece02_destruct02_anim.rigid_model_animation"	0	"fort_euro_wooden_piece02_destruct02"
"-793178304"	"unitmodels/campaign_euro_admiral_LOD2.variant_weighted_mesh"	0	"Campaign_euro_admiral"
"-792543697"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece02_destruct01_anim.rigid_model_animation"	0	"fort_stockade_piece02_destruct01"
"-792535976"	"unitmodels/campaign_euro_captain2_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_denmark"
"-789271668"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_farm_lvl4_corn.rigid_model_animation"	0	"IND_resource_farm_lvl4_corn"
"-786118659"	"RigidModels\\Buildings\\prop_field_fallen_oak_log02\\prop_field_fallen_oak_log02_piece01_destruct01_anim.rigid_model_animation"	0	"prop_field_fallen_oak_log02_piece01_destruct01"
"-775156627"	"RigidModels\\Buildings\\prop_town_urn01\\prop_town_urn01_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_urn01_piece01_destruct01"
"-772863134"	"RigidModels\\Buildings\\indian_large_fort_armoury01\\indian_large_fort_armoury01_piece02_destruct01_anim.rigid_model_animation"	0	"indian_large_fort_armoury01_piece02_destruct01"
"-765420603"	"RigidModels\\Buildings\\eastern_europe_building10\\eastern_europe_building10_piece01_destruct02_anim.rigid_model_animation"	0	"eastern_europe_building10_piece01_destruct02"
"-753472373"	"RigidModels\\Buildings\\west_euro_hut01\\west_euro_hut01_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_hut01_piece01_destruct01"
"-743567684"	"RigidModels\\Buildings\\north_euro_house02b\\north_euro_house02b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house02b_piece01_destruct01"
"-741231692"	"RigidModels\\Buildings\\napoleon_filler_building07\\napoleon_filler_building07_piece01_destruct01_anim.rigid_model_animation"	0	"napoleon_filler_building07_piece01_destruct01"
"-741215388"	"EngineModels/Limber/limber_model_alphatest_lod3.animatable_rigid_model"	0	"limber_model_Prussia"
"-740450121"	"UnitModels\\horse\\horse_E_artillery_lod2.variant_weighted_mesh"	20	"horse_artillery_white"
"-739512292"	"EngineModels/Rocket/rocket_LOD3.animatable_rigid_model"	30	"rocket_Russia"
"-734270530"	"EngineModels/Rocket/rocket_LOD1.animatable_rigid_model"	10	"rocket_Russia"
"-730935039"	"RigidModels\\Buildings\\prop_town_ott_stall06\\prop_town_ott_stall06_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_ott_stall06_piece01_destruct01"
"-723035040"	"unitmodels/barbary_pirates_lod2.variant_weighted_mesh"	10	"barbary_pirates"
"-722716566"	"RigidModels\\Buildings\\fort_star\\fort_star_piece04_destruct02_anim.rigid_model_animation"	0	"fort_star_piece04_destruct02"
"-716863576"	"UnitModels\\horse\\horse_D_basic_lod3.variant_weighted_mesh"	50	"horse_basic_dark_brown"
"-716793844"	"RigidModels\\Buildings\\euro_stone_command_hq\\euro_stone_command_hq_piece01_destruct01_anim.rigid_model_animation"	0	"euro_stone_command_hq_piece01_destruct01"
"-706408014"	"EngineModels/Ott_Howitzer/Ottoman_howitzer_LOD4.animatable_rigid_model"	0	"Ott_howitzer"
"-700077372"	"EngineModels/Rocket/rocket_destruction.rigid_model_animation"	0	"rocket_Prussia_destruction"
"-698209868"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece10_destruct01_anim.rigid_model_animation"	0	"fort_indian_small_piece10_destruct01"
"-689548274"	"EngineModels/Naval_Carronade/naval_carronade_LOD2.animatable_rigid_model"	20	"naval_carronade"
"-683272951"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece08_destruct01_anim.rigid_model_animation"	0	"fort_indian_piece08_destruct01"
"-682793374"	"RigidModels\\Buildings\\indian_farmhouse\\indian_farmhouse_piece01_destruct01_anim.rigid_model_animation"	0	"indian_farmhouse_piece01_destruct01"
"-680384594"	"RigidModels\\Buildings\\east_euro_house02\\east_euro_house02_piece01_destruct01_anim.rigid_model_animation"	0	"east_euro_house02_piece01_destruct01"
"-680214331"	"RigidModels\\Buildings\\american_house03b\\american_house03b_piece01_destruct01_anim.rigid_model_animation"	0	"american_house03b_piece01_destruct01"
"-677817117"	"UnitModels\\campaign_Washington_Young_lod1.variant_weighted_mesh"	40	"campaign_washington_young"
"-664729348"	"UnitModels/Campaign_euro_orthodox_missionary_lod2.variant_weighted_mesh"	0	"Campaign_euro_orthodox_missionary"
"-660251419"	"RigidModels\\Buildings\\american_house01b\\american_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"american_house01b_piece01_destruct01"
"-656145074"	"RigidModels/CampaignBuildings/Buildings/ott/ott_resource_mining_gold_lvl2_blend.rigid_model_animation"	0	"ott_resource_mining_gold_lvl2_blend"
"-654693633"	"unitmodels/campaign_euro_captain1_lod2.variant_weighted_mesh"	0	"campaign_euro_general2_ita_trent"
"-649718979"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD3.animatable_rigid_model"	0	"Field_Cannon_6lb_Britain"
"-649626356"	"EngineModels/Limber/limber_model_alphatest_lod1.animatable_rigid_model"	10	"limber_model_Britain"
"-647268388"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_sweden"
"-645216969"	"UnitModels/campaign_ottoman_imam_lod2.variant_weighted_mesh"	0	"campaign_ottoman_imam"
"-644694351"	"unitmodels/campaign_napoleon_lod1.variant_weighted_mesh"	40	"campaign_napoleon"
"-643168181"	"EngineModels/Rocket/rocket_LOD4.animatable_rigid_model"	0	"rocket"
"-641218634"	"RigidModels/CampaignBuildings/Buildings/generic/all_resource_mining_iron_lvl1_blend.rigid_model_animation"	0	"all_resource_mining_iron_lvl1_blend"
"-636246623"	"RigidModels\\Buildings\\american_house04b\\american_house04b_piece01_destruct01_anim.rigid_model_animation"	0	"american_house04b_piece01_destruct01"
"-635615495"	"EngineModels/Limber/limber_model_alphatest_lod3.animatable_rigid_model"	0	"limber_model_France"
"-629733618"	"RigidModels\\Buildings\\south_euro_house01b\\south_euro_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house01b_piece01_destruct01"
"-626271345"	"RigidModels\\Buildings\\south_euro_townhall\\south_euro_townhall_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_townhall_piece01_destruct01"
"-625775427"	"RigidModels\\Buildings\\north_euro_house08a\\north_euro_house08a_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house08a_piece01_destruct01"
"-625032754"	"RigidModels\\Buildings\\prop_town_fire_pit\\prop_town_fire_pit_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_fire_pit_piece01_destruct01"
"-619496735"	"EngineModels/Rocket/rocket_LOD4.animatable_rigid_model"	0	"rocket_Austria"
"-616856446"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece06_destruct01_gate_closing_anim.rigid_model_animation"	0	"fort_ottoman_piece06_destruct01_gate_closing"
"-606878080"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece06_destruct01_gate_closed_destruct_anim.rigid_model_animation"	0	"fort_ottoman_piece06_destruct01_gate_closed_destruct"
"-605393684"	"EngineModels/Unicorn_10/Unicorn_10_alphatest_LOD3.animatable_rigid_model"	0	"unicorn_10"
"-595843879"	"EngineModels/Rocket/rocket_LOD2.animatable_rigid_model"	20	"rocket_France"
"-595099762"	"EngineModels/Rocket/rocket_destruction.rigid_model_animation"	0	"rocket_Britain_destruction"
"-594116251"	"unitmodels/campaign_euro_general1_lod2.variant_weighted_mesh"	0	"campaign_euro_general2_tut_britain"
"-592227916"	"RigidModels\\Buildings\\north_euro_hut06\\north_euro_hut06_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_hut06_piece01_destruct01"
"-585654922"	"RigidModels\\Buildings\\east_euro_windmill\\east_euro_windmill_piece01_destruct01_anim.rigid_model_animation"	0	"east_euro_windmill_piece01_destruct01"
"-580944128"	"RigidModels\\Buildings\\north_euro_house01\\north_euro_house01_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house01_piece01_destruct01"
"-580600407"	"RigidModels\\Buildings\\north_euro_house07b\\north_euro_house07b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house07b_piece01_destruct01"
"-575882114"	"RigidModels\\Buildings\\indian_warehouse01\\indian_warehouse01_piece02_destruct02_anim.rigid_model_animation"	0	"indian_warehouse01_piece02_destruct02"
"-575561922"	"RigidModels\\Buildings\\prop_town_wicker_baskets\\prop_town_wicker_baskets_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_wicker_baskets_piece01_destruct01"
"-575358779"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_6lb_Prussia"
"-573234073"	"EngineModels/Rocket/rocket_LOD2.animatable_rigid_model"	20	"rocket_Russia"
"-570423271"	"RigidModels\\Buildings\\east_euro_townhall\\east_euro_townhall_piece02_destruct01_anim.rigid_model_animation"	0	"east_euro_townhall_piece02_destruct01"
"-563162455"	"UnitModels\\horse\\horse_B_artillery_lod4.variant_weighted_mesh"	0	"horse_artillery_grey"
"-562316141"	"RigidModels\\Buildings\\north_euro_house01b\\north_euro_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house01b_piece01_destruct01"
"-558558336"	"unitmodels/campaign_euro_captain1_lod1.variant_weighted_mesh"	40	"campaign_euro_general2_russia"
"-555898869"	"RigidModels\\Buildings\\american_bridge_basic\\american_bridge_basic_piece02_destruct01_anim.rigid_model_animation"	0	"american_bridge_basic_piece02_destruct01"
"-552901741"	"RigidModels\\Buildings\\native_longhouse02\\native_longhouse02_piece01_destruct01_anim.rigid_model_animation"	0	"native_longhouse02_piece01_destruct01"
"-550652962"	"RigidModels\\Buildings\\european_warehouse04\\european_warehouse04_piece02_destruct02_anim.rigid_model_animation"	0	"european_warehouse04_piece02_destruct02"
"-550546005"	"RigidModels\\Buildings\\north_euro_house04b\\north_euro_house04b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house04b_piece01_destruct01"
"-550336911"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece01_destruct02_anim.rigid_model_animation"	0	"european_warehouse01_piece01_destruct02"
"-548947936"	"UnitModels\\horse\\horse_D_artillery_lod3.variant_weighted_mesh"	50	"horse_artillery_dark_brown"
"-548587211"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_farm_lvl1_sheep.rigid_model_animation"	0	"Ott_resource_farm_lvl1_sheep"
"-546437777"	"RigidModels\\Buildings\\fort_town\\fort_town_piece01_destruct01_anim.rigid_model_animation"	0	"fort_town_piece01_destruct01"
"-545357266"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece01_destruct01_gate_closed_destruct_anim.rigid_model_animation"	0	"fort_indian_piece01_destruct01_gate_closed_destruct"
"-545216793"	"RigidModels\\Buildings\\indian_house01b\\indian_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"indian_house01b_piece01_destruct01"
"-538544347"	"RigidModels\\Buildings\\southern_europe_building01\\southern_europe_building01_piece01_destruct01_anim.rigid_model_animation"	0	"southern_europe_building01_piece01_destruct01"
"-521449406"	"UnitModels\\horse\\horse_D_iberian_lod1.variant_weighted_mesh"	10	"horse_iberian_dark_brown"
"-511874862"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece02_destruct02_anim.rigid_model_animation"	0	"fort_indian_piece02_destruct02"
"-510617290"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_6lb_Austria"
"-509021477"	"RigidModels\\Buildings\\fort_star\\fort_star_piece09_destruct01_gate_closing_anim.rigid_model_animation"	0	"fort_star_piece09_destruct01_gate_closing"
"-504192957"	"EngineModels/Field_Cannon_12lb/Field_Cannon_12lb_LOD3.animatable_rigid_model"	0	"Field_Cannon_12lb_France"
"-501819600"	"EngineModels/Ott_Mortar/Ottoman_mortar_LOD4.animatable_rigid_model"	0	"Ott_mortar"
"-499090765"	"RigidModels\\Buildings\\ottoman_fort_armoury\\ottoman_fort_armoury_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_fort_armoury_piece01_destruct01"
"-498449176"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece03_destruct02_anim.rigid_model_animation"	0	"fort_euro_wooden_piece03_destruct02"
"-482982968"	"EngineModels/Field_Cannon_8lb/Field_Cannon_8lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_8lb"
"-481160039"	"RigidModels/CampaignBuildings/Buildings/EU/EU_rGold1_gold_mine.rigid_model_animation"	0	"EU_rGold1_gold_mine"
"-479084568"	"EngineModels/Unicorn_20/Unicorn_20_alphatest_LOD1.animatable_rigid_model"	10	"unicorn_20"
"-476175035"	"unitmodels/campaign_euro_captain1_lod2.variant_weighted_mesh"	0	"campaign_euro_general2_ita_tuscany"
"-475159266"	"RigidModels\\Buildings\\ottoman_large_fort_armoury02\\ottoman_large_fort_armoury02_piece01_destruct02_anim.rigid_model_animation"	0	"ottoman_large_fort_armoury02_piece01_destruct02"
"-475016122"	"UnitModels\\horse\\horse_C_covered_lod1.variant_weighted_mesh"	10	"horse_covered_black"
