version 1, schema effect_bonus_value_unit_record_junctions_tables, guid 4339b490-2d08-4294-a425-01b4572fb209
unknown1(string)	unknown2(string)	unknown3(string)
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Azure_Dragon_Force"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Black_Bear_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Black_Tortoise_Force"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Imperial_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Red_Bear_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Republican_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Shogunate_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_Vermilion_Bird_Force"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_White_Bear_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Line_White_Tiger_Force"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Cav_Spear_Yari_Ki"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Elite_Kihetai"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Missile_Bow_Kachi"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Missile_Matchlock_Kachi"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Spear_Kyoto_Police"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Spear_Levy"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Spear_Yari_Kachi"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Special_Kisho_Ninjas"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Sword_Katana_Kachi"
"cost_mod"	"bos_tech_unit_trad_cost_mod"	"Boshin_Inf_Sword_Shogitai"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Cav_Spear_Yari_Ki"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Elite_Kihetai"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Missile_Bow_Kachi"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Missile_Matchlock_Kachi"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Spear_Kyoto_Police"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Spear_Levy"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Spear_Yari_Kachi"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Special_Kisho_Ninjas"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Sword_Katana_Kachi"
"morale"	"bos_tech_unit_trad_morale_mod"	"Boshin_Inf_Sword_Shogitai"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Cav_Spear_Yari_Ki"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Elite_Kihetai"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Missile_Bow_Kachi"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Missile_Matchlock_Kachi"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Spear_Kyoto_Police"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Spear_Levy"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Spear_Yari_Kachi"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Special_Kisho_Ninjas"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Sword_Katana_Kachi"
"unit_xp_mod"	"bos_tech_unit_trad_xp_mod"	"Boshin_Inf_Sword_Shogitai"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Art_Armstrong_Guns"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Art_Gatling_Guns"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Art_Parrot_Guns"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Cav_Missile_Carbine_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Cav_Missile_Revolver_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Cav_Sword_Republican_Guard_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Cav_Sword_Sabre_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Gen_Generals_Bodyguard"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Elite_Infanterie_de_marine"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Elite_Kihetai"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Elite_Republican_Guard_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Elite_Royal_Marines"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Elite_United_States_Marines"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Light_Sharpshooters"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Light_Tosa_Riflemen"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Light_Yugekitai"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Azure_Dragon_Force"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Black_Bear_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Black_Tortoise_Force"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Imperial_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Red_Bear_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Republican_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Shogunate_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_Vermilion_Bird_Force"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_White_Bear_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_global"	"Boshin_Inf_Line_White_Tiger_Force"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Art_Armstrong_Guns"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Art_Gatling_Guns"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Art_Parrot_Guns"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Cav_Missile_Carbine_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Cav_Missile_Revolver_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Cav_Sword_Republican_Guard_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Cav_Sword_Sabre_Cavalry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Gen_Generals_Bodyguard"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Elite_Infanterie_de_marine"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Elite_Kihetai"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Elite_Republican_Guard_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Elite_Royal_Marines"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Elite_United_States_Marines"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Light_Sharpshooters"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Light_Tosa_Riflemen"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Light_Yugekitai"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Azure_Dragon_Force"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Black_Bear_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Black_Tortoise_Force"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Imperial_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Red_Bear_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Republican_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Shogunate_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_Vermilion_Bird_Force"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_White_Bear_Infantry"
"cost_mod"	"bos_unit_modern_cost_mod_local"	"Boshin_Inf_Line_White_Tiger_Force"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Art_Wooden_Cannons"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Cav_Missile_Bow_Ki"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Cav_Missile_Samurai_Hero"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Cav_Spear_Yari_Ki"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Gen_Generals_Hatamoto"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Line_Shinsengumi"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Missile_Bow_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Missile_Matchlock_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Spear_Kyoto_Police"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Spear_Levy"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Spear_Yari_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Special_Kisho_Ninjas"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Sword_Katana_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_global"	"Boshin_Inf_Sword_Shogitai"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Art_Wooden_Cannons"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Cav_Missile_Bow_Ki"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Cav_Missile_Samurai_Hero"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Cav_Spear_Yari_Ki"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Gen_Generals_Hatamoto"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Line_Shinsengumi"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Missile_Bow_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Missile_Matchlock_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Spear_Kyoto_Police"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Spear_Levy"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Spear_Yari_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Special_Kisho_Ninjas"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Sword_Katana_Kachi"
"cost_mod"	"bos_unit_traditional_cost_mod_local"	"Boshin_Inf_Sword_Shogitai"
"cost_mod"	"clan_trait_otomo_cheap_gunpowder_units"	"Inf_Missile_Imported_Matchlock_Ashigaru"
"cost_mod"	"clan_trait_otomo_cheap_gunpowder_units"	"Inf_Missile_Matchlock_Ashigaru"
"cost_mod"	"clan_trait_otomo_cheap_gunpowder_units"	"Inf_Missile_Matchlock_Samurai"
"recruit_time_mod"	"clan_trait_otomo_faster_import_matchlock"	"Inf_Missile_Imported_Matchlock_Ashigaru"
"cost_mod"	"gem_clan_trait_fujiwara_kubota_levy_cost_increase"	"Genpei_Heavy_Ship_Heavy_Ship_Attendants"
"cost_mod"	"gem_clan_trait_fujiwara_kubota_levy_cost_increase"	"Genpei_Inf_Heavy_Naginata_Levy"
"cost_mod"	"gem_clan_trait_fujiwara_kubota_levy_cost_increase"	"Genpei_Inf_Missile_Bow_Attendants"
"cost_mod"	"gem_clan_trait_fujiwara_kubota_levy_cost_increase"	"Genpei_Inf_Missile_Bow_Levy"
"cost_mod"	"gem_clan_trait_fujiwara_kubota_levy_cost_increase"	"Genpei_Inf_Sword_Sword_Attendants"
"cost_mod"	"gem_clan_trait_fujiwara_kubota_levy_cost_increase"	"Genpei_Light_Ship_Light_Ship_Attendants"
"cost_mod"	"gem_clan_trait_fujiwara_kubota_levy_cost_increase"	"Genpei_Medium_Ship_Medium_Ship_Attendants"
"armour_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"
"armour_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"armour_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Heavy_Tetsubo_Warrior_Monks"
"armour_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Missile_Bow_Warrior_Monks"
"unit_xp_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"
"unit_xp_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"unit_xp_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Heavy_Tetsubo_Warrior_Monks"
"unit_xp_mod"	"gem_clan_trait_fujiwara_kubota_warrior_monk"	"Genpei_Inf_Missile_Bow_Warrior_Monks"
"recruit_time_mod"	"gem_clan_trait_minamoto_kiso_recruitment_mod"	"Genpei_Cav_Missile_Onna_Bushi_Heroine"
"recruit_time_mod"	"gem_clan_trait_minamoto_kiso_recruitment_mod"	"Genpei_Cav_Missile_Samurai_Cavalry"
"recruit_time_mod"	"gem_clan_trait_minamoto_kiso_recruitment_mod"	"Genpei_Cav_Missile_Samurai_Hero"
"recruit_time_mod"	"gem_clan_trait_minamoto_kiso_recruitment_mod"	"Genpei_Inf_Missile_Samurai_Infantry"
"armour_mod"	"gem_clan_trait_taira_fukuhara_armour"	"Genpei_Cav_Spear_Naginata_Cavalry"
"armour_mod"	"gem_clan_trait_taira_fukuhara_armour"	"Genpei_Inf_Heavy_Naginata_Attendants"
"armour_mod"	"gem_clan_trait_taira_fukuhara_armour"	"Genpei_Inf_Heavy_Naginata_Levy"
"armour_mod"	"gem_clan_trait_taira_fukuhara_armour"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"
"armour_mod"	"gem_clan_trait_taira_fukuhara_armour"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"armour_mod"	"gem_clan_trait_taira_fukuhara_armour"	"Genpei_Inf_Heavy_Onna_Bushi"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Cav_Missile_Onna_Bushi_Heroine"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Inf_Heavy_Naginata_Attendants"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Inf_Heavy_Naginata_Levy"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Inf_Heavy_Onna_Bushi"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Inf_Missile_Bow_Warrior_Monks"
"upkeep_mod"	"gem_clan_trait_taira_fukuhara_upkeep"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"recruit_time_mod"	"gem_mod_unit_recruit_time_bushi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"recruit_time_mod"	"gem_mod_unit_recruit_time_bushi"	"Genpei_Cav_Missile_Samurai_Hero"
"recruit_time_mod"	"gem_mod_unit_recruit_time_bushi"	"Genpei_Inf_Missile_Bow_Attendants"
"recruit_time_mod"	"gem_mod_unit_recruit_time_bushi"	"Genpei_Inf_Missile_Samurai_Infantry"
"recruit_time_mod"	"gem_mod_unit_recruit_time_bushi"	"Genpei_Inf_Sword_Sword_Attendants"
"recruit_time_mod"	"gem_mod_unit_recruit_time_naginata"	"Genpei_Cav_Missile_Onna_Bushi_Heroine"
"recruit_time_mod"	"gem_mod_unit_recruit_time_naginata"	"Genpei_Inf_Heavy_Naginata_Attendants"
"recruit_time_mod"	"gem_mod_unit_recruit_time_naginata"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"
"recruit_time_mod"	"gem_mod_unit_recruit_time_naginata"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"recruit_time_mod"	"gem_mod_unit_recruit_time_naginata"	"Genpei_Inf_Heavy_Onna_Bushi"
"recruit_time_mod"	"gem_mod_unit_recruit_time_naginata"	"Genpei_Inf_Missile_Bow_Warrior_Monks"
"recruit_time_mod"	"gem_mod_unit_recruit_time_naginata"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"unit_xp_mod"	"gem_mod_unit_xp_warrior_monks"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"
"unit_xp_mod"	"gem_mod_unit_xp_warrior_monks"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"unit_xp_mod"	"gem_mod_unit_xp_warrior_monks"	"Genpei_Inf_Heavy_Tetsubo_Warrior_Monks"
"unit_xp_mod"	"gem_mod_unit_xp_warrior_monks"	"Genpei_Inf_Missile_Bow_Warrior_Monks"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Cav_Missile_Onna_Bushi_Heroine"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Heavy_Naginata_Attendants"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Heavy_Naginata_Levy"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Heavy_Onna_Bushi"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Missile_Bow_Attendants"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Missile_Bow_Levy"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Missile_Bow_Warrior_Monks"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"unit_xp_mod"	"gem_tech_non_samurai_unit_xp_mod"	"Genpei_Inf_Sword_Sword_Attendants"
"unit_xp_mod"	"gem_tech_samurai_unit_xp_mod"	"Genpei_Cav_Missile_Samurai_Cavalry"
"unit_xp_mod"	"gem_tech_samurai_unit_xp_mod"	"Genpei_Cav_Missile_Samurai_Hero"
"unit_xp_mod"	"gem_tech_samurai_unit_xp_mod"	"Genpei_Inf_Missile_Samurai_Infantry"
"general_aoe_mod"	"general_aura_mod"	"Gen_Ashikaga_Haruuji"
"general_aoe_mod"	"general_aura_mod"	"Gen_Chosokabe_Motochika"
"general_aoe_mod"	"general_aura_mod"	"Gen_Date_Masamune"
"general_aoe_mod"	"general_aura_mod"	"Gen_Hattori_Hanzo"
"general_aoe_mod"	"general_aura_mod"	"Gen_Hojo_Tsunanari"
"general_aoe_mod"	"general_aura_mod"	"Gen_Hojo_Ujiyasu"
"general_aoe_mod"	"general_aura_mod"	"Gen_Imagawa_Ujichika"
"general_aoe_mod"	"general_aura_mod"	"Gen_Imagawa_Yoshimoto"
"general_aoe_mod"	"general_aura_mod"	"Gen_Ishida_Mitsunari"
"general_aoe_mod"	"general_aura_mod"	"Gen_Kobayakawa_Hideaki"
"general_aoe_mod"	"general_aura_mod"	"Gen_Mori_Motonari"
"general_aoe_mod"	"general_aura_mod"	"Gen_Oda_Nobunaga"
"general_aoe_mod"	"general_aura_mod"	"Gen_Ogigayatsu_Tomosada"
"general_aoe_mod"	"general_aura_mod"	"Gen_Shimazu_Yoshihiro"
"general_aoe_mod"	"general_aura_mod"	"Gen_Shimotsuma_Nakayuki"
"general_aoe_mod"	"general_aura_mod"	"Gen_Taisho"
"general_aoe_mod"	"general_aura_mod"	"Gen_Taisho_Bow_MP"
"general_aoe_mod"	"general_aura_mod"	"Gen_Taisho_Mp"
"general_aoe_mod"	"general_aura_mod"	"Gen_Takeda_Katsuyori"
"general_aoe_mod"	"general_aura_mod"	"Gen_Takeda_Nobukado"
"general_aoe_mod"	"general_aura_mod"	"Gen_Takeda_Shingen"
"general_aoe_mod"	"general_aura_mod"	"Gen_Tokugawa_Ieyasu"
"general_aoe_mod"	"general_aura_mod"	"Gen_Uesugi_Kenshin"
"general_aoe_mod"	"general_aura_mod"	"Gen_Uesugi_Norimasa"
"general_aoe_mod"	"general_aura_mod"	"Genpei_Gen_Bodyguard"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Ashikaga_Haruuji"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Chosokabe_Motochika"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Date_Masamune"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Hattori_Hanzo"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Hojo_Tsunanari"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Hojo_Ujiyasu"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Imagawa_Ujichika"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Imagawa_Yoshimoto"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Ishida_Mitsunari"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Kobayakawa_Hideaki"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Mori_Motonari"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Oda_Nobunaga"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Ogigayatsu_Tomosada"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Shimazu_Yoshihiro"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Shimotsuma_Nakayuki"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Taisho"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Takeda_Katsuyori"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Takeda_Nobukado"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Takeda_Shingen"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Tokugawa_Ieyasu"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Uesugi_Kenshin"
"armour_mod"	"general_bodyguard_armour_bonus"	"Gen_Uesugi_Norimasa"
"armour_mod"	"general_bodyguard_armour_bonus"	"Genpei_Gen_Bodyguard"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Ashikaga_Haruuji"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Chosokabe_Motochika"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Date_Masamune"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Hattori_Hanzo"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Hojo_Tsunanari"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Hojo_Ujiyasu"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Imagawa_Ujichika"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Imagawa_Yoshimoto"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Ishida_Mitsunari"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Kobayakawa_Hideaki"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Mori_Motonari"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Oda_Nobunaga"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Ogigayatsu_Tomosada"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Shimazu_Yoshihiro"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Shimotsuma_Nakayuki"
"melee_attack_mod"	"general_bodyguard_attack_bonus"	"Gen_Taisho"
