version 2, schema campaign_map_tooltips_tables, guid eb014d73-e009-4ffc-931c-ec952d125aad
Unknown1(string)	tooltip_ID(string)	unknown3(optstring)	unknown4(optstring)
"geisha"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"geisha"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"geisha"	"non_player_ninja"	"tltip_right_clk_assassinate"	"tltip_assassinate_ninja"
"geisha"	"non_player_region_capital"	"tltip_right_clk_operate_against_target"	"tltip_move_agent_here_to_sabotage"
"geisha"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"geisha"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"geisha"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"geisha"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"geisha"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"geisha"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"geisha"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"geisha"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"geisha"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"geisha"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"geisha"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"geisha"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"geisha"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"geisha"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"geisha"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"geisha"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"geisha"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"geisha"	"player_army"	"tltip_move_agent_inside_army_for_protection"	"tltip_about_player_town_geisha"
"geisha"	"player_army_can_ambush"	"tltip_move_agent_inside_army_for_protection"	"tlttip_ninjas_help_army_movement"
"geisha"	"player_navy"	"tltip_right_clk_embark"	"tltip_carry_agent_overseas_on_this_ship"
"geisha"	"player_region_capital"	"tltip_right_clk_enter_town"	"tltip_about_player_town_geisha"
"geisha"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"geisha"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"geisha"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"geisha"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"geisha"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"geisha"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"geisha"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"geisha"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"geisha"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"geisha"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"geisha"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"geisha"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"geisha"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"geisha"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"geisha"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"geisha"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"geisha"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"geisha"	"player_resource"	"tltip_left_clk_select"	nil
"gempei_dancer"	"land_can_disembark"	"tltip_right_clk_move"	nil
"gempei_dancer"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	nil
"gempei_dancer"	"land_cannot_disembark_can_ambush"	"tltip_right_clk_move"	nil
"gempei_dancer"	"non_player_army"	"tltip_right_clk_operate_against_target"	"tltip_seduce_general"
"gempei_dancer"	"non_player_gempei_dancer"	"tltip_right_clk_seduce"	"tltip_seduce_gempei_dancer"
"gempei_dancer"	"non_player_gempei_inspector"	"tltip_right_clk_seduce"	"tltip_seduce_gempei_inspector"
"gempei_dancer"	"non_player_gempei_monk"	"tltip_right_clk_seduce"	"tltip_seduce_gempei_monk_nemesis"
"gempei_dancer"	"non_player_gempei_spy"	"tltip_right_clk_seduce"	"tltip_dancer_seduce_gempei_spy_preferred"
"gempei_dancer"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"gempei_dancer"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"gempei_dancer"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"gempei_dancer"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"gempei_dancer"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"gempei_dancer"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"gempei_dancer"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"gempei_dancer"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"gempei_dancer"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"gempei_dancer"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"gempei_dancer"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"gempei_dancer"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"gempei_dancer"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"gempei_dancer"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"gempei_dancer"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"gempei_dancer"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"gempei_dancer"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"gempei_dancer"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"gempei_dancer"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"gempei_dancer"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"gempei_dancer"	"player_army"	"tltip_right_clk_move_agent_into_army"	"tltip_entertain_player_army_gempei_dancer"
"gempei_dancer"	"player_army_can_ambush"	"tltip_right_clk_move_agent_into_army"	"tltip_entertain_player_army_gempei_dancer"
"gempei_dancer"	"player_navy"	"tltip_right_clk_embark"	"tltip_carry_agent_overseas_on_this_ship"
"gempei_dancer"	"player_region_capital"	"tltip_right_clk_enter_town"	"tltip_entertain_player_town_gempei_dancer"
"gempei_dancer"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"gempei_dancer"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"gempei_dancer"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"gempei_dancer"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"gempei_dancer"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"gempei_dancer"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"gempei_dancer"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"gempei_dancer"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"gempei_dancer"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"gempei_dancer"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"gempei_dancer"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"gempei_dancer"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"gempei_dancer"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"gempei_dancer"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"gempei_dancer"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"gempei_dancer"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"gempei_dancer"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"gempei_dancer"	"player_resource"	"tltip_left_clk_select"	nil
"gempei_inspector"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	nil
"gempei_inspector"	"land_cannot_disembark_can_ambush"	"tltip_right_clk_move"	nil
"gempei_inspector"	"non_player_army"	"tltip_right_clk_operate_against_target"	"tltip_gempei_inspector_can_bribe"
"gempei_inspector"	"non_player_gempei_dancer"	"tltip_right_clk_operate_against_target"	"tltip_gempei_inspector_attack_gempei_dancer"
"gempei_inspector"	"non_player_gempei_inspector"	"tltip_right_clk_operate_against_target"	"tltip_gempei_inspector_attack_gempei_inspector"
"gempei_inspector"	"non_player_gempei_monk"	"tltip_right_clk_operate_against_target"	"tltip_gempei_inspector_attack_gempei_monk_nemesis"
"gempei_inspector"	"non_player_gempei_spy"	"tltip_right_clk_operate_against_target"	"tltip_gempei_inspector_attack_gempei_spy_preferred"
"gempei_inspector"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"gempei_inspector"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"gempei_inspector"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"gempei_inspector"	"non_player_region_capital"	"tltip_right_clk_operate_against_target"	"tltipt_gempei_inspector_can_request_allegiance"
"gempei_inspector"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"gempei_inspector"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"gempei_inspector"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"gempei_inspector"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"gempei_inspector"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"gempei_inspector"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"gempei_inspector"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"gempei_inspector"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"gempei_inspector"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"gempei_inspector"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"gempei_inspector"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"gempei_inspector"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"gempei_inspector"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"gempei_inspector"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"gempei_inspector"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"gempei_inspector"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"gempei_inspector"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"gempei_inspector"	"non_player_resource"	"tltip_agent_cannot_act_against_target"	nil
"gempei_inspector"	"non_player_town"	"tltip_right_clk_operate_against_target"	"tltipt_gempei_inspector_can_request_allegiance"
"gempei_inspector"	"player_army"	"tltip_right_clk_move_agent_into_army"	"tltip_gempei_inspector_protect_armies_from_gempei_spy"
"gempei_inspector"	"player_army_can_ambush"	"tltip_right_clk_move_agent_into_army"	"tltip_gempei_inspector_protect_armies_from_gempei_spy"
"gempei_inspector"	"player_navy"	"tltip_right_clk_embark"	"tltip_carry_agent_overseas_on_this_ship"
"gempei_inspector"	"player_region_capital"	"tltip_right_clk_enter_town"	"tltip_about_player_town_gempei_inspector"
"gempei_inspector"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"gempei_inspector"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"gempei_inspector"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"gempei_inspector"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"gempei_inspector"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"gempei_inspector"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"gempei_inspector"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"gempei_inspector"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"gempei_inspector"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"gempei_inspector"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"gempei_inspector"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"gempei_inspector"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"gempei_inspector"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"gempei_inspector"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"gempei_inspector"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"gempei_inspector"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"gempei_inspector"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"gempei_inspector"	"player_resource"	"tltip_left_clk_select"	nil
"gempei_monk"	"land_can_disembark"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"gempei_monk"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"gempei_monk"	"non_player_gempei_dancer"	"tltip_right_clk_operate_against_target"	"tltip_gempei_monk_attack_gempei_dancer_preferred"
"gempei_monk"	"non_player_gempei_inspector"	"tltip_right_clk_operate_against_target"	"tltip_gempei_monk_attack_gempei_inspector_preferred"
"gempei_monk"	"non_player_gempei_monk"	"tltip_right_clk_operate_against_target"	"tltip_gempei_monk_attack_gempei_monk"
"gempei_monk"	"non_player_gempei_spy"	"tltip_right_clk_operate_against_target"	"tltip_gempei_monk_attack_gempei_spy_nemesis"
"gempei_monk"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"gempei_monk"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"gempei_monk"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"gempei_monk"	"non_player_region_capital"	"tltip_right_clk_operate_against_target"	"tltip_gempei_monk_incite_rebellion"
"gempei_monk"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"gempei_monk"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"gempei_monk"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"gempei_monk"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"gempei_monk"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"gempei_monk"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"gempei_monk"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"gempei_monk"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"gempei_monk"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"gempei_monk"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"gempei_monk"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"gempei_monk"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"gempei_monk"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"gempei_monk"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"gempei_monk"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"gempei_monk"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"gempei_monk"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"gempei_monk"	"non_player_resource"	"tltip_agent_cannot_act_against_target"	nil
"gempei_monk"	"non_player_town"	"tltip_agent_cannot_act_against_target"	nil
"gempei_monk"	"player_army"	"tltip_right_clk_move_agent_into_army"	"tltip_gempei_monk_protect_armies_from_gempei_inspector"
"gempei_monk"	"player_army_can_ambush"	"tltip_right_clk_move_agent_into_army"	"tltip_gempei_monk_protect_armies_from_gempei_inspector"
"gempei_monk"	"player_navy"	"tltip_right_clk_embark"	"tltip_carry_agent_overseas_on_this_ship"
"gempei_monk"	"player_region_capital"	"tltip_right_clk_enter_town"	"tltip_about_player_town_gempei_monk"
"gempei_monk"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"gempei_monk"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"gempei_monk"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"gempei_monk"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"gempei_monk"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"gempei_monk"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"gempei_monk"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"gempei_monk"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"gempei_monk"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"gempei_monk"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"gempei_monk"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"gempei_monk"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"gempei_monk"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"gempei_monk"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"gempei_monk"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"gempei_monk"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"gempei_monk"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"gempei_monk"	"player_resource"	"tltip_left_clk_select"	nil
"gempei_spy"	"land_can_disembark"	"tltip_right_clk_move"	nil
"gempei_spy"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	nil
"gempei_spy"	"land_cannot_disembark"	"tltip_right_clk_move"	nil
"gempei_spy"	"non_player_army"	"tltip_right_clk_operate_against_target"	"tltip_assassinate_general"
"gempei_spy"	"non_player_gempei_dancer"	"tltip_right_clk_assassinate"	"tltip_assassinate_gempei_dancer_nemesis"
"gempei_spy"	"non_player_gempei_inspector"	"tltip_right_clk_assassinate"	"tltip_assassinate_gempei_inspector_nemesis"
"gempei_spy"	"non_player_gempei_monk"	"tltip_right_clk_assassinate"	"tltip_assassinate_gempei_monk_preferred"
"gempei_spy"	"non_player_gempei_spy"	"tltip_right_clk_assassinate"	"tltip_assassinate_gempei_spy"
"gempei_spy"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"gempei_spy"	"non_player_port_occupied"	"tltip_right_clk_operate_against_target"	"tltip_attack_enemy_port_to_cause_damage"
"gempei_spy"	"non_player_port_unoccupied"	"tltip_right_clk_operate_against_target"	"tltip_attack_enemy_port_to_cause_damage"
"gempei_spy"	"non_player_region_capital"	"tltip_right_clk_operate_against_target"	"tltip_move_agent_to_rival_city_to_spy_sabotage_assassinate"
"gempei_spy"	"non_player_region_specialty_artisans"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_crafts_non_player"
"gempei_spy"	"non_player_region_specialty_gold_mining"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_gold_non_player"
"gempei_spy"	"non_player_region_specialty_holy_site"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_holy_non_player"
"gempei_spy"	"non_player_region_specialty_horses"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_horses_non_player"
"gempei_spy"	"non_player_region_specialty_iron_gem"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"gempei_spy"	"non_player_region_specialty_iron_mining"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_iron_non_player"
"gempei_spy"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"gempei_spy"	"non_player_region_specialty_naval_tradition"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_ships_non_player"
"gempei_spy"	"non_player_region_specialty_ninja"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"gempei_spy"	"non_player_region_specialty_philosophical_trad"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_research_non_player"
"gempei_spy"	"non_player_region_specialty_prime_forest"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_wood_non_player"
"gempei_spy"	"non_player_region_specialty_silk_gem"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"gempei_spy"	"non_player_region_specialty_smithing"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_weapons_non_player"
"gempei_spy"	"non_player_region_specialty_state_academy_gem"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"gempei_spy"	"non_player_region_specialty_stone"	"tltip_right_clk_operate_against_target"	"province_specialities_stone_non_player"
"gempei_spy"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"gempei_spy"	"non_player_region_specialty_wood_gem"	"tltip_right_clk_operate_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"gempei_spy"	"non_player_resource"	"tltip_right_clk_operate_against_target"	"tltip_move_agent_here_to_sabotage"
"gempei_spy"	"non_player_town"	"tltip_right_clk_operate_against_target"	"tltip_move_agent_here_to_sabotage"
"gempei_spy"	"player_army"	"tltip_right_clk_move_agent_into_army"	"tlttip_gempei_spy_help_army_movement"
"gempei_spy"	"player_army_can_ambush"	"tltip_right_clk_move_agent_into_army"	"tlttip_gempei_spy_help_army_movement"
"gempei_spy"	"player_navy"	"tltip_right_clk_embark_ship_at_coast"	"tltip_carry_agent_overseas_on_this_ship"
