version 1, schema warscape_animated_tables
Filename_x0020_WA_ID(string)	Path(string)	Category(string)
"european_warehouse04_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"european_warehouse04_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"Field_Cannon_12lb"	"EngineModels/Textures"	"animation"
"Field_Cannon_12lb_destruction"	"EngineModels/Textures"	"animation"
"Field_Cannon_18lb"	"EngineModels/Textures"	"animation"
"Field_Cannon_18lb_destruction"	"EngineModels/Textures"	"animation"
"Field_Cannon_24lb"	"EngineModels/Textures"	"animation"
"Field_Cannon_24lb_destruction"	"EngineModels/Textures"	"animation"
"Field_Cannon_32lb"	"EngineModels/Textures"	"animation"
"Field_Cannon_32lb_destruction"	"EngineModels/Textures"	"animation"
"Field_Cannon_3lb"	"Enginemodels/Textures"	"animation"
"Field_Cannon_3lb_destruction"	"EngineModels/Textures"	"animation"
"field_cannon_64lb"	"enginemodels/textures"	"animation"
"field_cannon_64lb_destruction"	"enginemodels/textures"	"animation"
"field_cannon_64lb_ottoman"	"enginemodels/textures"	"animation"
"Field_Cannon_9lb"	"EngineModels/Textures"	"animation"
"Field_Cannon_9lb_destruction"	"EngineModels/Textures"	"animation"
"fort_euro_wooden_piece02_destruct01"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece02_destruct02"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece03_destruct01"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece03_destruct02"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece05_destruct01"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece05_destruct02"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece06_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece06_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece06_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_euro_wooden_piece06_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_euro_wooden"	"animation"
"fort_indian_piece01_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece01_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece01_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece01_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece02_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece02_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece03_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece03_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece04_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece04_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece05_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece05_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece06_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece06_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece07_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece07_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece08_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece08_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece10_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece10_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece11_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece11_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_small_piece01_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece01_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece01_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece01_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece03_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece03_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece04_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece04_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece05_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece05_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece07_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece07_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece08_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece08_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece10_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece10_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece11_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece11_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_jamestown_piece01_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece01_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece02_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece02_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece03_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece03_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece04_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece04_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece05_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece05_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece06_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece06_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_ottoman_piece02_destruct01"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece02_destruct02"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece04_destruct01"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece04_destruct02"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_small_piece04_destruct01"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece04_destruct02"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_star_piece01_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece01_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece03_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece03_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece04_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece04_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece05_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece05_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece06_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece07_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece07_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece08_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece08_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_stockade_piece02_destruct01"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece02_destruct02"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece03_destruct01"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece03_destruct02"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_town_piece01_destruct01"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece01_destruct02"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece02_destruct01"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece02_destruct02"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_town"	"animation"
"france_swiss_guards"	"unitmodels/textures/france_swiss_guards"	"animation"
"ghoorkas"	"unitmodels/textures/ghoorkas"	"animation"
"guard_infantry"	"UnitModels/Textures/Guard_Infantry"	"animation"
"highland_clansmen"	"UnitModels/Textures/Highland_Clansmen"	"animation"
"horse_A_artillery"	"unitmodels/horse/textures/horse"	"animation"
"horse_A_default"	"UnitModels/Horse/Textures/horse"	"animation"
"horse_A_eastern"	"unitmodels/horse/textures/horse"	"animation"
"horse_A_heavy"	"unitmodels/horse/textures/horse"	"animation"
"horse_B_artillery"	"unitmodels/horse/textures/horse"	"animation"
"horse_B_default"	"UnitModels/Horse/Textures/horse"	"animation"
"horse_B_eastern"	"unitmodels/horse/textures/horse"	"animation"
"horse_B_heavy"	"unitmodels/horse/textures/horse"	"animation"
"horse_C_artillery"	"unitmodels/horse/textures/horse"	"animation"
"horse_C_default"	"UnitModels/Horse/Textures/horse"	"animation"
"horse_C_eastern"	"unitmodels/horse/textures/horse"	"animation"
"horse_C_heavy"	"unitmodels/horse/textures/horse"	"animation"
"horse_D_artillery"	"unitmodels/horse/textures/horse"	"animation"
"horse_D_default"	"UnitModels/Horse/Textures/horse"	"animation"
"horse_D_eastern"	"unitmodels/horse/textures/horse"	"animation"
"horse_D_heavy"	"unitmodels/horse/textures/horse"	"animation"
"horse_E_artillery"	"unitmodels/horse/textures/horse"	"animation"
"horse_E_default"	"UnitModels/Horse/Textures/horse"	"animation"
"horse_E_eastern"	"unitmodels/horse/textures/horse"	"animation"
"horse_E_heavy"	"unitmodels/horse/textures/horse"	"animation"
"horse_F_artillery"	"unitmodels/horse/textures/horse"	"animation"
"horse_F_default"	"UnitModels/Horse/Textures/horse"	"animation"
"horse_F_eastern"	"unitmodels/horse/textures/horse"	"animation"
"horse_F_heavy"	"unitmodels/horse/textures/horse"	"animation"
"horse_grenadier_guards"	"UnitModels/Textures/Horse_Grenadier_Guards"	"animation"
"household_cavalry"	"UnitModels/Textures/Household_Cavalry"	"animation"
"howitzer_12lb_destruction"	"EngineModels/Textures"	"animation"
"howitzer_24lb_destruction"	"EngineModels/Textures"	"animation"
"Howitzer_howitzer_12lb"	"Enginemodels/Textures"	"animation"
"Howitzer_howitzer_24lb"	"Enginemodels/Textures"	"animation"
"huron_archer"	"unitmodels/textures/huron_archer"	"animation"
"huron_brave"	"unitmodels/textures/huron_brave"	"animation"
"huron_elite"	"unitmodels/textures/huron_elite"	"animation"
"huron_medicineman"	"unitmodels/textures/huron_medicineman"	"animation"
"huron_mounted_braves"	"unitmodels/textures/huron_mounted_braves"	"animation"
"huron_ojibwa_horse_warriors"	"unitmodels/textures/huron_ojibwa_horse_warriors"	"animation"
"huron_ojibwa_warriors"	"unitmodels/textures/huron_ojibwa_warriors"	"animation"
"huron_petun_wolf_warriors"	"unitmodels/textures/huron_petun_wolf_warriors"	"animation"
"IND_resource_farm_lvl1_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl1_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl1_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl2_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl2_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl2_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl3_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl3_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl3_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl4_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl4_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl4_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_gems_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_gold_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_gold_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_iron_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_iron_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_silver_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_silver_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_sugar_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_timber_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_ind_lvl3_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_ind_lvl4_metalworks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_ind_lvl4_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"indian_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_fort_armoury_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_fort_barracks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01b_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse02_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse02_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"iroquois_archer"	"unitmodels/textures/iroquois_archer"	"animation"
"iroquois_braves"	"unitmodels/textures/iroquois_braves"	"animation"
"iroquois_elite"	"unitmodels/textures/iroquois_elite"	"animation"
"iroquois_medicineman"	"unitmodels/textures/iroquois_medicineman"	"animation"
"iroquois_mohawk_elite_warriors"	"unitmodels/textures/iroquois_mohawk_elite_warriors"	"animation"
"iroquois_mounted_braves"	"unitmodels/textures/iroquois_mounted_braves"	"animation"
"iroquois_onondaga_fire_keepers"	"unitmodels/textures/iroquois_onondaga_fire_keepers"	"animation"
"iroquois_winnebago_warriors"	"unitmodels/textures/iroquois_winnebago_warriors"	"animation"
"jamestown_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"life_guards"	"UnitModels/Textures/life_guards"	"animation"
"limber_model"	"EngineModels/Textures"	"animation"
"mameluks"	"unitmodels/textures/mameluks"	"animation"
"mast_destroy_anim"	"RigidModels/Naval/Textures"	"animation"
"mortar_4inch_destruction"	"enginemodels/textures"	"animation"
"mortar_8inch_destruction"	"enginemodels/textures"	"animation"
"Mortar_mortar_4inch"	"Enginemodels/Textures"	"animation"
"Mortar_mortar_8inch"	"Enginemodels/Textures"	"animation"
"na_horse_A"	"unitmodels/horse/textures/na_horse"	"animation"
"na_horse_B"	"unitmodels/horse/textures/na_horse"	"animation"
"na_horse_C"	"unitmodels/horse/textures/na_horse"	"animation"
"na_horse_D"	"unitmodels/horse/textures/na_horse"	"animation"
"na_horse_E"	"unitmodels/horse/textures/na_horse"	"animation"
"na_horse_F"	"unitmodels/horse/textures/na_horse"	"animation"
"NA_resource_ sheepfarm_lvl01_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"NA_resource_ sheepfarm_lvl02_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"NA_town_horse_lvl02"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"native_american_archers"	"unitmodels/textures/native_american_archers"	"animation"
"native_american_braves"	"UnitModels/Textures/Native_american_braves"	"animation"
"native_american_chief"	"UnitModels/Textures/native_american_chief"	"animation"
"native_american_colonel"	"unitmodels/textures/native_american_colonel"	"animation"
"native_american_elite"	"UnitModels/Textures/Native_American_Elite"	"animation"
"native_american_general"	"unitmodels/textures/native_american_general"	"animation"
"native_american_medicineman"	"UnitModels/Textures/native_american_medicineman"	"animation"
"native_american_mounted_braves"	"unitmodels/textures/native_american_mounted_braves"	"animation"
"native_american_musketeer"	"UnitModels/Textures/Native_American_Musketeer"	"animation"
"native_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house09_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house10_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_longhouse01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_longhouse02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_longhouse03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"naval_cannon"	"EngineModels/Textures"	"animation"
"Naval_Cannon_12lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_18lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_24lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_24lb_destruction"	"EngineModels/Textures"	"animation"
"Naval_Cannon_32lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_3lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_9lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_Destruction"	"EngineModels/Textures"	"animation"
"netherlands_blue_guards"	"unitmodels/textures/netherlands_blue_guards"	"animation"
