version 1, schema avatar_skills_to_units_juncs_tables, guid 8124f716-b2f4-4e90-a75c-e423b2b4e1d7
unknown1(string)	unknown2(string)
"line_inf_skill_advanced_reload_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_ammo_quantity_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_ammo_quantity_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_charge_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_charge_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_marksmanship_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_marksmanship_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_marksmanship_2"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_melee_attack_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_melee_attack_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_melee_defence_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_melee_defence_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_morale_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_morale_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_range_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_range_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_reload_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_reload_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_reload_2"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_replenish_unit_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_replenish_unit_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_speed_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_speed_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_speed_2"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_stamina_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_stamina_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_stamina_2"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_suppressive_fire_0"	"Boshin_Inf_Elite_United_States_Marines_MP"
"line_inf_skill_suppressive_fire_1"	"Boshin_Inf_Elite_United_States_Marines_MP"
"light_inf_advanced_skill_speed_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_advanced_skill_speed_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_advanced_stamina_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_advanced_stamina_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_marksmanship_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_marksmanship_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_marksmanship_2"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_marksmanship_3"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_replenish_unit_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_replenish_unit_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_speed_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_speed_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_speed_2"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_spot_range_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_spot_range_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_spot_range_2"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_stamina_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_stamina_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"light_inf_skill_stamina_2"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_clan_skill_ammo_quantity_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_clan_skill_ammo_quantity_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_clan_skill_range_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_clan_skill_range_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_clan_skill_reload_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_clan_skill_reload_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_skill_advanced_reload_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_skill_advanced_reload_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_skill_reload_0"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_skill_reload_1"	"Boshin_Inf_Light_Sharpshooters_MP"
"shog_light_inf_skill_reload_2"	"Boshin_Inf_Light_Sharpshooters_MP"
"imp_light_inf_clan_skill_ammo_quantity_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_clan_skill_ammo_quantity_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_clan_skill_range_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_clan_skill_range_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_clan_skill_reload_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_clan_skill_reload_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_skill_advanced_reload_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_skill_advanced_reload_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_skill_reload_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_skill_reload_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"imp_light_inf_skill_reload_2"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_advanced_skill_speed_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_advanced_skill_speed_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_advanced_stamina_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_advanced_stamina_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_marksmanship_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_marksmanship_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_marksmanship_2"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_marksmanship_3"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_replenish_unit_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_replenish_unit_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_speed_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_speed_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_speed_2"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_spot_range_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_spot_range_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_spot_range_2"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_stamina_0"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_stamina_1"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_skill_stamina_2"	"Boshin_Inf_Light_Tosa_Riflemen_MP"
"light_inf_advanced_skill_speed_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_advanced_skill_speed_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_advanced_stamina_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_advanced_stamina_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_marksmanship_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_marksmanship_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_marksmanship_2"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_marksmanship_3"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_replenish_unit_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_replenish_unit_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_speed_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_speed_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_speed_2"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_spot_range_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_spot_range_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_spot_range_2"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_stamina_0"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_stamina_1"	"Boshin_Inf_Light_Yugekitai_MP"
"light_inf_skill_stamina_2"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_clan_skill_ammo_quantity_0"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_clan_skill_ammo_quantity_1"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_clan_skill_range_0"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_clan_skill_range_1"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_clan_skill_reload_0"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_clan_skill_reload_1"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_skill_advanced_reload_0"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_skill_advanced_reload_1"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_skill_reload_0"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_skill_reload_1"	"Boshin_Inf_Light_Yugekitai_MP"
"shog_light_inf_skill_reload_2"	"Boshin_Inf_Light_Yugekitai_MP"
"line_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_advanced_reload_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_advanced_reload_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_ammo_quantity_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_ammo_quantity_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_charge_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_charge_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_marksmanship_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_marksmanship_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_marksmanship_2"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_melee_attack_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_melee_attack_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_melee_defence_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_melee_defence_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_reload_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_reload_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_reload_2"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_replenish_unit_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_replenish_unit_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_speed_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_speed_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_speed_2"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_stamina_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_stamina_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_stamina_2"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_suppressive_fire_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"line_inf_skill_suppressive_fire_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"shog_line_inf_clan_skill_kneel_fire_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"shog_line_inf_clan_skill_kneel_fire_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"shog_line_inf_clan_skill_morale_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"shog_line_inf_clan_skill_morale_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"shog_line_inf_clan_skill_range_0"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"shog_line_inf_clan_skill_range_1"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"
"imp_line_inf_clan_skill_kneel_fire_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"imp_line_inf_clan_skill_kneel_fire_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"imp_line_inf_clan_skill_morale_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"imp_line_inf_clan_skill_morale_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"imp_line_inf_clan_skill_range_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"imp_line_inf_clan_skill_range_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_advanced_reload_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_advanced_reload_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_ammo_quantity_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_ammo_quantity_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_charge_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_charge_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_marksmanship_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_marksmanship_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_marksmanship_2"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_melee_attack_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_melee_attack_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_melee_defence_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_melee_defence_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_reload_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_reload_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_reload_2"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_replenish_unit_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_replenish_unit_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_speed_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_speed_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_speed_2"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_stamina_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_stamina_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_stamina_2"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_suppressive_fire_0"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_suppressive_fire_1"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"
"line_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_advanced_reload_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_advanced_reload_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_ammo_quantity_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_ammo_quantity_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_charge_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_charge_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_marksmanship_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_marksmanship_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_marksmanship_2"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_melee_attack_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_melee_attack_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_melee_defence_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_melee_defence_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_reload_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_reload_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_reload_2"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_replenish_unit_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_replenish_unit_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_speed_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_speed_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_speed_2"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_stamina_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_stamina_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_stamina_2"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_suppressive_fire_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"line_inf_skill_suppressive_fire_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"shog_line_inf_clan_skill_kneel_fire_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"shog_line_inf_clan_skill_kneel_fire_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"shog_line_inf_clan_skill_morale_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"shog_line_inf_clan_skill_morale_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"shog_line_inf_clan_skill_range_0"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"shog_line_inf_clan_skill_range_1"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"
"imp_line_inf_clan_skill_kneel_fire_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"imp_line_inf_clan_skill_kneel_fire_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"imp_line_inf_clan_skill_morale_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"imp_line_inf_clan_skill_morale_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"imp_line_inf_clan_skill_range_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"imp_line_inf_clan_skill_range_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_advanced_reload_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_advanced_reload_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_ammo_quantity_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_ammo_quantity_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_charge_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_charge_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_marksmanship_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_marksmanship_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_marksmanship_2"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_melee_attack_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_melee_attack_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_melee_defence_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_melee_defence_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_reload_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_reload_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_reload_2"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_replenish_unit_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_replenish_unit_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_speed_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_speed_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_speed_2"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_stamina_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_stamina_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_stamina_2"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_suppressive_fire_0"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"line_inf_skill_suppressive_fire_1"	"Boshin_Inf_Line_Imperial_Infantry_MP"
"imp_line_inf_clan_skill_kneel_fire_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"imp_line_inf_clan_skill_kneel_fire_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"imp_line_inf_clan_skill_morale_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"imp_line_inf_clan_skill_morale_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"imp_line_inf_clan_skill_range_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"imp_line_inf_clan_skill_range_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_advanced_reload_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_advanced_reload_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_ammo_quantity_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_ammo_quantity_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_charge_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_charge_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_marksmanship_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_marksmanship_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_marksmanship_2"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_melee_attack_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_melee_attack_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_melee_defence_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_melee_defence_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_reload_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_reload_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_reload_2"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_replenish_unit_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_replenish_unit_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_speed_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_speed_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_speed_2"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_stamina_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_stamina_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_stamina_2"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_suppressive_fire_0"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_suppressive_fire_1"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"
"line_inf_skill_advanced_marksmanship_0"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_advanced_marksmanship_1"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_advanced_reload_0"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_advanced_reload_1"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_charge_0"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_charge_1"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_marksmanship_0"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_marksmanship_1"	"Boshin_Inf_Line_Shinsengumi_MP"
"line_inf_skill_marksmanship_2"	"Boshin_Inf_Line_Shinsengumi_MP"
