version 1, schema warscape_rigid_tables
Filename_x0020_WR_ID(string)	Texture_path(string)	Category(string)
"euro_stone_barracks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_barracks_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_barracks_piece01_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_barracks_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_barracks_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_barracks_piece02_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_command_hq_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_command_hq_piece01_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_command_hq_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_command_hq_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"euro_stone_command_hq_piece02_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse01_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse01_piece01_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse01_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse01_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse01_piece02_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse02_piece01_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse02_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse02_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse02_piece02_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse03_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse03_piece01_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse03_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse03_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse03_piece02_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse04_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse04_piece01_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse04_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse04_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"european_warehouse04_piece02_destruct03"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"facing_arrow_proxy"	"RigidModels\\3DIndicators\\Textures"	"3Dindicators"
"famous_battle_event_marker_default"	"RigidModels/EventMarkers/Textures"	"campaign_event_markers"
"field_cannon_destroyed_model_18lb"	"EngineModels/Textures"	"battle_misc"
"field_cannon_destroyed_model_32lb"	"EngineModels/Textures"	"battle_misc"
"field_cannon_destroyed_model_9lb"	"EngineModels/Textures"	"battle_misc"
"Field_Cannon_Model_24lb_destructed"	"EngineModels/Textures"	"battle_misc"
"Field_Cannon_Model_destroyed_barrels_12lb"	"EngineModels/Textures"	"battle_misc"
"Field_Cannon_Model_destroyed_barrels_18lb"	"EngineModels/Textures"	"battle_misc"
"Field_Cannon_Model_destroyed_barrels_24lb"	"EngineModels/Textures"	"battle_misc"
"Field_Cannon_Model_destroyed_barrels_32lb"	"EngineModels/Textures"	"battle_misc"
"Field_Cannon_Model_destroyed_barrels_3lb"	"EngineModels/Textures"	"battle_misc"
"Field_Cannon_Model_destroyed_barrels_9lb"	"EngineModels/Textures"	"battle_misc"
"fmv_cross1_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"fmv_cross2_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"fmv_cross3_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"fmv_cross4_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"battle_building"
"fmv_mayflower_piece01_destruct01"	"RigidModels\\naval\\textures"	"battle_building"
"fmv_rowboat_piece01_destruct01"	"RigidModels\\naval\\textures"	"battle_building"
"fmv_thirdrate_piece01_destruct01"	"RigidModels\\naval\\textures"	"battle_building"
"fort_euro_wooden_piece01_destruct01"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece02_destruct01"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece02_destruct02"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece02_destruct03"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece03_destruct01"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece03_destruct02"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece03_destruct03"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece05_destruct01"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece05_destruct02"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece05_destruct03"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece06_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece06_destruct01_gate_open"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece06_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_euro_wooden_piece06_destruct02_gate_open"	"RigidModels\\Buildings\\fort_euro_wooden"	"battle_building"
"fort_indian_piece01_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece01_destruct01_gate_open"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece01_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece01_destruct02_gate_open"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece02_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece02_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece02_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece03_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece03_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece03_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece04_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece04_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece04_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece05_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece05_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece05_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece06_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece06_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece06_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece07_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece07_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece07_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece08_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece08_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece08_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece09_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece10_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece10_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece10_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece11_destruct01"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece11_destruct02"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_piece11_destruct03"	"RigidModels\\Buildings\\fort_indian"	"battle_building"
"fort_indian_small_piece01_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece01_destruct01_gate_open"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece01_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece01_destruct02_gate_open"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece03_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece03_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece03_destruct03"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece04_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece04_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece04_destruct03"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece05_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece05_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece05_destruct03"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece07_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece07_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece07_destruct03"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece08_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece08_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece08_destruct03"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece09_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece10_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece10_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece10_destruct03"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece11_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece11_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_indian_small_piece11_destruct03"	"RigidModels\\Buildings\\fort_indian_small"	"battle_building"
"fort_jamestown_piece01_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece01_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece01_destruct03"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece02_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece02_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece02_destruct03"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece03_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece03_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece03_destruct03"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece04_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece04_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece04_destruct03"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece05_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece05_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece05_destruct03"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece06_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece06_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece06_destruct03"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece07_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece07_destruct01_gate_open"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece07_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"fort_jamestown_piece07_destruct02_gate_open"	"RigidModels\\Buildings\\fort_jamestown"	"battle_building"
"Fort_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"Fort_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"Fort_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"fort_ottoman_piece01_destruct01"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece02_destruct01"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece02_destruct02"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece02_destruct03"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece04_destruct01"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece04_destruct02"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece04_destruct03"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece06_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece06_destruct01_gate_open"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece06_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_piece06_destruct02_gate_open"	"RigidModels\\Buildings\\fort_ottoman"	"battle_building"
"fort_ottoman_small_piece01_destruct01"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_ottoman_small_piece04_destruct01"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_ottoman_small_piece04_destruct02"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_ottoman_small_piece04_destruct03"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_ottoman_small_piece06_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_ottoman_small_piece06_destruct01_gate_open"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_ottoman_small_piece06_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_ottoman_small_piece06_destruct02_gate_open"	"RigidModels\\Buildings\\fort_ottoman_small"	"battle_building"
"fort_star_piece01_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece01_destruct02"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece01_destruct03"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece02_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece03_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece03_destruct02"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece03_destruct03"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece04_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece04_destruct02"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece04_destruct03"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece05_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece05_destruct02"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece05_destruct03"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece06_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece06_destruct02"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece07_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece07_destruct02"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece07_destruct03"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece08_destruct01"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece08_destruct02"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece08_destruct03"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece09_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece09_destruct01_gate_open"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece09_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_star_piece09_destruct02_gate_open"	"RigidModels\\Buildings\\fort_star"	"battle_building"
"fort_stockade_piece01_destruct01"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece02_destruct01"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece02_destruct02"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece02_destruct03"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece03_destruct01"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece03_destruct02"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece03_destruct03"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece04_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece04_destruct01_gate_open"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece04_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_stockade_piece04_destruct02_gate_open"	"RigidModels\\Buildings\\fort_stockade"	"battle_building"
"fort_town_piece01_destruct01"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece01_destruct02"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece01_destruct03"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece02_destruct01"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece02_destruct02"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece02_destruct03"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece03_destruct01"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece07_destruct01_gate_closed"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece07_destruct01_gate_open"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece07_destruct02_gate_closed"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"fort_town_piece07_destruct02_gate_open"	"RigidModels\\Buildings\\fort_town"	"battle_building"
"good_cavalry_ground_marker"	"RigidModels\\WarscapeFrame\\ai_hints\\Textures"	"3Dindicators"
"grapple"	"UnitModels/Textures"	"projectiles"
"hedge_small_1_piece01_destruct01"	"RigidModels\\BattleFieldProps\\Textures"	"battle_misc"
"hedge_small_2_piece01_destruct01"	"RigidModels\\BattleFieldProps\\Textures"	"battle_misc"
"hedge_small_4_piece01_destruct01"	"RigidModels\\BattleFieldProps\\Textures"	"battle_misc"
"hedge_small_8_piece01_destruct01"	"RigidModels\\BattleFieldProps\\Textures"	"battle_misc"
"hedge_small_end_piece01_destruct01"	"RigidModels\\BattleFieldProps\\Textures"	"battle_misc"
"hedge_small_piece01_destruct01"	"RigidModels\\BattleFieldProps\\Textures"	"battle_misc"
"howitzer_destroyed_model_12lb"	"EngineModels/Textures"	"battle_misc"
"howitzer_destroyed_model_24lb"	"EngineModels/Textures"	"battle_misc"
"impassible_marker"	"RigidModels\\WarscapeFrame\\ai_hints\\Textures"	"3Dindicators"
"IND_City_1_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortifications"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_fortifications_lvl0"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortifications_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortifications_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortified"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortified_minibuildings_wealth1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_fortified_minibuildings_wealth2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_fortified_minibuildings_wealth3"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_fortified_minibuildings_wealth4"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_fortified_minibuildings_wealth5"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_minibuildings_wealth1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_minibuildings_wealth2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_minibuildings_wealth3"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_minibuildings_wealth4"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_minibuildings_wealth5"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortifications"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_fortifications_lvl0"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortifications_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortifications_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortified"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_fortified_minibuildings_wealth1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_fortified_minibuildings_wealth2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_fortified_minibuildings_wealth3"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_fortified_minibuildings_wealth4"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_fortified_minibuildings_wealth5"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_minibuildings_wealth1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_minibuildings_wealth2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_minibuildings_wealth3"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_minibuildings_wealth4"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_minibuildings_wealth5"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortifications"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_fortifications_lvl0"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortifications_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortifications_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortified"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortified_minibuildings_wealth1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_fortified_minibuildings_wealth2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_fortified_minibuildings_wealth3"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_fortified_minibuildings_wealth4"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_fortified_minibuildings_wealth5"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_minibuildings_wealth1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_minibuildings_wealth2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_minibuildings_wealth3"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_minibuildings_wealth4"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_minibuildings_wealth5"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_city_artillery_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
