version 2, schema cdir_events_mission_option_junctions_tables, guid bba5e18d-01dd-4f28-8e39-4104bfa0b028
unknown1(int)	unknown2(float)	unknown3(string)	unknown4(string)	unknown5(optstring)
14397	0	"m_gem_delusions_grandeur"	"VAR_CHANCE"	"5"
14405	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_MIN"	"2"
14409	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_MAX"	"6"
14416	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
14426	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
14431	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
14433	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
14436	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
14445	0	"m_gem_delusions_grandeur"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
14447	0	"m_gem_delusions_grandeur"	"CND_CAMPAIGN"	"jap_gempei"
14448	0	"m_gem_delusions_grandeur"	"CND_MAX_REGIONS_OWNED"	"10"
14456	0	"m_gem_delusions_grandeur"	"CND_ROUNDS_UNTIL_NEXT"	"24"
14463	0	"m_gem_delusions_grandeur"	"CND_MISSION_ISSUER_ROUNDS_UNTIL_NEXT"	"12"
14465	0	"m_gem_delusions_grandeur"	"CND_MAX_FAME"	"75"
14474	0	"m_gem_delusions_grandeur"	"GEN_TARGET_FACTION"	nil
14481	0	"m_gem_delusions_grandeur"	"GEN_CND_MIN_FAME"	"35"
14487	0	"m_gem_delusions_grandeur"	"GEN_CND_DIPLOMACY_AVAILABLE"	nil
14494	0	"m_gem_delusions_grandeur"	"GEN_CND_NOT_PLAYER_ARMY_IN_ANY_REGION"	nil
14501	0	"m_gem_delusions_grandeur"	"GEN_CND_NOT_HUMAN"	nil
14504	0	"m_gem_fuj_capture_kyoto"	"VAR_CHANCE"	"6"
14506	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_MIN"	"3"
14515	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_MAX"	"6"
14521	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"1"
14528	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"7"
14533	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
14536	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
14539	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
14540	0	"m_gem_fuj_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
14542	0	"m_gem_fuj_capture_kyoto"	"CND_CAMPAIGN"	"jap_gempei"
14550	0	"m_gem_fuj_capture_kyoto"	"CND_UNIQUE"	nil
14557	0	"m_gem_fuj_capture_kyoto"	"GEN_TARGET_REGION"	nil
14560	0	"m_gem_fuj_capture_kyoto"	"GEN_CND_REGION"	"gem_yamashiro"
14562	0	"m_gem_fuj_capture_kyoto"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
14564	0	"m_gem_fuj_capture_kyoto"	"CND_FACTION"	"gem_fujiwara_kubota"
14567	0	"m_gem_fuj_capture_kyoto"	"CND_FACTION"	"gem_fujiwara_hiraizumi"
14576	0	"m_gem_fuj_capture_kyoto"	"GEN_CND_NOT_ALLIED"	nil
14584	0	"m_gem_fuj_capture_kyoto"	"GEN_CND_NOT_TRADE"	nil
14588	0	"m_gem_fuj_capture_kyoto"	"CND_FIRST_ROUND"	"16"
14593	0	"m_gem_fuj_capture_yamato"	"VAR_CHANCE"	"6"
14602	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_MIN"	"3"
14604	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_MAX"	"6"
14609	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"1"
14610	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"7"
14614	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
14620	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
14624	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
14626	0	"m_gem_fuj_capture_yamato"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
14628	0	"m_gem_fuj_capture_yamato"	"CND_CAMPAIGN"	"jap_gempei"
14638	0	"m_gem_fuj_capture_yamato"	"CND_UNIQUE"	nil
14646	0	"m_gem_fuj_capture_yamato"	"GEN_TARGET_REGION"	nil
14654	0	"m_gem_fuj_capture_yamato"	"GEN_CND_REGION"	"gem_yamato"
14661	0	"m_gem_fuj_capture_yamato"	"GEN_CND_MAX_REGION_DISTANCE"	"4"
14666	0	"m_gem_fuj_capture_yamato"	"CND_FACTION"	"gem_fujiwara_kubota"
14673	0	"m_gem_fuj_capture_yamato"	"CND_FACTION"	"gem_fujiwara_hiraizumi"
14680	0	"m_gem_fuj_capture_yamato"	"GEN_CND_NOT_ALLIED"	nil
14687	0	"m_gem_fuj_capture_yamato"	"GEN_CND_NOT_TRADE"	nil
14697	0	"m_gem_fuj_capture_yamato"	"CND_FIRST_ROUND"	"12"
14704	0	"m_gem_fuj_construct_propaganda"	"VAR_CHANCE"	"5"
14712	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_MIN"	"2"
14714	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_MAX"	"6"
14720	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
14724	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
14725	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
14726	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
14732	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
14733	0	"m_gem_fuj_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
14738	0	"m_gem_fuj_construct_propaganda"	"VAR_OBJECTIVE_BUILDING_LEVEL"	"GEM_Clan_4_Fujiwara_Palace"
14745	0	"m_gem_fuj_construct_propaganda"	"CND_CAMPAIGN"	"jap_gempei"
14751	0	"m_gem_fuj_construct_propaganda"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
14761	0	"m_gem_fuj_construct_propaganda"	"CND_UNIQUE"	nil
14766	0	"m_gem_fuj_construct_propaganda"	"CND_BUILDING_LEVEL_AVAILABLE"	"GEM_Clan_4_Fujiwara_Palace"
14769	0	"m_gem_fuj_construct_propaganda"	"GEN_TARGET_NONE"	nil
14775	0	"m_gem_fuj_convert_province_neighbour"	"VAR_CHANCE"	"5"
14785	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_MIN"	"5"
14791	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_MAX"	"10"
14801	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
14802	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
14811	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
14818	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
14826	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
14829	0	"m_gem_fuj_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
14837	0	"m_gem_fuj_convert_province_neighbour"	"CND_CAMPAIGN"	"jap_gempei"
14847	0	"m_gem_fuj_convert_province_neighbour"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
14855	0	"m_gem_fuj_convert_province_neighbour"	"CND_RELIGION"	"inf_gem_fujiwara"
14863	0	"m_gem_fuj_convert_province_neighbour"	"CND_HAS_AGENT"	"gempei_inspector"
14868	0	"m_gem_fuj_convert_province_neighbour"	"GEN_TARGET_REGION"	nil
14876	0	"m_gem_fuj_convert_province_neighbour"	"GEN_CND_MAX_REGION_DISTANCE"	"2"
14884	0	"m_gem_fuj_convert_province_neighbour"	"GEN_CND_NOT_OWNS"	nil
14886	0	"m_gem_fuj_convert_province_neighbour"	"GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO"	"40"
14892	0	"m_gem_fuj_convert_province_neighbour"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"20"
14894	0	"m_gem_fuj_convert_province_neighbour"	"CND_FACTION"	"gem_fujiwara_kubota"
14895	0	"m_gem_fuj_convert_province_neighbour"	"CND_FACTION"	"gem_fujiwara_hiraizumi"
14898	0	"m_gem_incite_revolt"	"VAR_CHANCE"	"5"
14903	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_MIN"	"5"
14906	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_MAX"	"10"
14910	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
14916	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
14918	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
14919	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
14929	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
14935	0	"m_gem_incite_revolt"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
14944	0	"m_gem_incite_revolt"	"CND_CAMPAIGN"	"jap_gempei"
14946	0	"m_gem_incite_revolt"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
14953	0	"m_gem_incite_revolt"	"CND_HAS_AGENT"	"gempei_monk"
14954	0	"m_gem_incite_revolt"	"GEN_TARGET_REGION"	nil
14957	0	"m_gem_incite_revolt"	"GEN_CND_MAX_REGION_DISTANCE"	"2"
14964	0	"m_gem_incite_revolt"	"GEN_CND_NOT_OWNS"	nil
14965	0	"m_gem_incite_revolt"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"60"
14966	0	"m_gem_incite_revolt"	"GEN_CND_WAR"	nil
14968	0	"m_gem_irresistible_charm"	"VAR_CHANCE"	"5"
14969	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_MIN"	"2"
14974	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_MAX"	"6"
14982	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
14989	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
14990	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
14992	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
14993	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
14995	0	"m_gem_irresistible_charm"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15003	0	"m_gem_irresistible_charm"	"CND_CAMPAIGN"	"jap_gempei"
15012	0	"m_gem_irresistible_charm"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"20"
15013	0	"m_gem_irresistible_charm"	"CND_NOT_HAS_AGENT"	"gempei_dancer"
15015	0	"m_gem_irresistible_charm"	"GEN_TARGET_NONE"	nil
15019	0	"m_gem_irresistible_charm"	"VAR_OBJECTIVE_AGENT"	"gempei_dancer"
15025	0	"m_gem_irresistible_charm"	"CND_BUILDING_CHAIN"	"GEM_Clan"
15029	0	"m_gem_min_capture_kyoto"	"VAR_CHANCE"	"6"
15034	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_MIN"	"3"
15038	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_MAX"	"6"
15047	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"1"
15056	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"7"
15062	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15065	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15074	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15076	0	"m_gem_min_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15079	0	"m_gem_min_capture_kyoto"	"CND_CAMPAIGN"	"jap_gempei"
15089	0	"m_gem_min_capture_kyoto"	"CND_UNIQUE"	nil
15090	0	"m_gem_min_capture_kyoto"	"GEN_TARGET_REGION"	nil
15095	0	"m_gem_min_capture_kyoto"	"GEN_CND_REGION"	"gem_yamashiro"
15099	0	"m_gem_min_capture_kyoto"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
15106	0	"m_gem_min_capture_kyoto"	"CND_FACTION"	"gem_minamoto_kiso"
15113	0	"m_gem_min_capture_kyoto"	"CND_FACTION"	"gem_minamoto_kamakura"
15117	0	"m_gem_min_capture_kyoto"	"GEN_CND_NOT_ALLIED"	nil
15124	0	"m_gem_min_capture_kyoto"	"GEN_CND_NOT_TRADE"	nil
15129	0	"m_gem_min_capture_kyoto"	"CND_FIRST_ROUND"	"16"
15132	0	"m_gem_min_construct_propaganda"	"VAR_CHANCE"	"5"
15138	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_MIN"	"2"
15144	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_MAX"	"6"
15146	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
15155	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
15165	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15170	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15177	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15181	0	"m_gem_min_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15184	0	"m_gem_min_construct_propaganda"	"VAR_OBJECTIVE_BUILDING_LEVEL"	"GEM_Clan_4_Minamoto_Palace"
15188	0	"m_gem_min_construct_propaganda"	"CND_CAMPAIGN"	"jap_gempei"
15193	0	"m_gem_min_construct_propaganda"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
15194	0	"m_gem_min_construct_propaganda"	"CND_UNIQUE"	nil
15201	0	"m_gem_min_construct_propaganda"	"CND_BUILDING_LEVEL_AVAILABLE"	"GEM_Clan_4_Minamoto_Palace"
15209	0	"m_gem_min_construct_propaganda"	"GEN_TARGET_NONE"	nil
15213	0	"m_gem_min_convert_province_neighbour"	"VAR_CHANCE"	"5"
15214	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_MIN"	"5"
15221	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_MAX"	"10"
15228	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
15235	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
15240	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15247	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15251	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15255	0	"m_gem_min_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15265	0	"m_gem_min_convert_province_neighbour"	"CND_CAMPAIGN"	"jap_gempei"
15266	0	"m_gem_min_convert_province_neighbour"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
15275	0	"m_gem_min_convert_province_neighbour"	"CND_RELIGION"	"inf_gem_minamoto"
15278	0	"m_gem_min_convert_province_neighbour"	"CND_HAS_AGENT"	"gempei_inspector"
15286	0	"m_gem_min_convert_province_neighbour"	"GEN_TARGET_REGION"	nil
15288	0	"m_gem_min_convert_province_neighbour"	"GEN_CND_MAX_REGION_DISTANCE"	"2"
15295	0	"m_gem_min_convert_province_neighbour"	"GEN_CND_NOT_OWNS"	nil
15298	0	"m_gem_min_convert_province_neighbour"	"GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO"	"40"
15303	0	"m_gem_min_convert_province_neighbour"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"20"
15305	0	"m_gem_min_convert_province_neighbour"	"CND_FACTION"	"gem_minamoto_kiso"
15309	0	"m_gem_min_convert_province_neighbour"	"CND_FACTION"	"gem_minamoto_kamakura"
15316	0	"m_gem_request_allegiance"	"VAR_CHANCE"	"5"
15323	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_MIN"	"5"
15328	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_MAX"	"10"
15329	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
15336	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
15343	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15350	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15353	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15354	0	"m_gem_request_allegiance"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15361	0	"m_gem_request_allegiance"	"CND_CAMPAIGN"	"jap_gempei"
15364	0	"m_gem_request_allegiance"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
15370	0	"m_gem_request_allegiance"	"CND_HAS_AGENT"	"gempei_inspector"
15379	0	"m_gem_request_allegiance"	"GEN_TARGET_REGION"	nil
15387	0	"m_gem_request_allegiance"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
15396	0	"m_gem_request_allegiance"	"GEN_CND_NOT_OWNS"	nil
15401	0	"m_gem_request_allegiance"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"75"
15410	0	"m_gem_seduce_character"	"VAR_CHANCE"	"5"
15414	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_MIN"	"2"
15418	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_MAX"	"6"
15421	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
15426	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
15433	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15439	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15445	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15446	0	"m_gem_seduce_character"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15452	0	"m_gem_seduce_character"	"CND_CAMPAIGN"	"jap_gempei"
15455	0	"m_gem_seduce_character"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
15460	0	"m_gem_seduce_character"	"CND_ROUNDS_UNTIL_NEXT"	"24"
15469	0	"m_gem_seduce_character"	"CND_HAS_AGENT"	"gempei_dancer"
15474	0	"m_gem_seduce_character"	"GEN_TARGET_NONE"	nil
15480	0	"m_gem_tai_capture_kyoto"	"VAR_CHANCE"	"6"
15490	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_MIN"	"3"
15493	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_MAX"	"6"
15495	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"1"
15500	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"7"
15505	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15508	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15511	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15519	0	"m_gem_tai_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15524	0	"m_gem_tai_capture_kyoto"	"CND_CAMPAIGN"	"jap_gempei"
15533	0	"m_gem_tai_capture_kyoto"	"CND_UNIQUE"	nil
15534	0	"m_gem_tai_capture_kyoto"	"GEN_TARGET_REGION"	nil
15536	0	"m_gem_tai_capture_kyoto"	"GEN_CND_REGION"	"gem_yamashiro"
15537	0	"m_gem_tai_capture_kyoto"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
15543	0	"m_gem_tai_capture_kyoto"	"CND_FACTION"	"gem_taira_yashima"
15545	0	"m_gem_tai_capture_kyoto"	"CND_FACTION"	"gem_taira_fukuhara"
15553	0	"m_gem_tai_capture_kyoto"	"GEN_CND_NOT_ALLIED"	nil
15556	0	"m_gem_tai_capture_kyoto"	"GEN_CND_NOT_TRADE"	nil
15557	0	"m_gem_tai_capture_kyoto"	"CND_FIRST_ROUND"	"16"
15565	0	"m_gem_tai_construct_propaganda"	"VAR_CHANCE"	"5"
15574	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_MIN"	"2"
15584	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_MAX"	"6"
15588	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
15598	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
15602	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15609	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15614	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15616	0	"m_gem_tai_construct_propaganda"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15625	0	"m_gem_tai_construct_propaganda"	"VAR_OBJECTIVE_BUILDING_LEVEL"	"GEM_Clan_4_Taira_Palace"
15626	0	"m_gem_tai_construct_propaganda"	"CND_CAMPAIGN"	"jap_gempei"
15630	0	"m_gem_tai_construct_propaganda"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
15639	0	"m_gem_tai_construct_propaganda"	"CND_UNIQUE"	nil
15643	0	"m_gem_tai_construct_propaganda"	"CND_BUILDING_LEVEL_AVAILABLE"	"GEM_Clan_4_Taira_Palace"
15653	0	"m_gem_tai_construct_propaganda"	"GEN_TARGET_NONE"	nil
15662	0	"m_gem_tai_convert_province_neighbour"	"VAR_CHANCE"	"5"
15665	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_MIN"	"5"
15675	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_MAX"	"10"
15678	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
15684	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
15693	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
15702	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
15712	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
15722	0	"m_gem_tai_convert_province_neighbour"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
15730	0	"m_gem_tai_convert_province_neighbour"	"CND_CAMPAIGN"	"jap_gempei"
15735	0	"m_gem_tai_convert_province_neighbour"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
15738	0	"m_gem_tai_convert_province_neighbour"	"CND_RELIGION"	"inf_gem_taira"
15744	0	"m_gem_tai_convert_province_neighbour"	"CND_HAS_AGENT"	"gempei_inspector"
15746	0	"m_gem_tai_convert_province_neighbour"	"GEN_TARGET_REGION"	nil
15748	0	"m_gem_tai_convert_province_neighbour"	"GEN_CND_MAX_REGION_DISTANCE"	"2"
15755	0	"m_gem_tai_convert_province_neighbour"	"GEN_CND_NOT_OWNS"	nil
15761	0	"m_gem_tai_convert_province_neighbour"	"GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO"	"40"
15768	0	"m_gem_tai_convert_province_neighbour"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"20"
15772	0	"m_gem_tai_convert_province_neighbour"	"CND_FACTION"	"gem_taira_yashima"
15777	0	"m_gem_tai_convert_province_neighbour"	"CND_FACTION"	"gem_taira_fukuhara"
15834	0	"m_gem_fuj_construct_propaganda"	"CND_FACTION"	"gem_fujiwara_hiraizumi"
15839	0	"m_gem_fuj_construct_propaganda"	"CND_FACTION"	"gem_fujiwara_kubota"
15840	0	"m_gem_min_construct_propaganda"	"CND_FACTION"	"gem_minamoto_kamakura"
15842	0	"m_gem_min_construct_propaganda"	"CND_FACTION"	"gem_minamoto_kiso"
15843	0	"m_gem_tai_construct_propaganda"	"CND_FACTION"	"gem_taira_fukuhara"
15844	0	"m_gem_tai_construct_propaganda"	"CND_FACTION"	"gem_taira_yashima"
15853	0	"m_gem_tai_construct_propaganda"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_todofuken"
15859	0	"m_gem_min_construct_propaganda"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_todofuken"
15868	0	"m_gem_fuj_construct_propaganda"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_todofuken"
15873	0	"m_gem_delusions_grandeur"	"VAR_OBJECTIVE_REQUIRES_VICTORY"	nil
15883	0	"m_march_kyoto"	"CND_NOT_OWNS_REGION"	"jap_yamashiro"
15888	0	"m_gem_fuj_capture_kyoto"	"CND_NOT_OWNS_REGION"	"gem_yamashiro"
15893	0	"m_gem_min_capture_kyoto"	"CND_NOT_OWNS_REGION"	"gem_yamashiro"
15902	0	"m_gem_tai_capture_kyoto"	"CND_NOT_OWNS_REGION"	"gem_yamashiro"
15908	0	"m_gem_delusions_grandeur"	"VAR_OBJECTIVE_ARMIES_ONLY"	nil
