version 1, schema warscape_animated_lod_tables
Random_Index(string)	Path(string)	Meters_to_x0020_Lod_transition(float)	Filename_x0020_WA_ID(string)
"-865663726"	"unitmodels\\Cherokee_Muscogee_Elite_Tribesmen_Lod1.variant_weighted_mesh"	5	"cherokee_muscogee_elite_tribesmen"
"-865449414"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_farm_lvl3_corn.rigid_model_animation"	0	"EU_resource_farm_lvl3_corn"
"-861593113"	"RigidModels\\Buildings\\north_euro_house12c\\north_euro_house12c_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house12c_piece01_destruct01"
"-858523300"	"unitmodels\\plains_archer_lod3.variant_weighted_mesh"	15	"plains_archer"
"-856816886"	"RigidModels/CampaignBuildings/Buildings/eu/eu_town_ind_lvl4_metalworks.rigid_model_animation"	0	"eu_town_ind_lvl4_metalworks"
"-852296607"	"RigidModels\\Buildings\\north_euro_house12\\north_euro_house12_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house12_piece01_destruct01"
"-850442518"	"UnitModels\\ottoman_nizam_y_cedid_light_infantry_lod3.variant_weighted_mesh"	15	"ottoman_nizam_y_cedid_light_infantry"
"-849336391"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece11_destruct02_anim.rigid_model_animation"	0	"fort_indian_small_piece11_destruct02"
"-847408423"	"RigidModels\\Buildings\\north_euro_church\\north_euro_church_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_church_piece01_destruct01"
"-846369967"	"UnitModels/Horse/horse_A_base_lod3.variant_weighted_mesh"	50	"horse_A_default"
"-835881482"	"UnitModels/Euro_Highlander_Regular_LOD4.variant_weighted_mesh"	0	"euro_highlander_regular"
"-834006327"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece01_destruct01_gate_closing_anim.rigid_model_animation"	0	"fort_indian_small_piece01_destruct01_gate_closing"
"-826225101"	"UnitModels\\Spain_Guardias_de_Corps_lod2.variant_weighted_mesh"	10	"spain_guardias_de_corps"
"-825034173"	"unitmodels/Pulaskis_Legion_Lod1.variant_weighted_mesh"	5	"eua_pulaskis_legion"
"-822866500"	"enginemodels/euro_64lb_gun_LOD2.animatable_rigid_model"	20	"field_cannon_64lb"
"-822568549"	"unitmodels\\Huron_MedicineMan_Lod2.variant_weighted_mesh"	10	"huron_medicineman"
"-822235489"	"unitmodels/horse/horse_A_eastern_lod1.variant_weighted_mesh"	10	"horse_A_eastern"
"-821060716"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl4_weavers.rigid_model_animation"	0	"ott_town_ind_lvl4_weavers"
"-813968336"	"unitmodels/Euro_officer_bicorne_lod1.variant_weighted_mesh"	5	"euro_officer_bicorne"
"-812558079"	"unitmodels\\Plains_Cheyenne_Dog_Soldiers_Lod1.variant_weighted_mesh"	0	"plains_cheyenne_dog_soldiers"
"-812313400"	"unitmodels/horse/horse_F_artillery_lod4.variant_weighted_mesh"	0	"horse_F_artillery"
"-809462498"	"Unitmodels/armed_citizenry_europe_lod1.variant_weighted_mesh"	5	"armed_citizenry_europe"
"-808757632"	"unitmodels/euro_officer_mid_lod2.variant_weighted_mesh"	10	"euro_officer_mid"
"-806658553"	"EngineModels/Naval_Cannon_18lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_18lb"
"-804088017"	"unitmodels\\cherokee_mounted_braves_lod2.variant_weighted_mesh"	10	"cherokee_mounted_braves"
"-801388782"	"EngineModels/limber_model_lod1.animatable_rigid_model"	10	"limber_model"
"-798682049"	"unitmodels\\pueblo_braves_lod1.variant_weighted_mesh"	5	"pueblo_braves"
"-789271668"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_farm_lvl4_corn.rigid_model_animation"	0	"IND_resource_farm_lvl4_corn"
"-788909335"	"enginemodels/destruction/ottoman_field_cannon_destruction_3lb.rigid_model_animation"	0	"ott_field_cannon_3lb_destruction"
"-786134604"	"unitmodels\\plains_braves_lod3.variant_weighted_mesh"	15	"plains_braves"
"-786118659"	"RigidModels\\Buildings\\prop_field_fallen_oak_log02\\prop_field_fallen_oak_log02_piece01_destruct01_anim.rigid_model_animation"	0	"prop_field_fallen_oak_log02_piece01_destruct01"
"-782724712"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece11_destruct01_anim.rigid_model_animation"	0	"fort_indian_small_piece11_destruct01"
"-780803267"	"unitmodels/East_indian_general_lod3.variant_weighted_mesh"	15	"east_indian_general"
"-777817188"	"unitmodels/horse/horse_A_cavalry_lod2.variant_weighted_mesh"	20	"horse_A_heavy"
"-775156627"	"RigidModels\\Buildings\\prop_town_urn01\\prop_town_urn01_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_urn01_piece01_destruct01"
"-774416165"	"UnitModels/episodic_guncrew_lod4.variant_weighted_mesh"	0	"episodic_guncrew"
"-773833512"	"UnitModels/East_armed_peasantry_bhumiya_lod4.variant_weighted_mesh"	0	"east_armed_peasantry_bhumiya"
"-771547332"	"unitmodels\\cherokee_archer_lod3.variant_weighted_mesh"	15	"cherokee_archer"
"-757998028"	"EngineModels/Field_Cannon_18lb_LOD3.animatable_rigid_model"	30	"Field_Cannon_18lb"
"-755997181"	"unitmodels\\pueblo_archer_lod1.variant_weighted_mesh"	5	"pueblo_archer"
"-755178366"	"UnitModels/east_indian_Infantry_lod2.variant_weighted_mesh"	10	"east_indian_infantry"
"-753845991"	"unitmodels\\Iroquois_Mounted_Braves_Lod4.variant_weighted_mesh"	0	"iroquois_mounted_braves"
"-753771430"	"UnitModels/Euro_Pirate_Officer_LOD4.variant_weighted_mesh"	0	"euro_pirate_office"
"-751044283"	"Unitmodels/euro_elite_light_infantry_windbuchse_jaegers_lod4.variant_weighted_mesh"	0	"euro_elite_light_infantry_windbuchse_jaegers"
"-743567684"	"RigidModels\\Buildings\\north_euro_house02b\\north_euro_house02b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house02b_piece01_destruct01"
"-741346706"	"unitmodels\\Huron_Mounted_Braves_Lod1.variant_weighted_mesh"	5	"huron_mounted_braves"
"-737502928"	"unitmodels/United_States_American_Legion_Lod1.variant_weighted_mesh"	5	"united_states_american_legion"
"-732110730"	"unitmodels/Euro_Polish_Winged_Hussars_Lod3.variant_weighted_mesh"	15	"euro_polish_winged_hussars"
"-730935039"	"RigidModels\\Buildings\\prop_town_ott_stall06\\prop_town_ott_stall06_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_ott_stall06_piece01_destruct01"
"-729586593"	"RigidModels\\Buildings\\fort_town\\fort_town_piece02_destruct01_anim.rigid_model_animation"	0	"fort_town_piece02_destruct01"
"-724732137"	"UnitModels\\east_guard_cavalry_ahadis_lod3.variant_weighted_mesh"	15	"east_guard_cavalry_ahadis"
"-719203535"	"unitmodels/horse/horse_E_cavalry_lod1.variant_weighted_mesh"	10	"horse_E_heavy"
"-714642319"	"unitmodels/Euro_officer_bicorne_lod2.variant_weighted_mesh"	10	"euro_officer_bicorne"
"-710594184"	"UnitModels/Life_Guards_lod2.variant_weighted_mesh"	10	"life_guards"
"-708693338"	"unitmodels/episodic_officer_lod4.variant_weighted_mesh"	0	"episodic_officer"
"-698280394"	"enginemodels/ancient_field_cannon_9lb_LOD4.animatable_rigid_model"	0	"ancient_field_cannon_9lb"
"-693438310"	"unitmodels/East_war_Elephant_Musketry_Howdah_lod3.variant_weighted_mesh"	15	"east_war_elephant_musketry_howdah"
"-690432339"	"unitmodels/Poland_Lithuania_Guard_Grenadiers_Lod2.variant_weighted_mesh"	10	"poland_lithuania_guard_grenadiers"
"-689548274"	"EngineModels\\euro_carronade_LOD2.animatable_rigid_model"	20	"euro_carronade"
"-688577215"	"unitmodels\\Huron_MedicineMan_Lod4.variant_weighted_mesh"	0	"huron_medicineman"
"-688212004"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece02_destruct02_anim.rigid_model_animation"	0	"fort_stockade_piece02_destruct02"
"-687467240"	"unitmodels/Hessian_Grenadier_Lod2.variant_weighted_mesh"	10	"eua_hessian_grenadiers"
"-682793374"	"RigidModels\\Buildings\\indian_farmhouse\\indian_farmhouse_piece01_destruct01_anim.rigid_model_animation"	0	"indian_farmhouse_piece01_destruct01"
"-680384594"	"RigidModels\\Buildings\\east_euro_house02\\east_euro_house02_piece01_destruct01_anim.rigid_model_animation"	0	"east_euro_house02_piece01_destruct01"
"-680214331"	"RigidModels\\Buildings\\american_house03b\\american_house03b_piece01_destruct01_anim.rigid_model_animation"	0	"american_house03b_piece01_destruct01"
"-677817117"	"UnitModels\\campaign_Washington_Young_lod1.variant_weighted_mesh"	40	"campaign_washington_young"
"-676801212"	"unitmodels/ottoman_admiral_lod1.variant_weighted_mesh"	5	"ottoman_admiral"
"-675055543"	"unitmodels/ghoorkas_lod3.variant_weighted_mesh"	15	"ghoorkas"
"-671071727"	"RigidModels\\Buildings\\ottoman_large_fort_armoury02\\ottoman_large_fort_armoury02_piece01_destruct02_anim.rigid_model_animation"	0	"ottoman_large_fort_armoury02_piece01_destruct02"
"-666019627"	"unitmodels\\Huron_Ojibwa_Warriors_Lod4.variant_weighted_mesh"	0	"huron_ojibwa_warriors"
"-665335464"	"Unitmodels/dahomey_amazons_lod3.variant_weighted_mesh"	15	"dahomey_amazons"
"-664729348"	"UnitModels/Campaign_euro_orthodox_missionary_lod2.variant_weighted_mesh"	0	"Campaign_euro_orthodox_missionary"
"-660251419"	"RigidModels\\Buildings\\american_house01b\\american_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"american_house01b_piece01_destruct01"
"-657529131"	"RigidModels\\Buildings\\east_euro_townhall\\east_euro_townhall_piece02_destruct02_anim.rigid_model_animation"	0	"east_euro_townhall_piece02_destruct02"
"-656145074"	"RigidModels/CampaignBuildings/Buildings/ott/ott_resource_mining_gold_lvl2_blend.rigid_model_animation"	0	"ott_resource_mining_gold_lvl2_blend"
"-654404262"	"unitmodels\\Huron_ojibwa_horse_Warriors_Lod1.variant_weighted_mesh"	5	"huron_ojibwa_horse_warriors"
"-651268442"	"unitmodels\\cherokee_mounted_braves_lod1.variant_weighted_mesh"	5	"cherokee_mounted_braves"
"-645216969"	"UnitModels/campaign_ottoman_imam_lod2.variant_weighted_mesh"	0	"campaign_ottoman_imam"
"-644872275"	"UnitModels\\Sweden_Svea_Livgarde_Lod4.variant_weighted_mesh"	0	"sweden_svea_livgarde"
"-642541066"	"unitmodels\\pueblo_archer_lod4.variant_weighted_mesh"	0	"pueblo_archer"
"-641218634"	"RigidModels/CampaignBuildings/Buildings/generic/all_resource_mining_iron_lvl1_blend.rigid_model_animation"	0	"all_resource_mining_iron_lvl1_blend"
"-637652443"	"UnitModels/episodic_guncrew_lod2.variant_weighted_mesh"	10	"episodic_guncrew"
"-636305781"	"RigidModels\\Buildings\\fort_star\\fort_star_piece05_destruct02_anim.rigid_model_animation"	0	"fort_star_piece05_destruct02"
"-636246623"	"RigidModels\\Buildings\\american_house04b\\american_house04b_piece01_destruct01_anim.rigid_model_animation"	0	"american_house04b_piece01_destruct01"
"-635837708"	"unitmodels/Ottoman_Colonel_Lod1.variant_weighted_mesh"	5	"ottoman_colonel"
"-629733618"	"RigidModels\\Buildings\\south_euro_house01b\\south_euro_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house01b_piece01_destruct01"
"-628708475"	"enginemodels/destruction/ottoman_field_cannon_destruction_24lb.rigid_model_animation"	0	"ott_field_cannon_24lb_destruction"
"-625775427"	"RigidModels\\Buildings\\north_euro_house08a\\north_euro_house08a_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house08a_piece01_destruct01"
"-625032754"	"RigidModels\\Buildings\\prop_town_fire_pit\\prop_town_fire_pit_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_fire_pit_piece01_destruct01"
"-622099534"	"unitmodels/Spain_Walloon_Guards_lod3.variant_weighted_mesh"	15	"spain_walloon_guards"
"-621683830"	"unitmodels/horse/horse_F_artillery_lod2.variant_weighted_mesh"	20	"horse_F_artillery"
"-620355410"	"unitmodels/euro_officer_mid_lod4.variant_weighted_mesh"	0	"euro_officer_mid"
"-618111555"	"UnitModels\\Spain_Grenadiers_lod4.variant_weighted_mesh"	0	"spain_grenadiers"
"-615291268"	"RigidModels\\Buildings\\jamestown_townhall\\jamestown_townhall_piece01_destruct01_anim.rigid_model_animation"	0	"jamestown_townhall_piece01_destruct01"
"-613212202"	"UnitModels/Horse/horse_D_base_lod3.variant_weighted_mesh"	50	"horse_D_default"
"-611583761"	"unitmodels/Native_American_colonel_Lod1.variant_weighted_mesh"	5	"native_american_colonel"
"-610614077"	"Unitmodels/east_ethnic_musketmen_mughal_musketeers_lod2.variant_weighted_mesh"	10	"east_ethnic_musketmen_mughal_musketeers"
"-608366168"	"unitmodels\\horse\\na_horse_A_base_lod3.variant_weighted_mesh"	15	"na_horse_A"
"-605393684"	"EngineModels/Howitzer_howitzer_24lb_LOD3.animatable_rigid_model"	30	"Howitzer_howitzer_24lb"
"-599405634"	"unitmodels\\Pueblo_Navajo_Scout_Warriors_Lod4.variant_weighted_mesh"	0	"pueblo_navajo_scout_warriors"
"-599192359"	"EngineModels/Ottoman_Field_Cannon_3lb_LOD4.animatable_rigid_model"	0	"Ott_Field_Cannon_3lb"
"-593160309"	"EngineModels\\ottoman_64_pound_gun_LOD3.animatable_rigid_model"	30	"field_cannon_64lb_ottoman"
"-592227916"	"RigidModels\\Buildings\\north_euro_hut06\\north_euro_hut06_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_hut06_piece01_destruct01"
"-590093442"	"UnitModels\\Euro_long_rifleman_lod4.variant_weighted_mesh"	0	"euro_long_rifleman"
"-589201102"	"unitmodels/euro_musician2_lod4.variant_weighted_mesh"	0	"euro_musician2"
"-585654922"	"RigidModels\\Buildings\\east_euro_windmill\\east_euro_windmill_piece01_destruct01_anim.rigid_model_animation"	0	"east_euro_windmill_piece01_destruct01"
"-581838953"	"unitmodels\\horse\\na_horse_D_base_lod2.variant_weighted_mesh"	10	"na_horse_D"
"-580944128"	"RigidModels\\Buildings\\north_euro_house01\\north_euro_house01_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house01_piece01_destruct01"
"-580784561"	"unitmodels/Euro_bicorne_lod4.variant_weighted_mesh"	0	"euro_bicorne"
"-580600407"	"RigidModels\\Buildings\\north_euro_house07b\\north_euro_house07b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house07b_piece01_destruct01"
"-575882114"	"RigidModels\\Buildings\\indian_warehouse01\\indian_warehouse01_piece02_destruct02_anim.rigid_model_animation"	0	"indian_warehouse01_piece02_destruct02"
"-575561922"	"RigidModels\\Buildings\\prop_town_wicker_baskets\\prop_town_wicker_baskets_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_wicker_baskets_piece01_destruct01"
"-572998184"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece08_destruct01_anim.rigid_model_animation"	0	"fort_indian_piece08_destruct01"
"-569132382"	"unitmodels/Royal_Deux_Ponts_Regiment_Lod4.variant_weighted_mesh"	0	"eua_royal_deux_ponts"
"-566454101"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece02_destruct02_anim.rigid_model_animation"	0	"ottoman_warehouse04_piece02_destruct02"
"-562316141"	"RigidModels\\Buildings\\north_euro_house01b\\north_euro_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house01b_piece01_destruct01"
"-561439759"	"UnitModels/streltsy_foot_lod2.variant_weighted_mesh"	10	"streltsy_foot"
"-560355388"	"UnitModels/East_Qizilbashi_Light_Cavalry_Lod3.variant_weighted_mesh"	15	"East_Qizilbashi_Light_Cavalry"
"-555898869"	"RigidModels\\Buildings\\american_bridge_basic\\american_bridge_basic_piece02_destruct01_anim.rigid_model_animation"	0	"american_bridge_basic_piece02_destruct01"
"-553472905"	"unitmodels\\cherokee_elite_lod2.variant_weighted_mesh"	10	"cherokee_elite"
"-552901741"	"RigidModels\\Buildings\\native_longhouse02\\native_longhouse02_piece01_destruct01_anim.rigid_model_animation"	0	"native_longhouse02_piece01_destruct01"
"-550546005"	"RigidModels\\Buildings\\north_euro_house04b\\north_euro_house04b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house04b_piece01_destruct01"
"-548587211"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_farm_lvl1_sheep.rigid_model_animation"	0	"Ott_resource_farm_lvl1_sheep"
"-547657679"	"unitmodels\\Huron_Petun_Wolf_Warriors_Lod1.variant_weighted_mesh"	0	"huron_petun_wolf_warriors"
"-545216793"	"RigidModels\\Buildings\\indian_house01b\\indian_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"indian_house01b_piece01_destruct01"
"-535746299"	"unitmodels/Mameluks_lod2.variant_weighted_mesh"	10	"mameluks"
"-532399558"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece04_destruct02_anim.rigid_model_animation"	0	"fort_ottoman_piece04_destruct02"
"-532058329"	"unitmodels/East_Artillerymen_lod4.variant_weighted_mesh"	0	"east_artillerymen"
"-528773029"	"RigidModels\\Buildings\\fort_town\\fort_town_piece07_destruct01_gate_open_destruct_anim.rigid_model_animation"	0	"fort_town_piece07_destruct01_gate_open_destruct"
"-526965193"	"unitmodels\\Iroquois_Mohawk_Elite_Warriors_lod2.variant_weighted_mesh"	10	"iroquois_mohawk_elite_warriors"
"-526535687"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece01_destruct01_anim.rigid_model_animation"	0	"european_warehouse01_piece01_destruct01"
"-525633136"	"unitmodels\\Cherokee_Muscogee_Elite_Tribesmen_Lod3.variant_weighted_mesh"	15	"cherokee_muscogee_elite_tribesmen"
"-525101385"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece02_destruct01_anim.rigid_model_animation"	0	"fort_ottoman_piece02_destruct01"
"-522066436"	"RigidModels\\Buildings\\euro_stone_armoury01\\euro_stone_armoury01_piece01_destruct01_anim.rigid_model_animation"	0	"euro_stone_armoury01_piece01_destruct01"
"-513902038"	"unitmodels\\Huron_Braves_Lod1.variant_weighted_mesh"	5	"huron_brave"
"-508414048"	"unitmodels\\Iroquois_MedicineMan_Lod3.variant_weighted_mesh"	15	"iroquois_medicineman"
"-508396427"	"unitmodels\\pueblo_mounted_braves_lod3.variant_weighted_mesh"	15	"pueblo_mounted_braves"
"-503224979"	"unitmodels/Ottoman_Beylick_Janissaries_lod2.variant_weighted_mesh"	10	"ottoman_beylick_janissaries"
"-497027653"	"unitmodels/horse/horse_B_cavalry_lod2.variant_weighted_mesh"	20	"horse_B_heavy"
"-489209147"	"unitmodels/Royal_Deux_Ponts_Regiment_Lod3.variant_weighted_mesh"	15	"eua_royal_deux_ponts"
"-488235041"	"unitmodels/East_Ethnic_Peasants_Firelocks_lod4.variant_weighted_mesh"	0	"east_ethnic_peasants_firelocks"
"-484475958"	"RigidModels\\Buildings\\fort_ottoman_small\\fort_ottoman_small_piece06_destruct01_gate_opening_anim.rigid_model_animation"	0	"fort_ottoman_small_piece06_destruct01_gate_opening"
"-484083832"	"EngineModels/destruction/naval_cannon_destruction_24lb.rigid_model_animation"	0	"Naval_Cannon_Destruction"
"-473273289"	"RigidModels\\Buildings\\west_euro_house04b\\west_euro_house04b_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_house04b_piece01_destruct01"
"-470023847"	"unitmodels/episodic_officer_lod3.variant_weighted_mesh"	15	"episodic_officer"
"-469369164"	"RigidModels\\Buildings\\fort_town\\fort_town_piece02_destruct02_anim.rigid_model_animation"	0	"fort_town_piece02_destruct02"
"-468684928"	"unitmodels/East_Ethnic_Warriors_dervish_lod1.variant_weighted_mesh"	5	"east_ethnic_warriors_dervish"
"-467797567"	"unitmodels/elephant/elephant_lod3.variant_weighted_mesh"	60	"elephant"
"-464725576"	"unitmodels/Native_American_Mounted_Braves_lod1.variant_weighted_mesh"	5	"native_american_mounted_braves"
"-459092227"	"UnitModels/Ottoman_Deli_Scout_lod3.variant_weighted_mesh"	15	"Ottoman_Deli_Scout"
"-458935393"	"unitmodels/2nd_New_York_Lod1.variant_weighted_mesh"	5	"eua_2nd_new_york"
"-458402429"	"RigidModels\\Buildings\\south_euro_rural01\\south_euro_rural01_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_rural01_piece01_destruct01"
"-455071274"	"RigidModels\\Buildings\\south_euro_house04\\south_euro_house04_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house04_piece01_destruct01"
"-454784706"	"unitmodels/horse/horse_C_eastern_lod1.variant_weighted_mesh"	10	"horse_C_eastern"
"-451859075"	"EngineModels/Howitzer_howitzer_24lb_LOD4.animatable_rigid_model"	0	"Howitzer_howitzer_24lb"
"-450344461"	"unitmodels\\Cherokee_MedicineMan_Lod2.variant_weighted_mesh"	10	"cherokee_medicineman"
"-445104502"	"unitmodels/Rifle_Corp_Lod4.variant_weighted_mesh"	0	"eua_morgans_rifles"
"-441705334"	"unitmodels\\Iroquois_Braves_Lod1.variant_weighted_mesh"	5	"iroquois_braves"
"-439615088"	"unitmodels/Ottoman_Beylick_Grenadiers_lod1.variant_weighted_mesh"	5	"ottoman_beylick_grenadiers"
"-438105873"	"unitmodels\\Iroquois_onondaga_fire_keepers_lod2.variant_weighted_mesh"	10	"iroquois_onondaga_fire_keepers"
"-438047942"	"unitmodels/British_Horse_Guards_lod3.variant_weighted_mesh"	15	"british_horse_guards"
"-435450415"	"EngineModels/Ottoman_Field_Cannon_12lb_LOD4.animatable_rigid_model"	0	"Ott_Field_Cannon_12lb"
"-435069377"	"RigidModels\\Buildings\\north_euro_house03\\north_euro_house03_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house03_piece01_destruct01"
"-430833021"	"unitmodels/Euro_officer2_lod4.variant_weighted_mesh"	0	"euro_officer2"
"-427587344"	"unitmodels/Lees_Legion_Lod2.variant_weighted_mesh"	10	"eua_lees_legion"
"-426503790"	"unitmodels/episodic_militia_lod4.variant_weighted_mesh"	0	"episodic_militia"
"-420610153"	"unitmodels/East_Ethnic_Warriors_dervish_lod4.variant_weighted_mesh"	0	"east_ethnic_warriors_dervish"
"-419862765"	"unitmodels\\horse\\na_horse_E_base_lod2.variant_weighted_mesh"	10	"na_horse_E"
"-418061906"	"unitmodels/East_Ethnic_Warriors_dervish_lod3.variant_weighted_mesh"	15	"east_ethnic_warriors_dervish"
"-417283080"	"RigidModels\\Buildings\\euro_stone_command_hq\\euro_stone_command_hq_piece02_destruct01_anim.rigid_model_animation"	0	"euro_stone_command_hq_piece02_destruct01"
"-416673749"	"unitmodels\\Cherokee_Muscogee_Elite_Tribesmen_Lod2.variant_weighted_mesh"	10	"cherokee_muscogee_elite_tribesmen"
"-413933809"	"RigidModels\\Buildings\\west_euro_townhall\\west_euro_townhall_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_townhall_piece01_destruct01"
"-412836322"	"RigidModels\\Buildings\\ottoman_house01b\\ottoman_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_house01b_piece01_destruct01"
"-412686230"	"RigidModels\\Buildings\\prop_town_market_stall01\\prop_town_market_stall01_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_market_stall01_piece01_destruct01"
"-405989306"	"RigidModels\\Buildings\\indian_rural03\\indian_rural03_piece01_destruct01_anim.rigid_model_animation"	0	"indian_rural03_piece01_destruct01"
"-399212887"	"UnitModels\\Prussia_Grenadiers_Lod4.variant_weighted_mesh"	0	"prussia_grenadiers"
"-398356615"	"unitmodels\\horse\\na_horse_E_base_lod4.variant_weighted_mesh"	0	"na_horse_E"
"-394293186"	"RigidModels\\Buildings\\indian_town_hall\\indian_town_hall_piece02_destruct02_anim.rigid_model_animation"	0	"indian_town_hall_piece02_destruct02"
"-391167297"	"EngineModels\\Ottoman_mortar_8inch_LOD2.animatable_rigid_model"	20	"Ott_mortar_8inch"
"-390679051"	"RigidModels\\Buildings\\prop_town_stone_bench\\prop_town_stone_bench_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_stone_bench_piece01_destruct01"
"-387093603"	"unitmodels/East_war_Elephant_Musketry_Howdah_lod2.variant_weighted_mesh"	10	"east_war_elephant_musketry_howdah"
"-386430580"	"RigidModels\\Buildings\\indian_rural02\\indian_rural02_piece01_destruct01_anim.rigid_model_animation"	0	"indian_rural02_piece01_destruct01"
"-357084895"	"unitmodels/Welch_Fusiliers_Lod3.variant_weighted_mesh"	15	"eua_royal_welch"
"-356591920"	"unitmodels/East_Artillerymen_lod1.variant_weighted_mesh"	5	"east_artillerymen"
"-356478568"	"RigidModels\\Buildings\\prop_field_log_pile03\\prop_field_log_pile03_piece01_destruct01_anim.rigid_model_animation"	0	"prop_field_log_pile03_piece01_destruct01"
"-355121278"	"RigidModels\\Buildings\\indian_rural01\\indian_rural01_piece01_destruct01_anim.rigid_model_animation"	0	"indian_rural01_piece01_destruct01"
"-354903649"	"unitmodels\\Huron_Elite_Lod2.variant_weighted_mesh"	10	"huron_elite"
"-353558116"	"RigidModels\\Buildings\\european_warehouse02\\european_warehouse02_piece02_destruct01_anim.rigid_model_animation"	0	"european_warehouse02_piece02_destruct01"
"-350582587"	"unitmodels/East_indian_admiral_lod3.variant_weighted_mesh"	15	"east_indian_admiral"
"-343470783"	"unitmodels/ottoman_commodore_Lod2.variant_weighted_mesh"	10	"ottoman_commodore"
"-341705618"	"unitmodels/rogers_rangers_LOD4.variant_weighted_mesh"	0	"rogers_rangers"
"-335329826"	"unitmodels/eastern_musician2_lod2.variant_weighted_mesh"	10	"eastern_musician2"
"-327396717"	"RigidModels\\Buildings\\ottoman_large_fort_armoury01\\ottoman_large_fort_armoury01_piece02_destruct02_anim.rigid_model_animation"	0	"ottoman_large_fort_armoury01_piece02_destruct02"
"-326651730"	"RigidModels\\Buildings\\south_euro_hut03\\south_euro_hut03_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_hut03_piece01_destruct01"
"-318316134"	"Unitmodels/dahomey_amazons_lod2.variant_weighted_mesh"	10	"dahomey_amazons"
"-317619005"	"RigidModels/CampaignBuildings/Buildings/eu/eu_town_ind_lvl4_weavers.rigid_model_animation"	0	"eu_town_ind_lvl4_weavers"
"-313128048"	"EngineModels/limber_model_lod3.animatable_rigid_model"	30	"limber_model"
"-305561971"	"unitmodels/United_States_Marine_Corps_Lod2.variant_weighted_mesh"	10	"united_states_marine_corps"
"-294694514"	"RigidModels\\Buildings\\north_euro_house03b\\north_euro_house03b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house03b_piece01_destruct01"
"-293443292"	"UnitModels\\Netherlands_Holland_Guards_Lod3.variant_weighted_mesh"	15	"netherlands_holland_guards"
"-290618151"	"unitmodels\\pueblo_medicineman_lod3.variant_weighted_mesh"	15	"pueblo_medicineman"
"-287285484"	"RigidModels\\Buildings\\ottoman_fort_command_hq\\ottoman_fort_command_hq_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_fort_command_hq_piece01_destruct01"
"-284827725"	"unitmodels\\Iroquois_Mounted_Braves_Lod2.variant_weighted_mesh"	10	"iroquois_mounted_braves"
"-282418827"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece01_destruct02_anim.rigid_model_animation"	0	"ottoman_warehouse04_piece01_destruct02"
"-278680236"	"unitmodels/campaign_native_American_General_Lod2.variant_weighted_mesh"	0	"campaign_native_american_general"
"-276686250"	"EngineModels/Ottoman_Field_Cannon_32lb_LOD1.animatable_rigid_model"	10	"Ott_Field_Cannon_32lb"
"-274467970"	"EngineModels/Field_Cannon_9lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_9lb"
