version 2, schema videos_tables, guid 86e7c38d-4f35-4045-b9b0-e1d63889758b
unknown1(string)	unknown2(string)	unknown3(int)
"FallOfTheSamurai/FALL_LOSE_SHOGUN.bik"	"FULLSCREEN_INTRO"	6
"FallOfTheSamurai/FALL_REALMDIV_EMPEROR.bik"	"CAMPAIGN_WIN"	6
"FallOfTheSamurai/FALL_REALMDIV_SELF.bik"	"CAMPAIGN_WIN"	6
"FallOfTheSamurai/FALL_REALMDIV_SHOGUN.bik"	"CAMPAIGN_WIN"	6
"FallOfTheSamurai/FALL_WIN_EMPEROR.bik"	"FULLSCREEN_INTRO"	6
"FallOfTheSamurai/FALL_WIN_SELF.bik"	"FULLSCREEN_INTRO"	6
"FallOfTheSamurai/FALL_WIN_SHOGUN.bik"	"FULLSCREEN_INTRO"	6
"Frontend.bik"	"FULLSCREEN_FRONTEND"	0
"Genpei/DEF_GEN.bik"	"CAMPAIGN_LOSE"	1
"Genpei/FSM_GEN.bik"	"CAMPAIGN_INTRO"	6
"Genpei/LOS_GEN.bik"	"CAMPAIGN_LOSE"	6
"Genpei/WIN_GEN.bik"	"CAMPAIGN_WIN"	6
"INTEL_LOGO_ENGLISH.bik"	"FULLSCREEN_INTRO"	1
"INTRO.bik"	"FULLSCREEN_INTRO"	6
"Infiltration/INF-GEI-GEIF-XXX-CMP-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-GEIF-XXX-CST-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CMP-ATT.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CMP-FDI.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CMP-FES.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CMP-SUC.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CST-ATT.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CST-FDI.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CST-FES.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-OWLG-XXX-CST-SUC.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-STRG-XXX-CST-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TEAL-XXX-CMP-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TEAL-XXX-CST-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TRAY-XXX-CMP-ATT.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TRAY-XXX-CMP-FES.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TRAY-XXX-CMP-SUC.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TRAY-XXX-CST-ATT.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TRAY-XXX-CST-FES.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-GEI-TRAY-XXX-CST-SUC.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-CHAS-XXX-CST-FAE.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-DRAG-XXX-CMP-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-DRUM-XXX-CMP-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-HOPS-XXX-CMP-ATT.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-HOPS-XXX-CMP-FAE.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-HOPS-XXX-CMP-SUC.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-LAMP-XXX-CST-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-NINF-XXX-CST-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-SQUZ-XXX-CST-ATT.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-SQUZ-XXX-CST-FDI.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-SQUZ-XXX-CST-SUC.bik"	"CAMPAIGN_INFILTRATION"	1
"Infiltration/INF-NIN-TSUB-XXX-CST-XXX.bik"	"CAMPAIGN_INFILTRATION"	1
"NTW_Intro.bik"	"FULLSCREEN_INTRO"	8
"Otomo/FSM_OTO.bik"	"FULLSCREEN_INTRO"	6
"Otomo/WIN_OTO.bik"	"CAMPAIGN_WIN"	6
"SEGA_logo_sting_HD.bik"	"FULLSCREEN_INTRO"	1
"Sabotage/SAB-NIN-ARSO-XXX-TWN-ATT.bik"	"CAMPAIGN_SABOTAGE"	1
"Sabotage/SAB-NIN-ARSO-XXX-TWN-FAE.bik"	"CAMPAIGN_SABOTAGE"	1
"Sabotage/SAB-NIN-ARSO-XXX-TWN-SUC.bik"	"CAMPAIGN_SABOTAGE"	1
"Sabotage/SAB-NIN-GATE-XXX-CST-ATT.bik"	"CAMPAIGN_SABOTAGE"	1
"Sabotage/SAB-NIN-GATE-XXX-CST-FAE.bik"	"CAMPAIGN_SABOTAGE"	1
"Sabotage/SAB-NIN-GATE-XXX-CST-SUC.bik"	"CAMPAIGN_SABOTAGE"	1
"Training/Agent/UNL-XXX-UNLO-GEI-XXX-XXX.bik"	"CAMPAIGN_WIN"	6
"Training/Agent/UNL-XXX-UNLO-MET-XXX-XXX.bik"	"CAMPAIGN_WIN"	6
"Training/Agent/UNL-XXX-UNLO-MON-XXX-XXX.bik"	"CAMPAIGN_WIN"	6
"Training/Agent/UNL-XXX-UNLO-NIN-XXX-XXX.bik"	"CAMPAIGN_WIN"	6
"Training/Agent/UNL-XXX-UNLO-PRI-XXX-XXX.bik"	"CAMPAIGN_WIN"	6
"Training/Hero/TRN_BOWSEN.bik"	"CAMPAIGN_WIN"	6
"Training/Hero/TRN_KATSEN.bik"	"CAMPAIGN_WIN"	6
"Training/Hero/TRN_NAGCAV.bik"	"CAMPAIGN_WIN"	6
"Training/Hero/TRN_NAGSEN.bik"	"CAMPAIGN_WIN"	6
"Training/Hero/TRN_YARSEN.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_BOWASH.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_BOWMON.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_BOWSAM.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_CANON.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_CAVBOW.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_CAVKAT.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_CAVLIG.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_CAVSPR.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_CAVYAR.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_FIREPT.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_KATASH.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_KATSAM.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_KSHNIN.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_MANGNL.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_MATASH.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_MATMON.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_MATSAM.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_NAGCAV.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_NAGMON.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_NAGSAM.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_NDASAM.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_NUN.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_ROCKET.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_YARASH.bik"	"CAMPAIGN_WIN"	6
"Training/Land/TRN_YARSAM.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_ATKBUN.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_BOWSHP.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_CANBUN.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_FIRESH.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_HEVBUN.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_MATSHP.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_MEDBUN.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_NIHMAR.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_RDSSHP.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_SENBUN.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_TRDSHP.bik"	"CAMPAIGN_WIN"	6
"Training/Sea/TRN_TWRBUN.bik"	"CAMPAIGN_WIN"	6
"advert1.bik"	"FULLSCREEN_INTRO"	1
