version 1, schema warscape_animated_tables
Filename_x0020_WA_ID(string)	Path(string)	Category(string)
"fort_indian_piece01_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece02_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece02_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece03_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece03_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece04_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece04_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece05_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece05_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece06_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece06_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece07_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece07_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece08_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece08_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece10_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece10_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece11_destruct01"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_piece11_destruct02"	"RigidModels\\Buildings\\fort_indian"	"animation"
"fort_indian_small_piece01_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece01_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece01_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece01_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece03_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece03_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece04_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece04_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece05_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece05_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece07_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece07_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece08_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece08_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece10_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece10_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece11_destruct01"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_indian_small_piece11_destruct02"	"RigidModels\\Buildings\\fort_indian_small"	"animation"
"fort_jamestown_piece01_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece01_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece02_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece02_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece03_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece03_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece04_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece04_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece05_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece05_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece06_destruct01"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece06_destruct02"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_jamestown_piece07_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_jamestown"	"animation"
"fort_ottoman_piece02_destruct01"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece02_destruct02"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece04_destruct01"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece04_destruct02"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_piece06_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_ottoman"	"animation"
"fort_ottoman_small_piece04_destruct01"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece04_destruct02"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_ottoman_small_piece06_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_ottoman_small"	"animation"
"fort_star_piece01_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece01_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece03_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece03_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece04_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece04_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece05_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece05_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece06_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece07_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece07_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece08_destruct01"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece08_destruct02"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_star_piece09_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_star"	"animation"
"fort_stockade_piece02_destruct01"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece02_destruct02"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece03_destruct01"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece03_destruct02"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_stockade_piece04_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_stockade"	"animation"
"fort_town_piece01_destruct01"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece01_destruct02"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece02_destruct01"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece02_destruct02"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_closed_destruct"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_closing"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_open_destruct"	"RigidModels\\Buildings\\fort_town"	"animation"
"fort_town_piece07_destruct01_gate_opening"	"RigidModels\\Buildings\\fort_town"	"animation"
"French_Line_Infantry_Boxes"	"UnitModels\\Textures\\french_line_infantry"	"animation"
"French_Sailor_Boxes"	"UnitModels\\Textures\\french_sailor"	"animation"
"habitable_building_a_piece01_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_a_piece01_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_b_piece01_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_b_piece01_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_c_piece01_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_c_piece01_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_f_piece01_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_f_piece01_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_g_piece01_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_g_piece01_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_h_piece01_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_h_piece01_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_h_piece02_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_h_piece02_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_i_piece01_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_i_piece01_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_i_piece02_destruct01"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"habitable_building_i_piece02_destruct02"	"RigidModels\\Buildings\\textures/habitable_buildings"	"animation"
"horse_artillery_black"	"UnitModels/horse/textures/horse"	"animation"
"horse_artillery_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_artillery_dark_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_artillery_grey"	"UnitModels/horse/textures/horse"	"animation"
"horse_artillery_light_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_artillery_white"	"UnitModels/horse/textures/horse"	"animation"
"horse_basic_black"	"UnitModels/horse/textures/horse"	"animation"
"horse_basic_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_basic_dark_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_basic_grey"	"UnitModels/horse/textures/horse"	"animation"
"horse_basic_light_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_basic_white"	"UnitModels/horse/textures/horse"	"animation"
"horse_covered_black"	"UnitModels/horse/textures/horse"	"animation"
"horse_covered_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_covered_dark_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_covered_grey"	"UnitModels/horse/textures/horse"	"animation"
"horse_covered_light_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_covered_white"	"UnitModels/horse/textures/horse"	"animation"
"horse_hussar_black"	"UnitModels/horse/textures/horse"	"animation"
"horse_hussar_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_hussar_dark_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_hussar_grey"	"UnitModels/horse/textures/horse"	"animation"
"horse_hussar_light_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_hussar_white"	"UnitModels/horse/textures/horse"	"animation"
"horse_iberian_black"	"UnitModels/horse/textures/horse"	"animation"
"horse_iberian_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_iberian_dark_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_iberian_grey"	"UnitModels/horse/textures/horse"	"animation"
"horse_iberian_light_brown"	"UnitModels/horse/textures/horse"	"animation"
"horse_iberian_white"	"UnitModels/horse/textures/horse"	"animation"
"Howitzer_5"	"Enginemodels/Textures"	"animation"
"Howitzer_5_Britain"	"Enginemodels/Textures_Britain"	"animation"
"howitzer_5_Britain_destruction"	"EngineModels/Textures_Britain"	"animation"
"howitzer_5_destruction"	"EngineModels/Textures"	"animation"
"howitzer_6"	"EngineModels/Textures"	"animation"
"howitzer_6_destruction"	"EngineModels/Textures"	"animation"
"howitzer_6_France"	"EngineModels/Textures_France"	"animation"
"howitzer_6_France_destruction"	"EngineModels/Textures_France"	"animation"
"howitzer_7"	"EngineModels/Textures"	"animation"
"howitzer_7_Austria"	"EngineModels/Textures_Austria"	"animation"
"howitzer_7_Austria_destruction"	"EngineModels/Textures_Austria"	"animation"
"howitzer_7_destruction"	"EngineModels/Textures"	"animation"
"howitzer_7_Prussia"	"EngineModels/Textures_Prussia"	"animation"
"howitzer_7_Prussia_destruction"	"EngineModels/Textures_Prussia"	"animation"
"howitzer_7_Russia"	"EngineModels/Textures_Russia"	"animation"
"howitzer_7_Russia_destruction"	"EngineModels/Textures_Russia"	"animation"
"IND_resource_farm_lvl1_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl1_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl1_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl2_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl2_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl2_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl3_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl3_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl3_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl4_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl4_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl4_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_gems_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_gold_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_gold_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_iron_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_iron_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_silver_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_mining_silver_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_sugar_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_timber_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_ind_lvl3_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_ind_lvl4_metalworks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_ind_lvl4_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"indian_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_fort_armoury_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_fort_barracks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury01_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_armoury02_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_large_fort_hq_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_town_hall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse01b_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"indian_warehouse02_piece01_destruct01"	"RigidModels\\Buildings\\indian_warehouse02"	"animation"
"indian_warehouse02_piece01_destruct02"	"RigidModels\\Buildings\\indian_warehouse02"	"animation"
"indian_warehouse02_piece02_destruct01"	"RigidModels\\Buildings\\indian_warehouse02"	"animation"
"indian_warehouse02_piece02_destruct02"	"RigidModels\\Buildings\\indian_warehouse02"	"animation"
"jamestown_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"jamestown_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"limber_model"	"EngineModels/Textures"	"animation"
"limber_model_Austria"	"EngineModels/Textures_Austria"	"animation"
"limber_model_Britain"	"EngineModels/Textures_Britain"	"animation"
"limber_model_France"	"EngineModels/Textures_France"	"animation"
"limber_model_Prussia"	"EngineModels/Textures_Prussia"	"animation"
"limber_model_Russia"	"EngineModels/Textures_Russia"	"animation"
"mast_destroy_anim"	"RigidModels/Naval/Textures"	"animation"
"Mortar"	"Enginemodels/Textures"	"animation"
"mortar_destruction"	"enginemodels/textures"	"animation"
"NA_resource_ sheepfarm_lvl01_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"NA_resource_ sheepfarm_lvl02_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"NA_town_horse_lvl02"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Napoleon_BattleOutfit"	"UnitModels\\Textures\\napoleon_battleoutfit"	"animation"
"napoleon_filler_building01_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building01_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building02_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building02_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building03_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building03_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building04_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building04_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building05_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building05_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building06_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building06_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building07_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building07_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building08_piece01_destruct01"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"napoleon_filler_building08_piece01_destruct02"	"RigidModels\\Buildings\\textures\\napoleon_filler_buildings"	"animation"
"Napoleon_GreatCoat_BattleOutfit"	"UnitModels\\Textures\\napoleon_greatcoat_battleoutfit"	"animation"
"native_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house09_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_house10_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_longhouse01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_longhouse02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_longhouse03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"native_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"Naval_Cannon_12lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_12lb_destruction"	"EngineModels/Textures"	"animation"
"Naval_Cannon_18lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_18lb_destruction"	"EngineModels/Textures"	"animation"
"Naval_Cannon_24lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_24lb_destruction"	"EngineModels/Textures"	"animation"
"Naval_Cannon_32lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_32lb_destruction"	"EngineModels/Textures"	"animation"
"Naval_Cannon_6lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_6lb_destruction"	"EngineModels/Textures"	"animation"
