version 1, schema warscape_rigid_lod_tables
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"-1468935210"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece02_destruct02_lod03.rigid_model"	"3_2"	"fort_stockade_piece02_destruct02"
"-1468778343"	"RigidModels\\Buildings\\indian_warehouse01\\indian_warehouse01_piece02_destruct02_lod01.rigid_model"	"3_1"	"indian_warehouse01_piece02_destruct02"
"-1467900834"	"RigidModels\\Buildings\\habitable_building_h\\habitable_building_h_piece01_destruct03_lod03.rigid_model"	"3_2"	"habitable_building_h_piece01_destruct03"
"-1467675515"	"RigidModels\\Buildings\\american_stile\\american_stile_piece01_destruct01_lod01.rigid_model"	"20"	"american_stile_piece01_destruct01"
"-1467465302"	"RigidModels\\Buildings\\prop_field_haybale_bundle02\\prop_field_haybale_bundle02_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_field_haybale_bundle02_piece01_destruct01"
"-1467170929"	"RigidModels\\Buildings\\american_townhall\\american_townhall_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_townhall_piece01_destruct01"
"-1466246517"	"EngineModels\\Unicorn_10\\unicorn_10_destroyed_model.rigid_model"	"0"	"unicorn_10_destroyed_model_Russia"
"-1463284913"	"RigidModels\\Buildings\\ottoman_house06b\\ottoman_house06b_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_house06b_piece01_destruct01"
"-1462249732"	"RigidModels\\Buildings\\rocks1set_type00\\rocks1set_type00_piece01_destruct01_lod03.rigid_model"	"3_2"	"rocks1set_type00_piece01_destruct01"
"-1462203690"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece02_destruct02_lod03.rigid_model"	"3_2"	"ottoman_townhall_piece02_destruct02"
"-1462139927"	"RigidModels\\Buildings\\american_rural03b\\american_rural03b_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_rural03b_piece01_destruct01"
"-1461111932"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece02_destruct01_lod01.rigid_model"	"3_1"	"ottoman_warehouse04_piece02_destruct01"
"-1460594315"	"RigidModels\\Buildings\\rocks2_type00\\rocks2_type00_piece01_destruct01_lod05.rigid_model"	"3_3"	"rocks2_type00_piece01_destruct01"
"-1460483414"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece07_destruct03_lod01.rigid_model"	"3_1"	"fort_indian_piece07_destruct03"
"-1460162586"	"RigidModels\\Buildings\\southern_europe_building02\\southern_europe_building02_piece01_destruct03_lod05.rigid_model"	"3_3"	"southern_europe_building02_piece01_destruct03"
"-1459595328"	"EngineModels\\Field_Cannon_9lb\\field_cannon_9lb_destroyed_model.rigid_model"	"0"	"field_cannon_destroyed_model_Britain_9lb"
"-1455915077"	"RigidModels\\Buildings\\west_euro_hut03\\west_euro_hut03_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_hut03_piece01_destruct01"
"-1455047613"	"RigidModels\\Buildings\\american_house03\\american_house03_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_house03_piece01_destruct01"
"-1453584330"	"RigidModels\\Buildings\\american_bridge_basic_1middle_wide\\american_bridge_basic_1middle_wide_piece02_destruct02_lod01.rigid_model"	"2_1"	"american_bridge_basic_1middle_wide_piece02_destruct02"
"-1453396990"	"RigidModels\\Buildings\\native_longhouse01\\native_longhouse01_piece01_destruct01_lod05.rigid_model"	"3_3"	"native_longhouse01_piece01_destruct01"
"-1452838266"	"RigidModels\\Buildings\\north_euro_house07\\north_euro_house07_piece01_destruct01_lod05.rigid_model"	"3_3"	"north_euro_house07_piece01_destruct01"
"-1452238615"	"RigidModels\\Buildings\\habitable_building_h\\habitable_building_h_piece02_destruct02_lod05.rigid_model"	"3_3"	"habitable_building_h_piece02_destruct02"
"-1450900086"	"RigidModels\\Buildings\\flatrock_type03\\flatrock_type03_piece01_destruct01_lod01.rigid_model"	"3_1"	"flatrock_type03_piece01_destruct01"
"-1450753112"	"RigidModels\\Buildings\\ottoman_large_fort_armoury01\\ottoman_large_fort_armoury01_piece02_destruct01_lod05.rigid_model"	"3_3"	"ottoman_large_fort_armoury01_piece02_destruct01"
"-1450298776"	"RigidModels\\Buildings\\indian_house02\\indian_house02_piece01_destruct02_lod05.rigid_model"	"2_2"	"indian_house02_piece01_destruct02"
"-1450198219"	"RigidModels\\Buildings\\ottoman_hut03\\ottoman_hut03_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_hut03_piece01_destruct01"
"-1448908889"	"RigidModels\\Buildings\\small_rock_2\\small_rock_2_piece01_destruct01_lod05.rigid_model"	"3_3"	"small_rock_2_piece01_destruct01"
"-1448587044"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece02_destruct03_lod05.rigid_model"	"3_3"	"ottoman_warehouse04_piece02_destruct03"
"-1448407687"	"RigidModels\\Buildings\\fort_ottoman_small\\fort_ottoman_small_piece06_destruct01_gate_closed_lod01.rigid_model"	"1_1"	"fort_ottoman_small_piece06_destruct01_gate_closed"
"-1446209054"	"RigidModels\\Buildings\\east_euro_house04b\\east_euro_house04b_piece01_destruct02_lod01.rigid_model"	"2_1"	"east_euro_house04b_piece01_destruct02"
"-1444620141"	"RigidModels\\Buildings\\indian_hut05\\indian_hut05_piece01_destruct02_lod01.rigid_model"	"2_1"	"indian_hut05_piece01_destruct02"
"-1443956219"	"RigidModels\\Buildings\\north_euro_house12\\north_euro_house12_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house12_piece01_destruct01"
"-1443885082"	"RigidModels/CampaignBuildings/Buildings/EU/EU_town_military_lvl1.rigid_model"	"0"	"EU_town_military_lvl1"
"-1443431648"	"RigidModels\\Buildings\\prop_field_wagon_covered\\prop_field_wagon_covered_piece01_destruct02_lod01.rigid_model"	"1_1"	"prop_field_wagon_covered_piece01_destruct02"
"-1441917751"	"RigidModels\\WarscapeFrame\\ai_hints\\suitable_ground_bombardment.rigid_model"	"1_1"	"suitable_ground_bombardment_marker"
"-1441127846"	"RigidModels\\Buildings\\nsc_damaged_cannon_with_dead_british\\nsc_damaged_cannon_with_dead_british_piece01_destruct01_lod01.rigid_model"	"1_1"	"nsc_damaged_cannon_with_dead_british_piece01_destruct01"
"-1436458484"	"RigidModels\\Buildings\\napoleon_shed08\\napoleon_shed08_piece01_destruct01_lod01.rigid_model"	"2_1"	"napoleon_shed08_piece01_destruct01"
"-1436449724"	"RigidModels\\Buildings\\south_euro_house07\\south_euro_house07_piece01_destruct02_lod05.rigid_model"	"2_2"	"south_euro_house07_piece01_destruct02"
"-1435737272"	"RigidModels\\Buildings\\south_euro_townhall\\south_euro_townhall_piece02_destruct01_lod01.rigid_model"	"3_1"	"south_euro_townhall_piece02_destruct01"
"-1435226064"	"RigidModels\\Buildings\\south_euro_rural01\\south_euro_rural01_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_rural01_piece01_destruct01"
"-1434463965"	"RigidModels\\Buildings\\indian_house06\\indian_house06_piece01_destruct02_lod01.rigid_model"	"2_1"	"indian_house06_piece01_destruct02"
"-1432136856"	"RigidModels\\Buildings\\ottoman_large_fort_command_hq\\ottoman_large_fort_command_hq_piece02_destruct02_lod03.rigid_model"	"3_2"	"ottoman_large_fort_command_hq_piece02_destruct02"
"-1431871629"	"RigidModels\\Buildings\\north_euro_house04\\north_euro_house04_piece01_destruct02_lod03.rigid_model"	"3_2"	"north_euro_house04_piece01_destruct02"
"-1431830433"	"RigidModels\\Buildings\\south_euro_house10\\south_euro_house10_piece01_destruct01_lod03.rigid_model"	"3_2"	"south_euro_house10_piece01_destruct01"
"-1430872236"	"RigidModels\\Buildings\\east_euro_stone_bridge\\east_euro_stone_bridge_piece02_destruct01_lod03.rigid_model"	"3_2"	"east_euro_stone_bridge_piece02_destruct01"
"-1429905261"	"RigidModels\\Buildings\\west_euro_farmhouse03\\west_euro_farmhouse03_piece01_destruct03_lod01.rigid_model"	"2_1"	"west_euro_farmhouse03_piece01_destruct03"
"-1429746085"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_ind_lvl3_pottery.rigid_model"	"0"	"IND_town_ind_lvl3_pottery"
"-1429097710"	"RigidModels\\Buildings\\east_euro_house06\\east_euro_house06_piece01_destruct01_lod03.rigid_model"	"3_2"	"east_euro_house06_piece01_destruct01"
"-1427606662"	"RigidModels\\BattleFieldProps\\hedge_small_8_piece01_destruct01_lod03.rigid_model"	"0"	"hedge_small_8_piece01_destruct01"
"-1427339568"	"RigidModels\\Buildings\\jamestown_church\\jamestown_church_piece01_destruct01_lod05.rigid_model"	"3_3"	"jamestown_church_piece01_destruct01"
"-1426094760"	"RigidModels\\Buildings\\western_fort_armoury\\western_fort_armoury_piece01_destruct01_lod01.rigid_model"	"3_1"	"western_fort_armoury_piece01_destruct01"
"-1425937317"	"RigidModels\\Buildings\\south_euro_house10\\south_euro_house10_piece02_destruct01_lod01.rigid_model"	"2_1"	"south_euro_house10_piece02_destruct01"
"-1425127298"	"RigidModels\\Buildings\\indian_large_fort_hq\\indian_large_fort_hq_piece02_destruct03_lod05.rigid_model"	"3_3"	"indian_large_fort_hq_piece02_destruct03"
"-1423790512"	"RigidModels\\Buildings\\napoleon_filler_building06\\napoleon_filler_building06_piece01_destruct01_lod01.rigid_model"	"2_1"	"napoleon_filler_building06_piece01_destruct01"
"-1421156617"	"EngineModels\\Howitzer_5\\howitzer_5_destroyed_model.rigid_model"	"0"	"howitzer_5_destroyed_model"
"-1419819348"	"RigidModels\\Buildings\\indian_stone_bridge\\indian_stone_bridge_piece02_destruct01_lod01.rigid_model"	"3_1"	"indian_stone_bridge_piece02_destruct01"
"-1418285659"	"RigidModels\\Buildings\\european_warehouse02\\european_warehouse02_piece02_destruct01_lod05.rigid_model"	"3_3"	"european_warehouse02_piece02_destruct01"
"-1415921395"	"RigidModels\\Buildings\\american_rural03\\american_rural03_piece01_destruct01_lod05.rigid_model"	"3_3"	"american_rural03_piece01_destruct01"
"-1414212366"	"EngineModels\\Rocket\\rocket_destructed_model.rigid_model"	"0"	"rocket_destructed_model_Russia"
"-1412400630"	"RigidModels/CampaignBuildings/Buildings/EU/EU_tCommerce1_market.rigid_model"	"0"	"EU_tCommerce1_market"
"-1411923051"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece03_destruct01_lod03.rigid_model"	"3_2"	"fort_indian_piece03_destruct01"
"-1410104261"	"RigidModels\\Buildings\\west_euro_house05\\west_euro_house05_piece01_destruct01_lod05.rigid_model"	"5_5"	"west_euro_house05_piece01_destruct01"
"-1409391016"	"RigidModels\\Buildings\\fort_ottoman_small\\fort_ottoman_small_piece06_destruct01_gate_open_lod01.rigid_model"	"1_1"	"fort_ottoman_small_piece06_destruct01_gate_open"
"-1408783100"	"RigidModels\\Buildings\\rocks1_type04\\rocks1_type04_piece01_destruct01_lod03.rigid_model"	"3_2"	"rocks1_type04_piece01_destruct01"
"-1407450857"	"RigidModels\\Buildings\\indian_house07\\indian_house07_piece01_destruct01_lod02.rigid_model"	"5_2"	"indian_house07_piece01_destruct01"
"-1406692490"	"RigidModels\\BattleFieldProps\\woodenfence_piece01_destruct01_lod01.rigid_model"	"20"	"woodenfence_piece01_destruct01"
"-1404938616"	"RigidModels\\Buildings\\ottoman_large_fort_barracks\\ottoman_large_fort_barracks_piece01_destruct02_lod05.rigid_model"	"3_3"	"ottoman_large_fort_barracks_piece01_destruct02"
"-1404093870"	"RigidModels/CampaignBuildings/Buildings/EU/EU_town_military_lvl5_barracks.rigid_model"	"0"	"EU_town_military_lvl5_barracks"
"-1403610390"	"RigidModels\\Buildings\\american_house06\\american_house06_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_house06_piece01_destruct01"
"-1402324811"	"RigidModels\\CampaignBuildings\\CampaignProps\\transit_india.rigid_model"	"0"	"transit_india"
"-1401845028"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_farm_lvl5.rigid_model"	"0"	"OTT_resource_farm_lvl5"
"-1400835399"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece01_destruct02_gate_closed_lod01.rigid_model"	"1_1"	"fort_indian_small_piece01_destruct02_gate_closed"
"-1399198352"	"RigidModels\\Buildings\\rocks2_small_type04\\rocks2_small_type04_piece01_destruct01_lod03.rigid_model"	"3_2"	"rocks2_small_type04_piece01_destruct01"
"-1398197749"	"RigidModels\\CampaignBuildings\\Buildings\\Prestige\\sPrest_austria_theatrewein.rigid_model"	"0"	"sPrest_austria_theatrewein"
"-1396652366"	"RigidModels\\Buildings\\fallen_rotting_log\\large_log_dry_piece01_destruct01_lod01.rigid_model"	"20"	"large_log_dry_piece01_destruct01"
"-1393677282"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_plantation_cotton_lvl2.rigid_model"	"0"	"EU_resource_plantation_cotton_lvl2"
"-1392999476"	"EngineModels\\Howitzer_7\\howitzer_7_destroyed_model.rigid_model"	"0"	"howitzer_7_destroyed_model_Austria"
"-1392554081"	"RigidModels\\Buildings\\east_euro_house07\\east_euro_house07_piece01_destruct01_lod05.rigid_model"	"3_3"	"east_euro_house07_piece01_destruct01"
"-1392173543"	"RigidModels\\Buildings\\ruinedchurch\\ruinedchurch_piece01_destruct01_lod03.rigid_model"	"3_2"	"ruinedchurch_piece01_destruct01"
"-1390385498"	"RigidModels\\Buildings\\native_house05\\native_house05_piece01_destruct01_lod05.rigid_model"	"3_3"	"native_house05_piece01_destruct01"
"-1388988057"	"RigidModels\\Buildings\\rocks2_type05\\rocks2_type05_piece01_destruct01_lod05.rigid_model"	"3_3"	"rocks2_type05_piece01_destruct01"
"-1388160029"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece07_destruct03_lod03.rigid_model"	"3_2"	"fort_indian_piece07_destruct03"
"-1387800877"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece02_destruct02_lod03.rigid_model"	"3_2"	"euro_stone_barracks_piece02_destruct02"
"-1384102022"	"RigidModels\\Buildings\\european_warehouse03\\european_warehouse03_piece01_destruct03_lod03.rigid_model"	"3_2"	"european_warehouse03_piece01_destruct03"
"-1382749566"	"RigidModels\\Buildings\\nsc_cannon02\\nsc_cannon02_piece01_destruct01_lod01.rigid_model"	"1_1"	"nsc_cannon02_piece01_destruct01"
"-1382637792"	"RigidModels/DeployableItems/cheval_de_frise/cheval_de_frise_piece01_destruct01_lod03.rigid_model"	"3_2"	"deployable_item_chevaux_de_frise"
"-1382270404"	"RigidModels/CampaignBuildings/Buildings/IND/IND_city_artillery_lvl3.rigid_model"	"0"	"IND_city_artillery_lvl3"
"-1380493087"	"RigidModels\\Buildings\\indian_large_fort_armoury01\\indian_large_fort_armoury01_piece01_destruct01_lod03.rigid_model"	"3_2"	"indian_large_fort_armoury01_piece01_destruct01"
"-1380453699"	"RigidModels\\Buildings\\northern_africa_building06\\northern_africa_building06_piece01_destruct01_lod05.rigid_model"	"3_3"	"northern_africa_building06_piece01_destruct01"
"-1380106700"	"RigidModels\\Buildings\\ottoman_large_fort_armoury01\\ottoman_large_fort_armoury01_piece02_destruct03_lod01.rigid_model"	"3_1"	"ottoman_large_fort_armoury01_piece02_destruct03"
"-1378203469"	"RigidModels\\Buildings\\indian_stone_bridge\\indian_stone_bridge_piece02_destruct02_lod01.rigid_model"	"2_1"	"indian_stone_bridge_piece02_destruct02"
"-1378174709"	"RigidModels/DeployableItems/earthworks/infantry_earthworks_piece01_destruct01_lod01.rigid_model"	"3_1"	"deployable_item_earthworks"
"-1377527090"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_farm_lvl5_sheep.rigid_model"	"0"	"Ott_resource_farm_lvl5_sheep"
"-1377381047"	"RigidModels\\Buildings\\fort_star\\fort_star_piece08_destruct02_lod01.rigid_model"	"3_1"	"fort_star_piece08_destruct02"
"-1377246381"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece10_destruct01_lod05.rigid_model"	"3_3"	"fort_indian_piece10_destruct01"
"-1377156276"	"RigidModels/CampaignBuildings/Templates/EU/EU_City_2_slot_fortified.rigid_model"	"0"	"EU_City_2_slot_fortified"
"-1376995036"	"RigidModels/CampaignBuildings/Buildings/EU/EU_port_fishing_lvl1.rigid_model"	"0"	"EU_port_fishing_lvl1"
"-1373840543"	"RigidModels\\Buildings\\fallen_rotting_log\\rock_3_dry_piece01_destruct01_lod05.rigid_model"	"0"	"rock_3_dry_piece01_destruct01"
"-1373746282"	"RigidModels\\Buildings\\nwe_euro_ruins02\\nwe_euro_ruins02_piece01_destruct02_lod01.rigid_model"	"2_1"	"nwe_euro_ruins02_piece01_destruct02"
"-1372352549"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece02_destruct02_lod03.rigid_model"	"3_2"	"fort_jamestown_piece02_destruct02"
"-1371806408"	"RigidModels\\Buildings\\west_euro_house08b\\west_euro_house08b_piece01_destruct01_lod01.rigid_model"	"3_1"	"west_euro_house08b_piece01_destruct01"
"-1371240008"	"RigidModels\\Buildings\\native_house05\\native_house05_piece01_destruct01_lod01.rigid_model"	"3_1"	"native_house05_piece01_destruct01"
"-1370921732"	"RigidModels\\Buildings\\american_bridge_basic_1middle_wide\\american_bridge_basic_1middle_wide_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_bridge_basic_1middle_wide_piece01_destruct01"
"-1369144486"	"RigidModels\\Buildings\\east_euro_house08\\east_euro_house08_piece01_destruct01_lod03.rigid_model"	"3_2"	"east_euro_house08_piece01_destruct01"
"-1368734468"	"RigidModels\\city_buildings\\euro\\out_townhall.rigid_model"	"1_1"	"city_euro_townhall"
"-1367523069"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece04_destruct01_lod05.rigid_model"	"3_3"	"fort_indian_piece04_destruct01"
"-1366722139"	"RigidModels\\Buildings\\south_euro_house10\\south_euro_house10_piece01_destruct02_lod01.rigid_model"	"2_1"	"south_euro_house10_piece01_destruct02"
"-1366595674"	"RigidModels\\Buildings\\south_euro_house03\\south_euro_house03_piece01_destruct01_lod03.rigid_model"	"3_2"	"south_euro_house03_piece01_destruct01"
"-1365710623"	"RigidModels\\Buildings\\north_euro_church02\\north_euro_church02_piece01_destruct02_lod05.rigid_model"	"2_2"	"north_euro_church02_piece01_destruct02"
"-1364986147"	"RigidModels\\Buildings\\northern_africa_building04\\northern_africa_building04_piece01_destruct03_lod01.rigid_model"	"3_1"	"northern_africa_building04_piece01_destruct03"
"-1364936836"	"RigidModels\\Buildings\\habitable_building_a\\habitable_building_a_piece01_destruct01_lod01.rigid_model"	"3_1"	"habitable_building_a_piece01_destruct01"
"-1364501617"	"EngineModels\\Rocket\\rocket_destructed_model.rigid_model"	"0"	"rocket_destructed_model_Britain"
"-1362632821"	"RigidModels\\CampaignBuildings\\Buildings\\OTT\\ott_sCannon2_ordnance_factory.rigid_model"	"0"	"ott_sCannon2_ordnance_factory"
"-1362093020"	"RigidModels\\Buildings\\american_bridge_basic_2middle\\american_bridge_basic_2middle_piece02_destruct01_lod05.rigid_model"	"3_3"	"american_bridge_basic_2middle_piece02_destruct01"
"-1361974283"	"RigidModels\\Buildings\\fort_star\\fort_star_piece07_destruct01_lod01.rigid_model"	"3_1"	"fort_star_piece07_destruct01"
"-1361611548"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_plantation_tea_lvl1.rigid_model"	"0"	"OTT_resource_plantation_tea_lvl1"
"-1360482283"	"RigidModels\\Buildings\\fort_star\\fort_star_piece02_destruct01_lod05.rigid_model"	"3_3"	"fort_star_piece02_destruct01"
"-1356758372"	"RigidModels\\Buildings\\euro_stone_armoury02\\euro_stone_armoury02_piece01_destruct02_lod03.rigid_model"	"3_2"	"euro_stone_armoury02_piece01_destruct02"
"-1356264993"	"RigidModels\\Buildings\\napoleon_filler_building02\\napoleon_filler_building02_piece01_destruct01_lod05.rigid_model"	"2_2"	"napoleon_filler_building02_piece01_destruct01"
"-1355595113"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece01_destruct01_lod05.rigid_model"	"3_3"	"fort_ottoman_piece01_destruct01"
"-1353484877"	"RigidModels\\Buildings\\indian_house05\\indian_house05_piece01_destruct02_lod01.rigid_model"	"2_1"	"indian_house05_piece01_destruct02"
"-1353148507"	"RigidModels\\BattleFieldProps\\wall_eu_south_end_lod05.rigid_model"	"0"	"Wall_EU_South_End_piece01_destruct01"
"-1351598938"	"RigidModels\\Buildings\\east_euro_house05b\\east_euro_house05b_piece01_destruct02_lod01.rigid_model"	"2_1"	"east_euro_house05b_piece01_destruct02"
"-1349971817"	"RigidModels\\Buildings\\indian_fort_barracks\\indian_fort_barracks_piece01_destruct01_lod03.rigid_model"	"3_2"	"indian_fort_barracks_piece01_destruct01"
"-1349558553"	"RigidModels\\Buildings\\west_euro_stone_bridge_3middle\\west_euro_stone_bridge_3middle_piece02_destruct01_lod01.rigid_model"	"3_1"	"west_euro_stone_bridge_3middle_piece02_destruct01"
"-1348467125"	"RigidModels\\Buildings\\ottoman_house07\\ottoman_house07_piece01_destruct01_lod01.rigid_model"	"5_1"	"ottoman_house07_piece01_destruct01"
"-1346864340"	"RigidModels\\Buildings\\east_euro_church\\east_euro_church_piece01_destruct02_lod01.rigid_model"	"1200"	"east_euro_church_piece01_destruct02"
"-1346617208"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece05_destruct01_lod05.rigid_model"	"3_3"	"fort_indian_small_piece05_destruct01"
"-1346203755"	"RigidModels\\BattleFieldProps\\hedge_small_1_piece01_destruct01_lod03.rigid_model"	"0"	"hedge_winter_small_1_piece01_destruct01"
"-1345651115"	"RigidModels\\Buildings\\prop_field_stepladder\\prop_field_stepladder_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_field_stepladder_piece01_destruct01"
"-1345413011"	"RigidModels\\Buildings\\ottoman_large_fort_command_hq\\ottoman_large_fort_command_hq_piece02_destruct01_lod03.rigid_model"	"3_2"	"ottoman_large_fort_command_hq_piece02_destruct01"
"-1343668518"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece01_destruct01_gate_open_lod01.rigid_model"	"1_1"	"fort_indian_small_piece01_destruct01_gate_open"
"-1341279307"	"RigidModels\\Buildings\\east_euro_townhall\\east_euro_townhall_piece01_destruct01_lod05.rigid_model"	"3_3"	"east_euro_townhall_piece01_destruct01"
"-1341005591"	"RigidModels\\Buildings\\prop_town_woodenstructure\\prop_town_woodenstructure_piece01_destruct02_lod01.rigid_model"	"1_1"	"prop_town_woodenstructure_piece01_destruct02"
"-1340149942"	"RigidModels\\Buildings\\west_euro_house07c\\west_euro_house07c_piece01_destruct01_lod01.rigid_model"	"3_1"	"west_euro_house07c_piece01_destruct01"
"-1338855809"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_3_slot_fortified.rigid_model"	"0"	"OTT_City_3_slot_fortified"
"-1338518703"	"RigidModels/CampaignBuildings/Templates/NA/NA_city_4_slot.rigid_model"	"0"	"NA_City_4_slot"
"-1336731287"	"RigidModels\\Buildings\\north_euro_house11b\\north_euro_house11b_piece01_destruct02_lod01.rigid_model"	"2_1"	"north_euro_house11b_piece01_destruct02"
"-1333426228"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_furtrader_lvl1.rigid_model"	"0"	"EU_resource_furtrader_lvl1"
"-1332100904"	"RigidModels\\Buildings\\euro_stone_command_hq\\euro_stone_command_hq_piece01_destruct01_lod01.rigid_model"	"3_1"	"euro_stone_command_hq_piece01_destruct01"
"-1331868900"	"RigidModels\\Buildings\\nsc_stone_field_wall_with_dead_british\\nsc_stone_field_wall_with_dead_british_piece01_destruct01_lod01.rigid_model"	"1_1"	"nsc_stone_field_wall_with_dead_british_piece01_destruct01"
"-1331742509"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_2_slot_fortifications.rigid_model"	"0"	"OTT_City_2_slot_fortifications"
"-1329279694"	"RigidModels\\BattleFieldProps\\woodenstile_piece01_destruct01_lod05_alphatest.rigid_model"	"0"	"woodenstile_piece01_destruct01"
"-1328459184"	"RigidModels\\Buildings\\west_euro_house05b\\west_euro_house05b_piece01_destruct01_lod05.rigid_model"	"5_5"	"west_euro_house05b_piece01_destruct01"
"-1327604000"	"RigidModels\\city_buildings\\east\\out_build_03.rigid_model"	"1_1"	"city_east_building_03"
"-1327442091"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_virginia_colonists.rigid_model"	"0"	"agent_ID_virginia_colonists"
"-1327080036"	"RigidModels\\Buildings\\fort_star\\fort_star_piece07_destruct03_lod03.rigid_model"	"3_2"	"fort_star_piece07_destruct03"
"-1325685054"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_rebels_eastern.rigid_model"	"0"	"agent_ID_rebels_eastern"
"-1325271050"	"RigidModels\\Buildings\\west_euro_house07c\\west_euro_house07c_piece01_destruct02_lod05.rigid_model"	"2_2"	"west_euro_house07c_piece01_destruct02"
"-1324992663"	"RigidModels\\Buildings\\boulder_collection_small_5\\boulder_collection_small_5_piece01_destruct01_lod01.rigid_model"	"3_1"	"boulder_collection_small_5_piece01_destruct01"
"-1323367310"	"RigidModels\\Buildings\\south_euro_house06\\south_euro_house06_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_house06_piece01_destruct01"
"-1322525544"	"RigidModels/CampaignBuildings/Buildings/EU/EU_sArmy1_cantonment.rigid_model"	"0"	"EU_sArmy1_cantonment"
"-1322259013"	"RigidModels\\Buildings\\west_euro_rural01\\west_euro_rural01_piece01_destruct01_lod05.rigid_model"	"3_3"	"west_euro_rural01_piece01_destruct01"
"-1321596867"	"RigidModels\\Buildings\\prop_town_wooden_shack\\prop_town_wooden_shack_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_wooden_shack_piece01_destruct01"
"-1320820758"	"RigidModels\\Buildings\\small_rock_3\\small_rock_3_piece01_destruct01_lod05.rigid_model"	"3_3"	"small_rock_3_piece01_destruct01"
"-1320357970"	"RigidModels\\Buildings\\ottoman_farmhouse\\ottoman_farmhouse_piece01_destruct03_lod01.rigid_model"	"3_1"	"ottoman_farmhouse_piece01_destruct03"
"-1315650719"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_city_4_slot_fortifications_lvl1.rigid_model"	"0"	"OTT_City_4_slot_fortifications_lvl1"
"-1314002499"	"RigidModels\\Buildings\\ottoman_hut01\\ottoman_hut01_piece01_destruct02_lod05.rigid_model"	"2_2"	"ottoman_hut01_piece01_destruct02"
"-1313155065"	"RigidModels\\Buildings\\south_euro_rural01\\south_euro_rural01_piece01_destruct02_lod01.rigid_model"	"2_1"	"south_euro_rural01_piece01_destruct02"
"-1312396606"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece08_destruct02_lod05.rigid_model"	"3_3"	"fort_indian_piece08_destruct02"
"-1311841698"	"RigidModels\\Buildings\\euro_stone_command_hq\\euro_stone_command_hq_piece02_destruct01_lod03.rigid_model"	"3_2"	"euro_stone_command_hq_piece02_destruct01"
"-1309716652"	"RigidModels/CampaignBuildings/Buildings/Prestige/Prestige_bourbon.rigid_model"	"0"	"Prestige_bourbon"
"-1308801600"	"RigidModels\\Buildings\\prop_field_log_pile01\\prop_field_log_pile01_piece01_destruct02_lod01.rigid_model"	"2_1"	"prop_field_log_pile01_piece01_destruct02"
"-1306643498"	"RigidModels/CampaignBuildings/Buildings/IND/IND_port_fishing_lvl2.rigid_model"	"0"	"IND_port_fishing_lvl2"
"-1306336099"	"RigidModels\\Buildings\\indian_fort_barracks\\indian_fort_barracks_piece01_destruct02_lod01.rigid_model"	"2_1"	"indian_fort_barracks_piece01_destruct02"
