version 1, schema names_tables
Name_ID(string)	Unknown1(string)	Type(string)	Unknown2(string)	Unknown3(int)	Unknown4(boolean)	Unknown5(string)
"names_german_catholic"	"Stock"	"surname"	"b"	1	false	"3520"
"names_german_catholic"	"Strack"	"surname"	"b"	1	false	"613426116"
"names_german_catholic"	"Straub"	"surname"	"b"	1	false	"175661429"
"names_german_catholic"	"Straube"	"surname"	"b"	1	false	"-755482734"
"names_german_catholic"	"Streicher"	"surname"	"b"	1	false	"3518"
"names_german_catholic"	"Strobel"	"surname"	"b"	1	false	"-1455400789"
"names_german_catholic"	"Strub"	"surname"	"b"	1	false	"-1548142576"
"names_german_catholic"	"Stulpnagel"	"surname"	"b"	1	false	"-470992175"
"names_german_catholic"	"Styrum"	"surname"	"b"	1	false	"833"
"names_german_catholic"	"Sulz"	"surname"	"b"	6	true	"-959286810"
"names_german_catholic"	"Sülzer"	"surname"	"b"	1	false	"3606"
"names_german_catholic"	"Sutor"	"surname"	"b"	1	false	"3556"
"names_german_catholic"	"Sybilla"	"forename"	"f"	1	false	"-1297313298"
"names_german_catholic"	"Sylvia"	"forename"	"f"	1	false	"-923698473"
"names_german_catholic"	"Tauber"	"surname"	"b"	1	false	"1124516199"
"names_german_catholic"	"Taubert"	"surname"	"b"	1	false	"1890748700"
"names_german_catholic"	"Tausch"	"surname"	"b"	1	false	"-242138643"
"names_german_catholic"	"Teichmann"	"surname"	"b"	1	false	"-1845263190"
"names_german_catholic"	"Telemann"	"surname"	"b"	1	false	"3640"
"names_german_catholic"	"Thalberg"	"surname"	"b"	1	false	"743378403"
"names_german_catholic"	"Theodor"	"forename"	"m"	1	false	"834"
"names_german_catholic"	"Theresa"	"forename"	"f"	1	false	"835"
"names_german_catholic"	"Therese"	"forename"	"f"	1	false	"836"
"names_german_catholic"	"Thomas"	"forename"	"m"	1	false	"1090164972"
"names_german_catholic"	"Thora"	"forename"	"f"	1	false	"160416204"
"names_german_catholic"	"Töbelmann"	"surname"	"b"	1	false	"438264552"
"names_german_catholic"	"Tobias"	"forename"	"m"	1	false	"812706173"
"names_german_catholic"	"Traeger"	"surname"	"b"	1	false	"-60763447"
"names_german_catholic"	"Traube"	"surname"	"b"	1	false	"-542792874"
"names_german_catholic"	"Trautmann"	"surname"	"b"	1	false	"-933430753"
"names_german_catholic"	"Uhlenbrock"	"surname"	"b"	1	false	"-305147532"
"names_german_catholic"	"Ulmer"	"surname"	"b"	1	false	"-1665791643"
"names_german_catholic"	"Ulrich"	"forename"	"m"	1	false	"837"
"names_german_catholic"	"Ulrika"	"forename"	"f"	1	false	"-1671418662"
"names_german_catholic"	"Unger"	"surname"	"b"	1	false	"951084226"
"names_german_catholic"	"Ursel"	"forename"	"f"	1	false	"1504951891"
"names_german_catholic"	"Valeria"	"forename"	"f"	1	false	"2002192024"
"names_german_catholic"	"Veronika"	"forename"	"f"	1	false	"-667371335"
"names_german_catholic"	"Viktor"	"forename"	"m"	1	false	"1421033459"
"names_german_catholic"	"Viktoria"	"forename"	"f"	1	false	"1227796102"
"names_german_catholic"	"Vinzent"	"forename"	"m"	1	false	"1823903672"
"names_german_catholic"	"Vogel"	"surname"	"b"	1	false	"1476919835"
"names_german_catholic"	"Vogt"	"surname"	"b"	1	false	"-351493952"
"names_german_catholic"	"von Abensperg"	"surname"	"b"	6	true	"838"
"names_german_catholic"	"von Alcaini"	"surname"	"b"	12	true	"1686986715"
"names_german_catholic"	"von Alpenbach"	"surname"	"b"	12	true	"-436549311"
"names_german_catholic"	"von Anhalt-Dessau"	"surname"	"b"	12	true	"-210620438"
"names_german_catholic"	"von Anhalt-Zerbst"	"surname"	"b"	12	true	"1251911715"
"names_german_catholic"	"von Arenberg"	"surname"	"b"	12	true	"1260409222"
"names_german_catholic"	"von Arnim-Boitzenburg"	"surname"	"b"	12	true	"-1284537706"
"names_german_catholic"	"von Ayrenhoff"	"surname"	"b"	12	true	"966048735"
"names_german_catholic"	"von Baader"	"surname"	"b"	6	true	"839"
"names_german_catholic"	"von Baden"	"surname"	"b"	12	true	"-1915758642"
"names_german_catholic"	"von Baden-Baden"	"surname"	"b"	4	false	"970149886"
"names_german_catholic"	"von Baden-Durlach"	"surname"	"b"	12	true	"-1058086355"
"names_german_catholic"	"von Bayern"	"surname"	"b"	12	true	"580030650"
"names_german_catholic"	"von Bechtold"	"surname"	"b"	12	true	"928042483"
"names_german_catholic"	"von Bellegarde"	"surname"	"b"	6	true	"840"
"names_german_catholic"	"von Berberek"	"surname"	"b"	12	true	"-738610988"
"names_german_catholic"	"von Berg"	"surname"	"b"	12	true	"1375317529"
"names_german_catholic"	"von Böltz"	"surname"	"b"	12	true	"2125602370"
"names_german_catholic"	"von Bournonville"	"surname"	"b"	12	true	"558818474"
"names_german_catholic"	"von Braunschweig"	"surname"	"b"	12	true	"-2071064474"
"names_german_catholic"	"von Brockhausen"	"surname"	"b"	12	true	"-603836791"
"names_german_catholic"	"von Büren"	"surname"	"b"	12	true	"-291122178"
"names_german_catholic"	"von Cobenzl"	"surname"	"b"	0	false	"1984901131"
"names_german_catholic"	"von Coburg"	"surname"	"b"	12	true	"-845482231"
"names_german_catholic"	"von Collalto"	"surname"	"b"	12	true	"981895477"
"names_german_catholic"	"von Colloredo"	"surname"	"b"	6	true	"841"
"names_german_catholic"	"von Colloredo-Waldsee"	"surname"	"b"	12	true	"486899676"
"names_german_catholic"	"von Cramer"	"surname"	"b"	6	true	"842"
"names_german_catholic"	"von Dalberg"	"surname"	"b"	6	true	"3511"
"names_german_catholic"	"von Damnitz"	"surname"	"b"	12	true	"856301127"
"names_german_catholic"	"von Daun"	"surname"	"b"	6	true	"843"
"names_german_catholic"	"von der Goltz"	"surname"	"b"	12	true	"-423824987"
"names_german_catholic"	"von der Hardt"	"surname"	"b"	6	true	"844"
"names_german_catholic"	"von Dieburg"	"surname"	"b"	6	true	"3516"
"names_german_catholic"	"von Diemar"	"surname"	"b"	12	true	"1680344241"
"names_german_catholic"	"von Dravodol"	"surname"	"b"	12	true	"1278634569"
"names_german_catholic"	"von Dreux"	"surname"	"b"	12	true	"-5472096"
"names_german_catholic"	"von Dünewald"	"surname"	"b"	12	true	"2086908617"
"names_german_catholic"	"von Ebergényi"	"surname"	"b"	12	true	"-880576547"
"names_german_catholic"	"von Eberstädt"	"surname"	"b"	12	true	"1048921512"
"names_german_catholic"	"von Eberstein"	"surname"	"b"	12	true	"-1702772044"
"names_german_catholic"	"von Eisenach"	"surname"	"b"	6	true	"845"
"names_german_catholic"	"von Elsnitz"	"surname"	"b"	12	true	"1040569621"
"names_german_catholic"	"von Erlach"	"surname"	"b"	12	true	"1490393149"
"names_german_catholic"	"von Eschenbach"	"surname"	"b"	12	true	"-2026097433"
"names_german_catholic"	"von Felso-Kubiny"	"surname"	"b"	12	true	"-1459040504"
"names_german_catholic"	"von Fenneberg"	"surname"	"b"	12	true	"1266248822"
"names_german_catholic"	"von Feuersteinsberg"	"surname"	"b"	12	true	"156391786"
"names_german_catholic"	"von Fichtenstamm"	"surname"	"b"	12	true	"839434918"
"names_german_catholic"	"von Fischer"	"surname"	"b"	6	true	"3472"
"names_german_catholic"	"von Flemming"	"surname"	"b"	12	true	"1083226114"
"names_german_catholic"	"von Fondi"	"surname"	"b"	12	true	"-156541295"
"names_german_catholic"	"von Fröhlich"	"surname"	"b"	12	true	"-1755356072"
"names_german_catholic"	"von Froreich-Szábo"	"surname"	"b"	12	true	"-1166061836"
"names_german_catholic"	"von Futak"	"surname"	"b"	6	true	"787016620"
"names_german_catholic"	"von Galántha"	"surname"	"b"	12	true	"-2129466296"
"names_german_catholic"	"von Gallina"	"surname"	"b"	12	true	"-740501860"
"names_german_catholic"	"von Gleichen"	"surname"	"b"	6	true	"1586471118"
"names_german_catholic"	"von Gottesheim"	"surname"	"b"	12	true	"1191540043"
"names_german_catholic"	"von Greifenbach"	"surname"	"b"	12	true	"2132213808"
"names_german_catholic"	"von Guemenée"	"surname"	"b"	12	true	"1436493061"
"names_german_catholic"	"von Guntersdorf"	"surname"	"b"	12	true	"-1192535494"
"names_german_catholic"	"von Hannig"	"surname"	"b"	12	true	"1750004643"
"names_german_catholic"	"von Hasslingen"	"surname"	"b"	12	true	"2060534231"
"names_german_catholic"	"von Heitersheim"	"surname"	"b"	12	true	"-186491871"
"names_german_catholic"	"von Hellwald"	"surname"	"b"	12	true	"513642741"
"names_german_catholic"	"von Hermannsberg"	"surname"	"b"	12	true	"-1701587103"
"names_german_catholic"	"von Hildebrandt"	"surname"	"b"	12	true	"220199596"
"names_german_catholic"	"von Hoen"	"surname"	"b"	12	true	"-1994013074"
"names_german_catholic"	"von Hofkirchen"	"surname"	"b"	12	true	"-521209805"
"names_german_catholic"	"von Hohenberg"	"surname"	"b"	12	true	"-1526830357"
"names_german_catholic"	"von Hohen-Ems"	"surname"	"b"	12	true	"-166972048"
"names_german_catholic"	"von Hohenzollern"	"surname"	"b"	12	true	"1242341338"
"names_german_catholic"	"von Hohenzollern-Hechingen"	"surname"	"b"	12	true	"-1475082357"
"names_german_catholic"	"von Holk"	"surname"	"b"	12	true	"870594731"
"names_german_catholic"	"von Hontheim"	"surname"	"b"	6	true	"846"
"names_german_catholic"	"von Hotze"	"surname"	"b"	12	true	"752412573"
"names_german_catholic"	"von Hubertusburg"	"surname"	"b"	12	true	"-1185921788"
"names_german_catholic"	"von Hübl"	"surname"	"b"	12	true	"-48603745"
"names_german_catholic"	"von Ilow"	"surname"	"b"	12	true	"1036490768"
"names_german_catholic"	"von Imhof"	"surname"	"b"	6	true	"-703049563"
"names_german_catholic"	"von Jovanovich"	"surname"	"b"	12	true	"-197358038"
"names_german_catholic"	"von Jülich"	"surname"	"b"	12	true	"-833975117"
"names_german_catholic"	"von Kaim"	"surname"	"b"	12	true	"1467040790"
"names_german_catholic"	"von Kalb"	"surname"	"b"	6	true	"3527"
"names_german_catholic"	"von Kleist"	"surname"	"b"	6	true	"3635"
"names_german_catholic"	"von Kleve"	"surname"	"b"	12	true	"725847416"
"names_german_catholic"	"von Knyphausen"	"surname"	"b"	6	true	"847"
"names_german_catholic"	"von Königsberg"	"surname"	"b"	12	true	"106170412"
"names_german_catholic"	"von Königsegg-Rothenfels"	"surname"	"b"	12	true	"-497687170"
"names_german_catholic"	"von Küssenberg"	"surname"	"b"	12	true	"-125309616"
"names_german_catholic"	"von Kyburg"	"surname"	"b"	12	true	"1683112658"
"names_german_catholic"	"von La Rosee"	"surname"	"b"	2	true	"-1062692005"
"names_german_catholic"	"von Lacy"	"surname"	"b"	6	true	"848"
"names_german_catholic"	"von Lamberg"	"surname"	"b"	12	true	"-981020327"
"names_german_catholic"	"von Lattermann"	"surname"	"b"	12	true	"-1463644859"
"names_german_catholic"	"von Laudon"	"surname"	"b"	6	true	"849"
"names_german_catholic"	"von Lederer"	"surname"	"b"	12	true	"1831745056"
"names_german_catholic"	"von Leiberich"	"surname"	"b"	12	true	"490088561"
"names_german_catholic"	"von Lerville"	"surname"	"b"	12	true	"-512391064"
"names_german_catholic"	"von Liptay"	"surname"	"b"	12	true	"608346405"
"names_german_catholic"	"von Littitz"	"surname"	"b"	12	true	"-260309022"
"names_german_catholic"	"von Löbel"	"surname"	"b"	12	true	"757840978"
"names_german_catholic"	"von Lothringen-d’Elboeuf"	"surname"	"b"	12	true	"151026878"
"names_german_catholic"	"von Maillard"	"surname"	"b"	12	true	"-1650726905"
"names_german_catholic"	"von Manns-Au"	"surname"	"b"	12	true	"-1206192576"
"names_german_catholic"	"von Marradas"	"surname"	"b"	12	true	"1735892882"
"names_german_catholic"	"von Marsano"	"surname"	"b"	12	true	"-284475068"
"names_german_catholic"	"von Mecenseffy"	"surname"	"b"	12	true	"318676379"
"names_german_catholic"	"von Mercantin"	"surname"	"b"	12	true	"-1598514304"
"names_german_catholic"	"von Mészáros"	"surname"	"b"	12	true	"1631329175"
"names_german_catholic"	"von Metternich"	"surname"	"b"	6	true	"850"
"names_german_catholic"	"von Mitrowitz"	"surname"	"b"	12	true	"384566071"
"names_german_catholic"	"von Mittrowítz"	"surname"	"b"	12	true	"-1648344159"
"names_german_catholic"	"von Mollard"	"surname"	"b"	12	true	"-2133677713"
"names_german_catholic"	"von Mylius"	"surname"	"b"	12	true	"-1762835898"
"names_german_catholic"	"von Nádasdy"	"surname"	"b"	12	true	"793311427"
"names_german_catholic"	"von Nauendorf"	"surname"	"b"	12	true	"1484244122"
"names_german_catholic"	"von Neipperg"	"surname"	"b"	12	true	"-1296170482"
"names_german_catholic"	"von Nettolitzky"	"surname"	"b"	12	true	"-87127730"
"names_german_catholic"	"von Nordmann"	"surname"	"b"	12	true	"-442625220"
"names_german_catholic"	"von Nymphenburg"	"surname"	"b"	12	true	"-568477259"
"names_german_catholic"	"von Oefele"	"surname"	"b"	6	true	"851"
"names_german_catholic"	"von Ogilvy"	"surname"	"b"	12	true	"-454251007"
"names_german_catholic"	"von Österreich"	"surname"	"b"	0	false	"-2077250453"
"names_german_catholic"	"von Österreich-Este"	"surname"	"b"	0	false	"460554037"
"names_german_catholic"	"von Österreich-Teschen"	"surname"	"b"	0	false	"467073618"
"names_german_catholic"	"von Petrasch"	"surname"	"b"	12	true	"346966500"
"names_german_catholic"	"von Pöckstein"	"surname"	"b"	12	true	"370595054"
"names_german_catholic"	"von Prohaska"	"surname"	"b"	12	true	"-832660534"
"names_german_catholic"	"von Puchheimb"	"surname"	"b"	12	true	"-614012644"
"names_german_catholic"	"von Quosdanovich"	"surname"	"b"	12	true	"1260028812"
"names_german_catholic"	"von Radetz"	"surname"	"b"	12	true	"761189154"
"names_german_catholic"	"von Ramberg"	"surname"	"b"	12	true	"1573510906"
"names_german_catholic"	"von Ranke"	"surname"	"b"	6	true	"3600"
"names_german_catholic"	"von Rappach"	"surname"	"b"	12	true	"447724748"
"names_german_catholic"	"von Redern"	"surname"	"b"	12	true	"1257375129"
"names_german_catholic"	"von Regensberg"	"surname"	"b"	12	true	"-1826973935"
"names_german_catholic"	"von Reichenau"	"surname"	"b"	12	true	"2031908775"
"names_german_catholic"	"von Reichenberg"	"surname"	"b"	12	true	"-557911945"
"names_german_catholic"	"von Reischenberg"	"surname"	"b"	12	true	"-1048174099"
"names_german_catholic"	"von Sachsen-Lauenburg"	"surname"	"b"	12	true	"-244533153"
"names_german_catholic"	"von Sachsen-Teschen"	"surname"	"b"	12	true	"1119027240"
"names_german_catholic"	"von Sachsen-Weißenfels"	"surname"	"b"	12	true	"1886005271"
"names_german_catholic"	"von Sacken"	"surname"	"b"	12	true	"-1898006173"
"names_german_catholic"	"von Sagan"	"surname"	"b"	12	true	"912377451"
"names_german_catholic"	"von Salis-Zizers"	"surname"	"b"	12	true	"-2127607939"
"names_german_catholic"	"von Savoyen"	"surname"	"b"	6	true	"852"
"names_german_catholic"	"von Saxe-Coburg"	"surname"	"b"	6	true	"853"
"names_german_catholic"	"von Schmadl"	"surname"	"b"	6	true	"3920"
"names_german_catholic"	"von Schmerzing"	"surname"	"b"	12	true	"-1666228172"
"names_german_catholic"	"von Schmitt"	"surname"	"b"	12	true	"1690274383"
"names_german_catholic"	"von Schöning"	"surname"	"b"	12	true	"-717085605"
"names_german_catholic"	"von Schwanthaler"	"surname"	"b"	6	true	"3474"
"names_german_catholic"	"von Sebottendorf"	"surname"	"b"	12	true	"-869274861"
"names_german_catholic"	"von Seckendorf"	"surname"	"b"	12	true	"-2123581297"
"names_german_catholic"	"von Sensenhorst"	"surname"	"b"	12	true	"776881366"
"names_german_catholic"	"von Simbschen"	"surname"	"b"	12	true	"-1779737809"
"names_german_catholic"	"von Sinzendorf"	"surname"	"b"	6	true	"1836656584"
"names_german_catholic"	"von Soissons"	"surname"	"b"	12	true	"1210592635"
"names_german_catholic"	"von Stadion"	"surname"	"b"	12	true	"1510048388"
"names_german_catholic"	"von Stadl"	"surname"	"b"	12	true	"-666385214"
"names_german_catholic"	"von Starhemberg"	"surname"	"b"	6	true	"728527670"
"names_german_catholic"	"von Steinau"	"surname"	"b"	12	true	"2030708224"
"names_german_catholic"	"von Steuben"	"surname"	"b"	6	true	"854"
"names_german_catholic"	"von Strattmann"	"surname"	"b"	6	true	"26649684"
"names_german_catholic"	"von Sulevic"	"surname"	"b"	12	true	"-606485784"
"names_german_catholic"	"von Thoss"	"surname"	"b"	12	true	"111995684"
"names_german_catholic"	"von Thugut"	"surname"	"b"	0	false	"-610788450"
"names_german_catholic"	"von Thüngen"	"surname"	"b"	12	true	"-437059392"
"names_german_catholic"	"von Trauttenberg"	"surname"	"b"	12	true	"-954671485"
"names_german_catholic"	"von Treuenfeld"	"surname"	"b"	12	true	"2083018113"
"names_german_catholic"	"von Turszky"	"surname"	"b"	12	true	"-1101320468"
"names_german_catholic"	"von Uchatius"	"surname"	"b"	12	true	"1992319569"
"names_german_catholic"	"von Ulm"	"surname"	"b"	12	true	"1914347998"
"names_german_catholic"	"von und zu Sickingen"	"surname"	"b"	12	true	"-1873414829"
"names_german_catholic"	"von Urban"	"surname"	"b"	12	true	"-1618137712"
"names_german_catholic"	"von Wackerbarth"	"surname"	"b"	12	true	"489651246"
"names_german_catholic"	"von Wallis"	"surname"	"b"	12	true	"-1933733502"
"names_german_catholic"	"von Wasa"	"surname"	"b"	12	true	"640588050"
"names_german_catholic"	"von Weichselburg"	"surname"	"b"	12	true	"1600733076"
"names_german_catholic"	"von Weidenfeld"	"surname"	"b"	12	true	"-1377062023"
"names_german_catholic"	"von Weißenwolf"	"surname"	"b"	12	true	"-1967164680"
"names_german_catholic"	"von Welzer"	"surname"	"b"	12	true	"-887294019"
"names_german_catholic"	"von Wenkheim"	"surname"	"b"	12	true	"-1423381074"
"names_german_catholic"	"von Werneck"	"surname"	"b"	12	true	"-1061727566"
"names_german_catholic"	"von Wied-Runkel"	"surname"	"b"	12	true	"-1137637701"
"names_german_catholic"	"von Wimpffen"	"surname"	"b"	12	true	"-908351237"
"names_german_catholic"	"von Wintzingerode"	"surname"	"b"	12	true	"1751789792"
"names_german_catholic"	"von Wittelsbach"	"surname"	"b"	6	true	"481367605"
"names_german_catholic"	"von Wohlgemuth"	"surname"	"b"	12	true	"1341949368"
"names_german_catholic"	"von Wolfenbüttel"	"surname"	"b"	12	true	"-1959492113"
"names_german_catholic"	"von Wolfszahn"	"surname"	"b"	12	true	"575674597"
"names_german_catholic"	"von Wolzogen"	"surname"	"b"	6	true	"3534"
"names_german_catholic"	"von Wurmser"	"surname"	"b"	0	true	"855"
"names_german_catholic"	"von Württemberg"	"surname"	"b"	12	true	"1709433371"
"names_german_catholic"	"von Zach"	"surname"	"b"	6	true	"856"
"names_german_catholic"	"von Zweibrücken"	"surname"	"b"	12	true	"-637548790"
"names_german_catholic"	"Wagner"	"surname"	"b"	1	false	"430227905"
"names_german_catholic"	"Walburga"	"forename"	"f"	1	false	"1367413135"
"names_german_catholic"	"Waldo"	"forename"	"m"	1	false	"2000065369"
"names_german_catholic"	"Wallenstein"	"surname"	"b"	1	false	"857"
"names_german_catholic"	"Wallner"	"surname"	"b"	1	false	"858"
"names_german_catholic"	"Walter"	"forename"	"m"	1	false	"-700851034"
"names_german_catholic"	"Wassermann"	"surname"	"b"	1	false	"-663264809"
"names_german_catholic"	"Weber"	"surname"	"b"	1	false	"-777823028"
"names_german_catholic"	"Wecker"	"surname"	"b"	1	false	"-703162403"
"names_german_catholic"	"Weil"	"surname"	"b"	1	false	"1420378074"
"names_german_catholic"	"Weiler"	"surname"	"b"	1	false	"631117139"
"names_german_catholic"	"Wein"	"surname"	"b"	1	false	"-1716366952"
"names_german_catholic"	"Weingart"	"surname"	"b"	1	false	"-1482233927"
"names_german_catholic"	"Weingartner"	"surname"	"b"	1	false	"2110189958"
"names_german_catholic"	"Weinmann"	"surname"	"b"	1	false	"477550735"
"names_german_catholic"	"Weinrich"	"surname"	"b"	1	false	"1614056228"
"names_german_catholic"	"Weinstein"	"surname"	"b"	1	false	"859753813"
"names_german_catholic"	"Weis"	"surname"	"b"	1	false	"-624658958"
"names_german_catholic"	"Weisberg"	"surname"	"b"	1	false	"956311435"
"names_german_catholic"	"Weisgerber"	"surname"	"b"	1	false	"-1806838416"
"names_german_catholic"	"Weishaupt"	"surname"	"b"	1	false	"859"
"names_german_catholic"	"Weiss"	"surname"	"b"	1	false	"728835249"
"names_german_catholic"	"Weisse"	"surname"	"b"	1	false	"3633"
"names_german_catholic"	"Wendel"	"forename"	"m"	1	false	"266923311"
"names_german_catholic"	"Wendelin"	"surname"	"b"	1	false	"-1055229666"
"names_german_catholic"	"Wendland"	"surname"	"b"	1	false	"-336052665"
"names_german_catholic"	"Wenzel"	"forename"	"m"	1	false	"860"
"names_german_catholic"	"Werner"	"surname"	"b"	1	false	"211192269"
"names_german_catholic"	"Wertheim"	"surname"	"b"	1	false	"-1467717878"
"names_german_catholic"	"Wertheimer"	"surname"	"b"	1	false	"-1537664829"
"names_german_catholic"	"Wiebke"	"forename"	"f"	1	false	"574001188"
"names_german_catholic"	"Wiegand"	"surname"	"b"	1	false	"-1851225016"
"names_german_catholic"	"Wiegmann"	"surname"	"b"	1	false	"-1297524567"
"names_german_catholic"	"Wiener"	"surname"	"b"	1	false	"715942838"
"names_german_catholic"	"Wilfried"	"forename"	"m"	1	false	"-1312167100"
"names_german_catholic"	"Wilhelm"	"forename"	"m"	1	false	"3505"
"names_german_catholic"	"Willibald"	"forename"	"m"	1	false	"3634"
"names_german_catholic"	"Winfried"	"forename"	"m"	1	false	"2121618194"
"names_german_catholic"	"Winkelmann"	"surname"	"b"	1	false	"1217688319"
"names_german_catholic"	"Winkler"	"surname"	"b"	1	false	"640241876"
"names_german_catholic"	"Wirich"	"forename"	"m"	1	false	"861"
"names_german_catholic"	"Wolf"	"surname"	"b"	1	false	"862"
"names_german_catholic"	"Wolff"	"surname"	"b"	1	false	"863"
"names_german_catholic"	"Wolfgang"	"forename"	"m"	1	false	"3513"
"names_german_catholic"	"Wulf"	"surname"	"b"	1	false	"-1248365790"
"names_german_catholic"	"Wurmser"	"surname"	"b"	1	false	"3979"
"names_german_catholic"	"Xaver"	"forename"	"m"	1	false	"864"
"names_german_catholic"	"Ziegler"	"surname"	"b"	1	false	"-1217545134"
"names_german_catholic"	"Zimmermann"	"surname"	"b"	1	false	"-1685075717"
"names_german_catholic"	"Zobel"	"surname"	"b"	1	false	"513267232"
"names_german_catholic"	"zu Beilstein"	"surname"	"b"	1	false	"3467"
"names_german_catholic"	"zu Birkenfeld"	"surname"	"b"	6	true	"360409549"
"names_german_catholic"	"zu Dornberg"	"surname"	"b"	6	true	"-177798314"
"names_german_catholic"	"zu Fürstenberg"	"surname"	"b"	6	true	"85019021"
"names_german_catholic"	"zu Hessen-Cassel"	"surname"	"b"	6	true	"-1686907406"
"names_german_catholic"	"zu Hessen-Darmstadt"	"surname"	"b"	6	true	"778281409"
"names_german_catholic"	"zu Liechtenstein"	"surname"	"b"	6	true	"-22503065"
"names_german_catholic"	"zu Nassau"	"surname"	"b"	6	true	"1504110949"
"names_german_catholic"	"zu Rohrau"	"surname"	"b"	6	true	"1419888569"
"names_german_catholic"	"zu Schwarzenberg"	"surname"	"b"	6	true	"1590201127"
"names_german_catholic"	"zu Solms-Braunfels"	"surname"	"b"	6	true	"2003177022"
"names_german_catholic"	"zu Tettau"	"surname"	"b"	6	true	"-442643530"
"names_german_catholic"	"zu Waldeck"	"surname"	"b"	6	true	"-1002368420"
"names_german_catholic"	"zu Wchinic"	"surname"	"b"	6	true	"1520187561"
"names_german_catholic"	"Zucker"	"surname"	"b"	1	false	"-1290706015"
"names_german_catholic"	"Zuckermann"	"surname"	"b"	1	false	"-1664014002"
"names_german_catholic"	"zum Stein"	"surname"	"b"	6	true	"1469766175"
"names_greek"	"Achilleas"	"forename"	"m"	1	false	"1336486613"
"names_greek"	"Adamidis"	"surname"	"b"	1	false	"-1846135383"
"names_greek"	"Adamou"	"surname"	"b"	1	false	"-1635701256"
"names_greek"	"Agapi"	"forename"	"f"	1	false	"396530618"
"names_greek"	"Agapios"	"forename"	"m"	1	false	"1232594290"
"names_greek"	"Agathi"	"forename"	"f"	1	false	"-266533460"
"names_greek"	"Agathoniki"	"forename"	"f"	1	false	"1462929213"
"names_greek"	"Agelakos"	"surname"	"b"	1	false	"-780101633"
"names_greek"	"Agelakou"	"surname"	"b"	1	false	"-1845369703"
"names_greek"	"AggelosAdam"	"forename"	"m"	1	false	"1152893195"
"names_greek"	"Aglaia"	"forename"	"f"	1	false	"-981514120"
"names_greek"	"Aigina"	"forename"	"f"	1	false	"740654319"
"names_greek"	"Aigli"	"forename"	"f"	1	false	"1100328964"
"names_greek"	"Aikaterini"	"forename"	"f"	1	false	"865"
"names_greek"	"Akrivi"	"forename"	"f"	1	false	"-260863819"
"names_greek"	"Akrivopoulos"	"surname"	"b"	1	false	"-1595289132"
"names_greek"	"Akrivopoulou"	"surname"	"b"	1	false	"1190569190"
"names_greek"	"Aleksandros"	"forename"	"m"	1	false	"2004668656"
"names_greek"	"Alexandropoulos"	"surname"	"b"	1	false	"-1398908347"
"names_greek"	"Alexandropoulou"	"surname"	"b"	1	false	"1291952239"
"names_greek"	"Alexandros"	"forename"	"m"	1	false	"866"
"names_greek"	"Alexia"	"forename"	"f"	1	false	"1969333714"
"names_greek"	"Alexiou"	"surname"	"b"	1	false	"808250756"
"names_greek"	"Aliki"	"forename"	"f"	1	false	"5376080"
"names_greek"	"Alkinoos"	"forename"	"m"	1	false	"-1331144143"
"names_greek"	"Alkisti"	"forename"	"f"	1	false	"1172526609"
"names_greek"	"Althaia"	"forename"	"f"	1	false	"933548523"
"names_greek"	"Amalia"	"forename"	"f"	1	false	"2005493502"
"names_greek"	"Amigdalia"	"forename"	"f"	1	false	"-1087418713"
"names_greek"	"Anagnostis"	"forename"	"m"	1	false	"867"
"names_greek"	"Anagnostou"	"surname"	"b"	1	false	"868"
"names_greek"	"Anastasia"	"forename"	"f"	1	false	"-1027941028"
"names_greek"	"Anastasios"	"forename"	"m"	1	false	"869"
"names_greek"	"Anatoli"	"forename"	"f"	1	false	"-1464233683"
"names_greek"	"Andreakos"	"surname"	"b"	1	false	"397426171"
"names_greek"	"Andreakou"	"surname"	"b"	1	false	"-1572186059"
"names_greek"	"Andreas"	"forename"	"m"	1	false	"870"
"names_greek"	"Andreoulaki"	"surname"	"b"	1	false	"378609490"
"names_greek"	"Andreoulakis"	"surname"	"b"	1	false	"1500145440"
"names_greek"	"Andronikos"	"forename"	"m"	1	false	"-1714917380"
"names_greek"	"Anestis"	"forename"	"m"	1	false	"802690893"
"names_greek"	"Angelis"	"surname"	"b"	1	false	"2019221665"
"names_greek"	"Angelopoulos"	"surname"	"b"	1	false	"-1861606834"
"names_greek"	"Angelopoulou"	"surname"	"b"	1	false	"1531190736"
"names_greek"	"Anna"	"forename"	"f"	1	false	"871"
"names_greek"	"Antigoni"	"forename"	"f"	1	false	"1195700003"
"names_greek"	"Antimahi"	"forename"	"f"	1	false	"-810058968"
"names_greek"	"Antimisiari"	"surname"	"b"	1	false	"-1581113967"
"names_greek"	"Antimisiaris"	"surname"	"b"	1	false	"656022455"
"names_greek"	"Antipa"	"surname"	"b"	1	false	"619673726"
"names_greek"	"Antipas"	"surname"	"b"	1	false	"-281196244"
"names_greek"	"Antonakos"	"surname"	"b"	1	false	"-1937546051"
"names_greek"	"Antonakou"	"surname"	"b"	1	false	"-841391577"
"names_greek"	"Antonia"	"forename"	"f"	1	false	"872"
"names_greek"	"Antoniadi"	"surname"	"b"	1	false	"-2077930788"
"names_greek"	"Antoniadis"	"surname"	"b"	1	false	"-36011206"
"names_greek"	"Antonios"	"forename"	"m"	1	false	"-1607776630"
"names_greek"	"Antoniou"	"surname"	"b"	1	false	"651153581"
